B_smiles,B_Index,B_Atomid,N_smiles,N_Index,N_Atomid,Cl_smiles,Cl_Index,Cl_Atomid,B_N_Cl_conf,Cl_r_conf,deltaG_react,component_id,identifier,in_final_ts,n_hit_files,n_ts_candidate_hit_files,n_hit_full_conf_files,n_hit_component_only_files,n_hit_component_only_ts_fallback_files,n_hit_component_only_non_ts_artifact_files,n_hit_folders,has_ambiguous_component_hit,hit_match_scopes,hit_search_spaces,hit_folders,hit_suffixes,hit_paths,has_file_hit,has_ts_candidate_file_hit,has_full_conf_file_hit,has_component_only_file_hit,has_component_only_ts_fallback_hit,has_component_only_non_ts_artifact_hit
N#CBF,437,2,CN1[C]N(C)C(F)C1F,173,2,O=CCCCl,550,4,0,0,-4.74536333,B_00437_Nu_00173_Cl_00550,B_00437_Nu_00173_Cl_00550_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,COC1C(OC)N(C)[C]N1C,174,8,ClC1CCOCC1,519,0,0,0,-15.46807705,B_00437_Nu_00174_Cl_00519,B_00437_Nu_00174_Cl_00519_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,[C]1c2ccccc2N2CCCCN12,182,0,CS(=O)(=O)OCC(Cl)Cl,538,7,0,1,-13.75595146,B_00437_Nu_00182_Cl_00538,B_00437_Nu_00182_Cl_00538_0001,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,CC(C)(C)N1[C]N(C(C)(C)C)c2ccccc21,189,5,CC(=O)CC(Cl)Cl,572,5,0,0,-14.75362752,B_00437_Nu_00189_Cl_00572,B_00437_Nu_00189_Cl_00572_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,CN1[C]N(C)C(=O)C(C)(C)C1=O,193,2,CN1CC(=O)C1Cl,526,6,1,0,-15.57828049,B_00437_Nu_00193_Cl_00526,B_00437_Nu_00193_Cl_00526_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,CN1[C]N(C)C(=O)NC1=O,194,2,N#CCCl,605,3,0,0,-12.61297904,B_00437_Nu_00194_Cl_00605,B_00437_Nu_00194_Cl_00605_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,CN1[C]N(C)C(=O)c2ccccc2C1=O,195,2,C=CC(C)Cl,561,4,0,0,-4.78126637,B_00437_Nu_00195_Cl_00561,B_00437_Nu_00195_Cl_00561_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,CN1[C]N(C)C(=O)c2ccccc2C1=O,195,2,ClCc1ccco1,610,0,0,0,-4.95326412,B_00437_Nu_00195_Cl_00610,B_00437_Nu_00195_Cl_00610_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,CN1[C]N(C)C(=O)c2ccccc2C1=O,195,2,Fc1c(F)c(F)c(C(Cl)(Cl)Cl)c(F)c1F,621,8,0,0,-16.49562462,B_00437_Nu_00195_Cl_00621,B_00437_Nu_00195_Cl_00621_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,CN1[C]N(C)CN(C)C1,197,2,ClC1CCOCC1,519,0,0,0,-16.61008627,B_00437_Nu_00197_Cl_00519,B_00437_Nu_00197_Cl_00519_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,CN1[C]N(C)CN(C)C1,197,2,O=CC(Cl)Cl,591,3,0,0,-27.16369502,B_00437_Nu_00197_Cl_00591,B_00437_Nu_00197_Cl_00591_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,CN1c2ccccc2[C]N1c1ccccc1,203,8,O=C1C=CC(=O)C1Cl,523,7,0,0,-17.75995868,B_00437_Nu_00203_Cl_00523,B_00437_Nu_00203_Cl_00523_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,CN1[C]SC=C1,209,2,ClC(Cl)C1OCCO1,540,0,0,0,-9.038878342,B_00437_Nu_00209_Cl_00540,B_00437_Nu_00209_Cl_00540_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,CC1=NN(C)[C]N1C,213,5,ClC1CCOCC1,519,0,0,0,-18.30723846,B_00437_Nu_00213_Cl_00519,B_00437_Nu_00213_Cl_00519_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,Cn1n[n+](C)[c-]c1-c1ccccc1,232,5,ClC(Cl)c1ncncn1,463,0,0,0,-32.29493132,B_00437_Nu_00232_Cl_00463,B_00437_Nu_00232_Cl_00463_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,COc1cc(C)nc(C)c1,265,6,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,617,0,0,0,-10.75615697,B_00437_Nu_00265_Cl_00617,B_00437_Nu_00265_Cl_00617_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,COc1cncc(OC)c1OC,276,4,FC(F)(F)CC(Cl)Cl,593,6,0,0,-22.66989895,B_00437_Nu_00276_Cl_00593,B_00437_Nu_00276_Cl_00593_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,c1ccc2[nH]cnc2c1,285,6,NCCl,553,2,0,0,-23.10020833,B_00437_Nu_00285_Cl_00553,B_00437_Nu_00285_Cl_00553_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,c1cocn1,287,4,CN(CCCl)CCCl,498,4,0,0,-16.48278471,B_00437_Nu_00287_Cl_00498,B_00437_Nu_00287_Cl_00498_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,Fc1nc(F)c(F)nc1F,291,2,CN1CC(=O)C1Cl,526,6,0,0,-14.97858125,B_00437_Nu_00291_Cl_00526,B_00437_Nu_00291_Cl_00526_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,CNc1nccnc1NC,294,3,O=CCCCl,550,4,0,0,-11.77931077,B_00437_Nu_00294_Cl_00550,B_00437_Nu_00294_Cl_00550_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,CNc1nccnc1NC,294,3,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,617,0,0,0,-6.085124775,B_00437_Nu_00294_Cl_00617,B_00437_Nu_00294_Cl_00617_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,C#Cc1ccc(C#C)nn1,300,8,ClC(Cl)(Cl)C1NCCN1,457,0,0,0,-6.006145115,B_00437_Nu_00300_Cl_00457,B_00437_Nu_00300_Cl_00457_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,c1ncncn1,315,1,ClCCCl,504,0,0,0,-4.278481367,B_00437_Nu_00315_Cl_00504,B_00437_Nu_00315_Cl_00504_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,Cc1ncc(C#N)cn1,329,2,ClC(Cl)(Cl)Cl,602,0,0,0,-24.00050454,B_00437_Nu_00329_Cl_00602,B_00437_Nu_00329_Cl_00602_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,Fc1nc(F)nc(F)n1,332,2,CC1(Cl)CCCO1,573,2,0,0,-5.889341637,B_00437_Nu_00332_Cl_00573,B_00437_Nu_00332_Cl_00573_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,Fc1nc(F)nc(F)n1,332,2,COC(C)(C)Cl,582,5,0,0,-6.031407638,B_00437_Nu_00332_Cl_00582,B_00437_Nu_00332_Cl_00582_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,Nc1nc(N)nc(N)n1,334,2,CC(N)Cl,525,3,0,0,-24.78812246,B_00437_Nu_00334_Cl_00525,B_00437_Nu_00334_Cl_00525_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,Cc1cnc(C)s1,340,3,FC1(F)C(F)(F)C(F)(Cl)C1(F)Cl,514,8,0,0,-28.30106575,B_00437_Nu_00340_Cl_00514,B_00437_Nu_00340_Cl_00514_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,Cc1ncsc1C,341,2,ClCc1nccs1,604,0,0,0,-30.7094233,B_00437_Nu_00341_Cl_00604,B_00437_Nu_00341_Cl_00604_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,Cc1ncsc1C,341,2,ClCc1ccco1,610,0,0,0,-31.6860643,B_00437_Nu_00341_Cl_00610,B_00437_Nu_00341_Cl_00610_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
N#CBF,437,2,c1ccc2nc3ccccc3cc2c1,363,4,CN(C)C(=O)C(Cl)(Cl)Cl,611,6,0,0,-15.31875339,B_00437_Nu_00363_Cl_00611,B_00437_Nu_00363_Cl_00611_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CN(C)C,1,1,ClCCl,462,0,0,0,-29.28269286,B_00438_Nu_00001_Cl_00462,B_00438_Nu_00001_Cl_00462_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CN(C)CCO,4,1,ClC(Cl)C1OCCO1,540,0,3,0,-27.45841043,B_00438_Nu_00004_Cl_00540,B_00438_Nu_00004_Cl_00540_0300,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,COC(=O)CN(C)C,6,5,CC(Cl)C(=O)N(C)C,516,2,2,0,-31.37047322,B_00438_Nu_00006_Cl_00516,B_00438_Nu_00006_Cl_00516_0200,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CN1CCOCC1,44,1,CN(C)CC(C)(C)Cl,583,7,0,0,-23.44772849,B_00438_Nu_00044_Cl_00583,B_00438_Nu_00044_Cl_00583_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CN1CCS(=O)(=O)CC1,47,1,ClC1CCOCC1,519,0,0,0,-31.53774212,B_00438_Nu_00047_Cl_00519,B_00438_Nu_00047_Cl_00519_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CN(C)C1CCCCC1,50,1,COC(C)(C)C(Cl)Cl,535,6,0,0,-21.71469272,B_00438_Nu_00050_Cl_00535,B_00438_Nu_00050_Cl_00535_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CN1C2CCC1CC(O)C2,63,1,CC(=O)C(F)Cl,528,5,0,0,-26.9304288,B_00438_Nu_00063_Cl_00528,B_00438_Nu_00063_Cl_00528_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CN(C)CC#N,67,1,FC(F)(F)C1(Cl)CC1,509,5,1,0,-24.15551398,B_00438_Nu_00067_Cl_00509,B_00438_Nu_00067_Cl_00509_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CC(C)P(C(C)C)C(C)C,72,3,FC1(F)C(F)(F)C(F)(Cl)C1(F)Cl,514,8,1,0,-21.98763765,B_00438_Nu_00072_Cl_00514,B_00438_Nu_00072_Cl_00514_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ccc(CP(Cc2ccccc2)Cc2ccccc2)cc1,78,5,COS(=O)(=O)C(C)(C)Cl,581,8,2,0,-27.71964935,B_00438_Nu_00078_Cl_00581,B_00438_Nu_00078_Cl_00581_0200,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CCP(CC)CC,84,2,Clc1cc(Cl)c(Cl)cc1Cl,618,0,0,0,-8.2850833,B_00438_Nu_00084_Cl_00618,B_00438_Nu_00084_Cl_00618_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,C=Cc1ccc(P(c2ccc(C=C)cc2)c2ccc(C=C)cc2)cc1,120,6,ClC(Cl)=C(Cl)Cl,489,0,0,0,-12.84908532,B_00438_Nu_00120_Cl_00489,B_00438_Nu_00120_Cl_00489_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CC(C)OP(OC(C)C)OC(C)C,134,4,ClC(Cl)c1ccccc1,533,0,0,0,-30.90754387,B_00438_Nu_00134_Cl_00533,B_00438_Nu_00134_Cl_00533_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,FP(F)F,141,1,CC(Cl)c1ncccn1,563,2,0,0,-23.00813462,B_00438_Nu_00141_Cl_00563,B_00438_Nu_00141_Cl_00563_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,FP(F)F,141,1,C=CC(C)(C)Cl,585,5,0,1,-26.95015237,B_00438_Nu_00141_Cl_00585,B_00438_Nu_00141_Cl_00585_0001,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CC(C)(C)N1[C]N(C(C)(C)C)C=C1,152,5,C=CC(C)Cl,561,4,0,0,-8.548488975,B_00438_Nu_00152_Cl_00561,B_00438_Nu_00152_Cl_00561_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CN1[C]N(C)C(F)C1F,173,2,ClCC#CCCl,607,0,0,0,-11.4277219,B_00438_Nu_00173_Cl_00607,B_00438_Nu_00173_Cl_00607_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,Fc1ccc(N2[C]N(c3ccc(F)cc3)CC2)cc1,179,6,ClCc1nccs1,604,0,0,0,-16.5557341,B_00438_Nu_00179_Cl_00604,B_00438_Nu_00179_Cl_00604_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CN1[C]N(C)c2ccccc2C1,192,2,ClC1(Cl)CCCCC1,470,0,0,0,-6.671696715,B_00438_Nu_00192_Cl_00470,B_00438_Nu_00192_Cl_00470_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CN1[C]N2C=CSC2=C1,199,2,ClCc1ccco1,610,0,0,0,-25.24245505,B_00438_Nu_00199_Cl_00610,B_00438_Nu_00199_Cl_00610_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,COc1[c-]c(OC)[n+](C)n1C,225,3,CC(Cl)CN(C)C,558,2,0,0,-9.237082375,B_00438_Nu_00225_Cl_00558,B_00438_Nu_00225_Cl_00558_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,FC(F)(F)c1ccncc1,236,7,ClCc1ccccc1,552,0,2,0,-9.385975575,B_00438_Nu_00236_Cl_00552,B_00438_Nu_00236_Cl_00552_0200,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,Fc1cccc(F)n1,253,7,C=CC(=C)Cl,476,4,0,0,-4.530923362,B_00438_Nu_00253_Cl_00476,B_00438_Nu_00253_Cl_00476_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,C=Cc1cccc(C=C)n1,256,9,ClC(Cl)c1ccccc1,533,0,0,0,-12.05177316,B_00438_Nu_00256_Cl_00533,B_00438_Nu_00256_Cl_00533_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,C=Cc1cccc(C=C)n1,256,9,CC(Cl)c1ccccc1,566,2,0,0,-8.343059907,B_00438_Nu_00256_Cl_00566,B_00438_Nu_00256_Cl_00566_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,C=Cc1cccc(C=C)n1,256,9,ClC(Cl)(Cl)Cl,602,0,0,0,-15.07864491,B_00438_Nu_00256_Cl_00602,B_00438_Nu_00256_Cl_00602_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,C=Cc1cccc(C=C)n1,256,9,ClCc1nccs1,604,0,0,0,-10.53667441,B_00438_Nu_00256_Cl_00604,B_00438_Nu_00256_Cl_00604_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,Cc1cc(N(C)C)cc(C)n1,260,10,CO[Si](CCl)(OC)OC,608,4,0,0,-7.153433485,B_00438_Nu_00260_Cl_00608,B_00438_Nu_00260_Cl_00608_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,Nc1cc(F)nc(F)c1,266,5,O=CC(Cl)Cl,591,3,0,0,-30.40624542,B_00438_Nu_00266_Cl_00591,B_00438_Nu_00266_Cl_00591_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,Cc1cncc(C)c1,270,3,CS(=O)(=O)OCC(Cl)(Cl)Cl,456,7,0,1,-23.06557346,B_00438_Nu_00270_Cl_00456,B_00438_Nu_00270_Cl_00456_0001,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,COc1c(F)c(F)nc(F)c1F,274,7,FC(F)(F)CC(F)(Cl)Cl,620,7,0,0,-11.37533255,B_00438_Nu_00274_Cl_00620,B_00438_Nu_00274_Cl_00620_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,COc1nc(OC)c(F)cc1F,282,3,ClC(Cl)(Cl)C(Cl)(Cl)Cl,545,0,0,0,-19.6000127,B_00438_Nu_00282_Cl_00545,B_00438_Nu_00282_Cl_00545_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1cocn1,287,4,ClC1CCOCC1,519,0,3,0,-21.34971864,B_00438_Nu_00287_Cl_00519,B_00438_Nu_00287_Cl_00519_0300,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,C#Cc1ccc(C#C)nn1,300,8,N#CC(Cl)Cl,471,3,0,0,-8.114124062,B_00438_Nu_00300_Cl_00471,B_00438_Nu_00300_Cl_00471_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ccc2ncccc2c1,308,4,CC(=O)CC(Cl)(Cl)Cl,458,5,0,0,-16.92386137,B_00438_Nu_00308_Cl_00458,B_00438_Nu_00308_Cl_00458_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ccc2ncccc2c1,308,4,ClC(Cl)c1ccccc1,533,0,0,0,-15.68643137,B_00438_Nu_00308_Cl_00533,B_00438_Nu_00308_Cl_00533_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,Fc1cnncc1F,309,3,ClC(Cl)c1ncncn1,463,0,0,0,-10.83539453,B_00438_Nu_00309_Cl_00463,B_00438_Nu_00309_Cl_00463_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,CC(=O)C(Cl)(Cl)Cl,443,4,1,0,-21.94605134,B_00438_Nu_00315_Cl_00443,B_00438_Nu_00315_Cl_00443_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,O=C=NC(=O)C(Cl)(Cl)Cl,445,6,1,0,-23.36307184,B_00438_Nu_00315_Cl_00445,B_00438_Nu_00315_Cl_00445_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,FC(Cl)(Cl)Cl,453,2,1,0,-9.417637343,B_00438_Nu_00315_Cl_00453,B_00438_Nu_00315_Cl_00453_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,N#CC(Cl)(Cl)Cl,455,3,1,0,-25.86196509,B_00438_Nu_00315_Cl_00455,B_00438_Nu_00315_Cl_00455_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,C=CC(=O)C(Cl)Cl,461,5,1,0,-14.19429284,B_00438_Nu_00315_Cl_00461,B_00438_Nu_00315_Cl_00461_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,ClC(Cl)c1ncncn1,463,0,1,0,-16.16156809,B_00438_Nu_00315_Cl_00463,B_00438_Nu_00315_Cl_00463_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,O=C(C(Cl)Cl)C(F)(F)F,472,3,1,1,-18.83961259,B_00438_Nu_00315_Cl_00472,B_00438_Nu_00315_Cl_00472_0101,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,COC(=O)C(C)(Cl)C#N,513,6,1,0,-22.15513434,B_00438_Nu_00315_Cl_00513,B_00438_Nu_00315_Cl_00513_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,O=C1C=CC(=O)C1Cl,523,7,1,0,-11.37989259,B_00438_Nu_00315_Cl_00523,B_00438_Nu_00315_Cl_00523_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,C=CC(=O)C(Cl)(Cl)Cl,544,5,1,0,-21.32488909,B_00438_Nu_00315_Cl_00544,B_00438_Nu_00315_Cl_00544_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,O=C(C(F)(F)F)C(Cl)(Cl)Cl,549,7,1,1,-27.34694384,B_00438_Nu_00315_Cl_00549,B_00438_Nu_00315_Cl_00549_0101,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,O=CC(Cl)Cl,591,3,1,0,-15.41911009,B_00438_Nu_00315_Cl_00591,B_00438_Nu_00315_Cl_00591_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,O=C=NC(Cl)(Cl)Cl,597,4,1,0,-18.09081684,B_00438_Nu_00315_Cl_00597,B_00438_Nu_00315_Cl_00597_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,ClC(Cl)Cl,601,0,1,0,-8.964331343,B_00438_Nu_00315_Cl_00601,B_00438_Nu_00315_Cl_00601_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ncncn1,315,1,ClC(Cl)(Cl)Cl,602,0,1,0,-17.13143209,B_00438_Nu_00315_Cl_00602,B_00438_Nu_00315_Cl_00602_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,Cc1nc(C)c(N(C)C)c(C)n1,321,2,C=CC(=C)Cl,476,4,0,0,-6.15169625,B_00438_Nu_00321_Cl_00476,B_00438_Nu_00321_Cl_00476_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,Cc1cnc(C)nc1,324,3,ClC(Cl)c1ccccc1,533,0,0,0,-20.71500804,B_00438_Nu_00324_Cl_00533,B_00438_Nu_00324_Cl_00533_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,Cc1cnc(C)nc1,324,3,ClCc1nccs1,604,0,0,0,-19.19990929,B_00438_Nu_00324_Cl_00604,B_00438_Nu_00324_Cl_00604_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,Nc1nc(N)nc(N)n1,334,2,COC(=N)C(Cl)(Cl)Cl,599,5,1,0,-33.8911997,B_00438_Nu_00334_Cl_00599,B_00438_Nu_00334_Cl_00599_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,Cc1ncoc1C,336,2,ClC12CC3CC(CC(C3)C1)C2,508,0,2,0,-13.46407172,B_00438_Nu_00336_Cl_00508,B_00438_Nu_00336_Cl_00508_0200,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,Cc1ncoc1C,336,2,CC(=O)CCl,551,4,2,0,-27.05484322,B_00438_Nu_00336_Cl_00551,B_00438_Nu_00336_Cl_00551_0200,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,CC(C)(C)c1cnc[nH]1,348,6,CN(CCCl)CCCl,498,4,1,0,-21.50540578,B_00438_Nu_00348_Cl_00498,B_00438_Nu_00348_Cl_00498_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,Cc1nc(C=O)c2ccccn12,361,2,CN1CC(=O)C1Cl,526,6,0,0,-4.698425075,B_00438_Nu_00361_Cl_00526,B_00438_Nu_00361_Cl_00526_0000,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ccc2nc3ccccc3cc2c1,363,4,ClC(Cl)(Cl)c1ncccn1,446,0,1,0,-9.5820254,B_00438_Nu_00363_Cl_00446,B_00438_Nu_00363_Cl_00446_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
B(c1ccccc1)c1ccccc1,438,0,c1ccc2nc3ccccc3cc2c1,363,4,O=C=NC(Cl)(Cl)Cl,597,4,1,0,-5.0898784,B_00438_Nu_00363_Cl_00597,B_00438_Nu_00363_Cl_00597_0100,True,0,0,0,0,0,0,0,False,,,,,,False,False,False,False,False,False
