B_smiles,B_Index,B_Atomid,N_smiles,N_Index,N_Atomid,Cl_smiles,Cl_Index,Cl_Atomid,B_N_Cl_conf,Cl_r_conf,deltaG_react,component_id,identifier,missing_identifiers_for_component,n_hit_files,n_ts_candidate_hit_files,n_hit_full_conf_files,n_hit_component_only_files,n_hit_component_only_ts_fallback_files,n_hit_component_only_non_ts_artifact_files,n_hit_folders,has_ambiguous_component_hit,hit_match_scopes,hit_search_spaces,hit_folders,hit_suffixes,hit_paths,has_file_hit,has_ts_candidate_file_hit,has_full_conf_file_hit,has_component_only_file_hit,has_component_only_ts_fallback_hit,has_component_only_non_ts_artifact_hit
B,388,0,CN(C)C,1,1,ClC(Cl)=C(c1ccccc1)c1ccccc1,482,0,0,0,-33.300672,B_00388_Nu_00001_Cl_00482,B_00388_Nu_00001_Cl_00482_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00482.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00482_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00482_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00482_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00482_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,O=C1NC(=O)C(Cl)=C1Cl,483,6,0,0,-20.310167,B_00388_Nu_00001_Cl_00483,B_00388_Nu_00001_Cl_00483_0000,1,21,20,20,1,0,1,11,False,component_only | full_conf,Data/first_10000/* | Sum/* | Y backup Data/*/*,IRC | Mols | OM | OtherIRCs | TS | TS_ENG | first_10000/IRC | first_10000/TS | first_10000/TS_ENG | first_10000/ts_irc_fail_new | ts_irc_fail_new,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00388_Nu_00001_Cl_00483_0000forward.gjf | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00388_Nu_00001_Cl_00483_0000forward.log | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00388_Nu_00001_Cl_00483_0000reverse.gjf | E:\work\B_Cl_Nu\Data\first_10000\IRC\B_00388_Nu_00001_Cl_00483_0000reverse.log | E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00483.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00483_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00483_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00483_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\TS_ENG\B_00388_Nu_00001_Cl_00483_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\TS_ENG\B_00388_Nu_00001_Cl_00483_0000.log | E:\work\B_Cl_Nu\Data\first_10000\ts_irc_fail_new\B_00388_Nu_00001_Cl_00483_0000.log | E:\work\B_Cl_Nu\Sum\OtherIRCs\B_00388_Nu_00001_Cl_00483_0000forward.log | E:\work\B_Cl_Nu\Sum\OtherIRCs\B_00388_Nu_00001_Cl_00483_0000reverse.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00388_Nu_00001_Cl_00483_0000forward.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00388_Nu_00001_Cl_00483_0000forward.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00388_Nu_00001_Cl_00483_0000reverse.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\IRC\B_00388_Nu_00001_Cl_00483_0000reverse.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00483_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS_ENG\B_00388_Nu_00001_Cl_00483_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS_ENG\B_00388_Nu_00001_Cl_00483_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\ts_irc_fail_new\B_00388_Nu_00001_Cl_00483_0000.log,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-26.4479955,B_00388_Nu_00001_Cl_00485,B_00388_Nu_00001_Cl_00485_0000,1,9,8,8,1,0,1,6,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS | first_10000/yqc | yqc,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00485.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00485_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00485_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00485_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\yqc\B_00388_Nu_00001_Cl_00485_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\yqc\B_00388_Nu_00001_Cl_00485_0000.log | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00485_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\yqc\B_00388_Nu_00001_Cl_00485_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\yqc\B_00388_Nu_00001_Cl_00485_0000.log,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,ClC(Cl)=C(Cl)Cl,489,0,0,0,-33.99462425,B_00388_Nu_00001_Cl_00489,B_00388_Nu_00001_Cl_00489_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00489.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00489_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00489_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00489_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00489_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,COS(=O)(=O)CCl,494,6,0,0,-38.63247675,B_00388_Nu_00001_Cl_00494,B_00388_Nu_00001_Cl_00494_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00494.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00494_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00494_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00494_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00494_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,FC(F)(F)CCl,496,5,0,0,-38.72547225,B_00388_Nu_00001_Cl_00496,B_00388_Nu_00001_Cl_00496_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00496.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00496_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00496_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00496_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00496_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,C=CCCl,499,3,0,0,-49.97943375,B_00388_Nu_00001_Cl_00499,B_00388_Nu_00001_Cl_00499_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00499.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00499_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00499_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00499_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00499_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,ClCc1ncccn1,502,0,0,0,-46.3256895,B_00388_Nu_00001_Cl_00502,B_00388_Nu_00001_Cl_00502_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00502.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00502_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00502_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00502_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00502_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,ClCCCl,504,0,0,0,-37.34007775,B_00388_Nu_00001_Cl_00504,B_00388_Nu_00001_Cl_00504_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00504.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00504_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00504_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00504_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00504_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,COP(=O)(CCl)OC,505,5,0,0,-39.5228365,B_00388_Nu_00001_Cl_00505,B_00388_Nu_00001_Cl_00505_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00505.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00505_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00505_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00505_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00505_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,FC(F)(F)C1(Cl)CC1,509,5,0,0,-34.4471145,B_00388_Nu_00001_Cl_00509,B_00388_Nu_00001_Cl_00509_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00509.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00509_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00509_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00509_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00509_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,510,0,0,0,-61.48063025,B_00388_Nu_00001_Cl_00510,B_00388_Nu_00001_Cl_00510_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00510.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00510_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00510_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00510_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00510_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,C=CC1(Cl)CCOC1=O,511,3,0,0,-59.6060995,B_00388_Nu_00001_Cl_00511,B_00388_Nu_00001_Cl_00511_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00511.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00511_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00511_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00511_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00511_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,CC1(Cl)CC(=O)C=CO1,512,2,0,0,-42.1851935,B_00388_Nu_00001_Cl_00512,B_00388_Nu_00001_Cl_00512_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00512.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00512_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00512_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00512_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00512_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,COC(=O)C(C)(Cl)C#N,513,6,0,0,-59.997283,B_00388_Nu_00001_Cl_00513,B_00388_Nu_00001_Cl_00513_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00513.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00513_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00513_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00513_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00513_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,FC1(F)C(F)(F)C(F)(Cl)C1(F)Cl,514,8,0,0,-46.89238475,B_00388_Nu_00001_Cl_00514,B_00388_Nu_00001_Cl_00514_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00514.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00514_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00514_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00514_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00514_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,CC(Cl)C(=O)N(C)C,516,2,0,0,-46.36867325,B_00388_Nu_00001_Cl_00516,B_00388_Nu_00001_Cl_00516_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00516.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00516_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00516_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00516_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00516_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,O=C1NCC1Cl,518,5,0,0,-38.72848425,B_00388_Nu_00001_Cl_00518,B_00388_Nu_00001_Cl_00518_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00518.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00518_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00518_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00518_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00518_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,COC(=O)C(C)Cl,522,6,0,0,-47.31168025,B_00388_Nu_00001_Cl_00522,B_00388_Nu_00001_Cl_00522_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00522.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00522_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00522_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00522_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00522_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,O=C1C=CC(=O)C1Cl,523,7,0,0,-49.22204125,B_00388_Nu_00001_Cl_00523,B_00388_Nu_00001_Cl_00523_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00523.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00523_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00523_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00523_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00523_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,CC(=O)C(Cl)C(C)=O,524,4,0,0,-46.74015325,B_00388_Nu_00001_Cl_00524,B_00388_Nu_00001_Cl_00524_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00524.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00524_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00524_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00524_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00524_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,CN1CC(=O)C1Cl,526,6,0,0,-55.65768125,B_00388_Nu_00001_Cl_00526,B_00388_Nu_00001_Cl_00526_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00526.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00526_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00526_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00526_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00526_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,CC(Cl)C#N,527,2,0,0,-52.1022035,B_00388_Nu_00001_Cl_00527,B_00388_Nu_00001_Cl_00527_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00527.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00527_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00527_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00527_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00527_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,CC(=O)C(F)Cl,528,5,0,0,-48.52074725,B_00388_Nu_00001_Cl_00528,B_00388_Nu_00001_Cl_00528_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00528.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00528_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00528_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00528_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00528_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,CC(=O)C(Cl)Cl,530,4,0,0,-51.7829315,B_00388_Nu_00001_Cl_00530,B_00388_Nu_00001_Cl_00530_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00530.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00530_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00530_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00530_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00530_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,O=C(Nc1ccccc1)C(Cl)Cl,531,10,0,0,-49.98721475,B_00388_Nu_00001_Cl_00531,B_00388_Nu_00001_Cl_00531_0000,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00531.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00531_0000.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00531_0000.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00531_0000.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00531_0000.gjf,True,True,True,True,False,True
B,388,0,CN(C)C,1,1,CC(=O)C(F)(Cl)Cl,532,5,0,1,-52.7761385,B_00388_Nu_00001_Cl_00532,B_00388_Nu_00001_Cl_00532_0001,1,5,4,4,1,0,1,4,False,component_only | full_conf,Data/first_10000/* | Y backup Data/*/*,Mols | OM | TS | first_10000/TS,.gjf | .log | .mol,E:\work\B_Cl_Nu\Data\first_10000\Mols\B_00388_Nu_00001_Cl_00532.mol | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00532_0001.gjf | E:\work\B_Cl_Nu\Data\first_10000\OM\B_00388_Nu_00001_Cl_00532_0001.log | E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00532_0001.gjf | Y:\cold-data\数据备份\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00001_Cl_00532_0001.gjf,True,True,True,True,False,True
