identifier,component_id,match_scope,is_ts_candidate_folder,is_ts_candidate_hit,component_missing_candidates,component_match_is_ambiguous,file_identifier,search_space,folder,relative_folder,file_name,suffix,path
B_00388_Nu_00086_Cl_00543_0000,B_00388_Nu_00086_Cl_00543,full_conf,True,True,1,False,B_00388_Nu_00086_Cl_00543_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00086_Cl_00543_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00086_Cl_00543_0000.gjf
B_00388_Nu_00086_Cl_00574_0000,B_00388_Nu_00086_Cl_00574,full_conf,True,True,1,False,B_00388_Nu_00086_Cl_00574_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00086_Cl_00574_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00086_Cl_00574_0000.gjf
B_00388_Nu_00087_Cl_00544_0000,B_00388_Nu_00087_Cl_00544,full_conf,True,True,1,False,B_00388_Nu_00087_Cl_00544_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00087_Cl_00544_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00087_Cl_00544_0000.gjf
B_00388_Nu_00104_Cl_00592_0000,B_00388_Nu_00104_Cl_00592,full_conf,True,True,1,False,B_00388_Nu_00104_Cl_00592_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00104_Cl_00592_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00104_Cl_00592_0000.gjf
B_00388_Nu_00105_Cl_00472_0001,B_00388_Nu_00105_Cl_00472,full_conf,True,True,1,False,B_00388_Nu_00105_Cl_00472_0001,Data/first_10000/*,TS,TS,B_00388_Nu_00105_Cl_00472_0001.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00105_Cl_00472_0001.gjf
B_00388_Nu_00105_Cl_00523_0000,B_00388_Nu_00105_Cl_00523,full_conf,True,True,1,False,B_00388_Nu_00105_Cl_00523_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00105_Cl_00523_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00105_Cl_00523_0000.gjf
B_00388_Nu_00131_Cl_00619_0000,B_00388_Nu_00131_Cl_00619,full_conf,True,True,1,False,B_00388_Nu_00131_Cl_00619_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00131_Cl_00619_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00131_Cl_00619_0000.gjf
B_00388_Nu_00137_Cl_00455_0000,B_00388_Nu_00137_Cl_00455,full_conf,True,True,1,False,B_00388_Nu_00137_Cl_00455_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00137_Cl_00455_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00137_Cl_00455_0000.gjf
B_00388_Nu_00137_Cl_00462_0000,B_00388_Nu_00137_Cl_00462,full_conf,True,True,1,False,B_00388_Nu_00137_Cl_00462_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00137_Cl_00462_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00137_Cl_00462_0000.gjf
B_00388_Nu_00142_Cl_00599_0000,B_00388_Nu_00142_Cl_00599,full_conf,True,True,1,False,B_00388_Nu_00142_Cl_00599_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00142_Cl_00599_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00142_Cl_00599_0000.gjf
B_00388_Nu_00143_Cl_00479_0000,B_00388_Nu_00143_Cl_00479,full_conf,True,True,1,False,B_00388_Nu_00143_Cl_00479_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00143_Cl_00479_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00143_Cl_00479_0000.gjf
B_00388_Nu_00143_Cl_00500_0000,B_00388_Nu_00143_Cl_00500,full_conf,True,True,1,False,B_00388_Nu_00143_Cl_00500_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00143_Cl_00500_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00143_Cl_00500_0000.gjf
B_00388_Nu_00143_Cl_00506_0000,B_00388_Nu_00143_Cl_00506,full_conf,True,True,1,False,B_00388_Nu_00143_Cl_00506_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00143_Cl_00506_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00143_Cl_00506_0000.gjf
B_00388_Nu_00143_Cl_00539_0000,B_00388_Nu_00143_Cl_00539,full_conf,True,True,1,False,B_00388_Nu_00143_Cl_00539_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00143_Cl_00539_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00143_Cl_00539_0000.gjf
B_00388_Nu_00143_Cl_00553_0000,B_00388_Nu_00143_Cl_00553,full_conf,True,True,1,False,B_00388_Nu_00143_Cl_00553_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00143_Cl_00553_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00143_Cl_00553_0000.gjf
B_00388_Nu_00143_Cl_00586_0000,B_00388_Nu_00143_Cl_00586,full_conf,True,True,1,False,B_00388_Nu_00143_Cl_00586_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00143_Cl_00586_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00143_Cl_00586_0000.gjf
B_00388_Nu_00157_Cl_00462_0000,B_00388_Nu_00157_Cl_00462,full_conf,True,True,1,False,B_00388_Nu_00157_Cl_00462_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00157_Cl_00462_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00157_Cl_00462_0000.gjf
B_00388_Nu_00184_Cl_00526_0000,B_00388_Nu_00184_Cl_00526,full_conf,True,True,1,False,B_00388_Nu_00184_Cl_00526_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00184_Cl_00526_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00184_Cl_00526_0000.gjf
B_00388_Nu_00195_Cl_00510_0000,B_00388_Nu_00195_Cl_00510,full_conf,True,True,1,False,B_00388_Nu_00195_Cl_00510_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00195_Cl_00510_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00195_Cl_00510_0000.gjf
B_00388_Nu_00198_Cl_00462_0000,B_00388_Nu_00198_Cl_00462,full_conf,True,True,1,False,B_00388_Nu_00198_Cl_00462_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00198_Cl_00462_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00198_Cl_00462_0000.gjf
B_00388_Nu_00229_Cl_00500_0000,B_00388_Nu_00229_Cl_00500,full_conf,True,True,1,False,B_00388_Nu_00229_Cl_00500_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00229_Cl_00500_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00229_Cl_00500_0000.gjf
B_00388_Nu_00229_Cl_00526_0000,B_00388_Nu_00229_Cl_00526,full_conf,True,True,1,False,B_00388_Nu_00229_Cl_00526_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00229_Cl_00526_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00229_Cl_00526_0000.gjf
B_00388_Nu_00229_Cl_00537_0000,B_00388_Nu_00229_Cl_00537,full_conf,True,True,1,False,B_00388_Nu_00229_Cl_00537_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00229_Cl_00537_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00229_Cl_00537_0000.gjf
B_00388_Nu_00259_Cl_00573_0000,B_00388_Nu_00259_Cl_00573,full_conf,True,True,1,False,B_00388_Nu_00259_Cl_00573_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00259_Cl_00573_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00259_Cl_00573_0000.gjf
B_00388_Nu_00262_Cl_00539_0000,B_00388_Nu_00262_Cl_00539,full_conf,True,True,1,False,B_00388_Nu_00262_Cl_00539_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00262_Cl_00539_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00262_Cl_00539_0000.gjf
B_00388_Nu_00291_Cl_00610_0000,B_00388_Nu_00291_Cl_00610,full_conf,True,True,1,False,B_00388_Nu_00291_Cl_00610_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00291_Cl_00610_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00291_Cl_00610_0000.gjf
B_00388_Nu_00298_Cl_00539_0000,B_00388_Nu_00298_Cl_00539,full_conf,True,True,1,False,B_00388_Nu_00298_Cl_00539_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00298_Cl_00539_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00298_Cl_00539_0000.gjf
B_00388_Nu_00302_Cl_00543_0000,B_00388_Nu_00302_Cl_00543,full_conf,True,True,1,False,B_00388_Nu_00302_Cl_00543_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00302_Cl_00543_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00302_Cl_00543_0000.gjf
B_00388_Nu_00305_Cl_00582_0000,B_00388_Nu_00305_Cl_00582,full_conf,True,True,1,False,B_00388_Nu_00305_Cl_00582_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00305_Cl_00582_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00305_Cl_00582_0000.gjf
B_00388_Nu_00334_Cl_00526_0000,B_00388_Nu_00334_Cl_00526,full_conf,True,True,1,False,B_00388_Nu_00334_Cl_00526_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00334_Cl_00526_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00334_Cl_00526_0000.gjf
B_00388_Nu_00338_Cl_00526_0000,B_00388_Nu_00338_Cl_00526,full_conf,True,True,1,False,B_00388_Nu_00338_Cl_00526_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00338_Cl_00526_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00338_Cl_00526_0000.gjf
B_00388_Nu_00347_Cl_00526_0000,B_00388_Nu_00347_Cl_00526,full_conf,True,True,1,False,B_00388_Nu_00347_Cl_00526_0000,Data/first_10000/*,TS,TS,B_00388_Nu_00347_Cl_00526_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00388_Nu_00347_Cl_00526_0000.gjf
B_00389_Nu_00004_Cl_00483_0000,B_00389_Nu_00004_Cl_00483,full_conf,True,True,1,False,B_00389_Nu_00004_Cl_00483_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00004_Cl_00483_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00004_Cl_00483_0000.gjf
B_00389_Nu_00004_Cl_00574_0000,B_00389_Nu_00004_Cl_00574,full_conf,True,True,1,False,B_00389_Nu_00004_Cl_00574_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00004_Cl_00574_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00004_Cl_00574_0000.gjf
B_00389_Nu_00006_Cl_00448_0000,B_00389_Nu_00006_Cl_00448,full_conf,True,True,1,False,B_00389_Nu_00006_Cl_00448_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00006_Cl_00448_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00006_Cl_00448_0000.gjf
B_00389_Nu_00006_Cl_00483_0000,B_00389_Nu_00006_Cl_00483,full_conf,True,True,1,False,B_00389_Nu_00006_Cl_00483_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00006_Cl_00483_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00006_Cl_00483_0000.gjf
B_00389_Nu_00013_Cl_00483_0000,B_00389_Nu_00013_Cl_00483,full_conf,True,True,1,False,B_00389_Nu_00013_Cl_00483_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00013_Cl_00483_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00013_Cl_00483_0000.gjf
B_00389_Nu_00016_Cl_00483_0000,B_00389_Nu_00016_Cl_00483,full_conf,True,True,1,False,B_00389_Nu_00016_Cl_00483_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00016_Cl_00483_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00016_Cl_00483_0000.gjf
B_00389_Nu_00017_Cl_00483_0000,B_00389_Nu_00017_Cl_00483,full_conf,True,True,1,False,B_00389_Nu_00017_Cl_00483_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00017_Cl_00483_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00017_Cl_00483_0000.gjf
B_00389_Nu_00020_Cl_00483_0000,B_00389_Nu_00020_Cl_00483,full_conf,True,True,1,False,B_00389_Nu_00020_Cl_00483_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00020_Cl_00483_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00020_Cl_00483_0000.gjf
B_00389_Nu_00024_Cl_00483_0000,B_00389_Nu_00024_Cl_00483,full_conf,True,True,1,False,B_00389_Nu_00024_Cl_00483_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00024_Cl_00483_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00024_Cl_00483_0000.gjf
B_00389_Nu_00027_Cl_00483_0000,B_00389_Nu_00027_Cl_00483,full_conf,True,True,1,False,B_00389_Nu_00027_Cl_00483_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00027_Cl_00483_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00027_Cl_00483_0000.gjf
B_00389_Nu_00029_Cl_00483_0000,B_00389_Nu_00029_Cl_00483,full_conf,True,True,1,False,B_00389_Nu_00029_Cl_00483_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00029_Cl_00483_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00029_Cl_00483_0000.gjf
B_00389_Nu_00035_Cl_00483_0000,B_00389_Nu_00035_Cl_00483,full_conf,True,True,1,False,B_00389_Nu_00035_Cl_00483_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00035_Cl_00483_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00035_Cl_00483_0000.gjf
B_00389_Nu_00046_Cl_00526_0000,B_00389_Nu_00046_Cl_00526,full_conf,True,True,1,False,B_00389_Nu_00046_Cl_00526_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00046_Cl_00526_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00046_Cl_00526_0000.gjf
B_00389_Nu_00053_Cl_00483_0000,B_00389_Nu_00053_Cl_00483,full_conf,True,True,1,False,B_00389_Nu_00053_Cl_00483_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00053_Cl_00483_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00053_Cl_00483_0000.gjf
B_00389_Nu_00058_Cl_00483_0000,B_00389_Nu_00058_Cl_00483,full_conf,True,True,1,False,B_00389_Nu_00058_Cl_00483_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00058_Cl_00483_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00058_Cl_00483_0000.gjf
B_00389_Nu_00114_Cl_00526_0000,B_00389_Nu_00114_Cl_00526,full_conf,True,True,1,False,B_00389_Nu_00114_Cl_00526_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00114_Cl_00526_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00114_Cl_00526_0000.gjf
B_00389_Nu_00138_Cl_00483_0000,B_00389_Nu_00138_Cl_00483,full_conf,True,True,1,False,B_00389_Nu_00138_Cl_00483_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00138_Cl_00483_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00138_Cl_00483_0000.gjf
B_00389_Nu_00141_Cl_00500_0000,B_00389_Nu_00141_Cl_00500,full_conf,True,True,1,False,B_00389_Nu_00141_Cl_00500_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00141_Cl_00500_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00141_Cl_00500_0000.gjf
B_00389_Nu_00141_Cl_00526_0000,B_00389_Nu_00141_Cl_00526,full_conf,True,True,1,False,B_00389_Nu_00141_Cl_00526_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00141_Cl_00526_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00141_Cl_00526_0000.gjf
B_00389_Nu_00141_Cl_00539_0000,B_00389_Nu_00141_Cl_00539,full_conf,True,True,1,False,B_00389_Nu_00141_Cl_00539_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00141_Cl_00539_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00141_Cl_00539_0000.gjf
B_00389_Nu_00143_Cl_00493_0000,B_00389_Nu_00143_Cl_00493,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00493_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00493_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00493_0000.gjf
B_00389_Nu_00143_Cl_00497_0000,B_00389_Nu_00143_Cl_00497,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00497_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00497_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00497_0000.gjf
B_00389_Nu_00143_Cl_00498_0000,B_00389_Nu_00143_Cl_00498,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00498_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00498_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00498_0000.gjf
B_00389_Nu_00143_Cl_00500_0000,B_00389_Nu_00143_Cl_00500,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00500_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00500_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00500_0000.gjf
B_00389_Nu_00143_Cl_00501_0000,B_00389_Nu_00143_Cl_00501,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00501_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00501_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00501_0000.gjf
B_00389_Nu_00143_Cl_00505_0000,B_00389_Nu_00143_Cl_00505,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00505_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00505_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00505_0000.gjf
B_00389_Nu_00143_Cl_00506_0000,B_00389_Nu_00143_Cl_00506,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00506_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00506_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00506_0000.gjf
B_00389_Nu_00143_Cl_00526_0000,B_00389_Nu_00143_Cl_00526,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00526_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00526_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00526_0000.gjf
B_00389_Nu_00143_Cl_00529_0000,B_00389_Nu_00143_Cl_00529,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00529_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00529_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00529_0000.gjf
B_00389_Nu_00143_Cl_00536_0000,B_00389_Nu_00143_Cl_00536,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00536_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00536_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00536_0000.gjf
B_00389_Nu_00143_Cl_00539_0000,B_00389_Nu_00143_Cl_00539,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00539_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00539_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00539_0000.gjf
B_00389_Nu_00143_Cl_00552_0000,B_00389_Nu_00143_Cl_00552,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00552_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00552_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00552_0000.gjf
B_00389_Nu_00143_Cl_00553_0000,B_00389_Nu_00143_Cl_00553,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00553_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00553_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00553_0000.gjf
B_00389_Nu_00143_Cl_00558_0000,B_00389_Nu_00143_Cl_00558,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00558_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00558_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00558_0000.gjf
B_00389_Nu_00143_Cl_00575_0000,B_00389_Nu_00143_Cl_00575,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00575_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00575_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00575_0000.gjf
B_00389_Nu_00143_Cl_00577_0000,B_00389_Nu_00143_Cl_00577,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00577_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00577_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00577_0000.gjf
B_00389_Nu_00143_Cl_00610_0000,B_00389_Nu_00143_Cl_00610,full_conf,True,True,1,False,B_00389_Nu_00143_Cl_00610_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00143_Cl_00610_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00143_Cl_00610_0000.gjf
B_00389_Nu_00160_Cl_00461_0000,B_00389_Nu_00160_Cl_00461,full_conf,True,True,1,False,B_00389_Nu_00160_Cl_00461_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00160_Cl_00461_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00160_Cl_00461_0000.gjf
B_00389_Nu_00184_Cl_00526_0000,B_00389_Nu_00184_Cl_00526,full_conf,True,True,1,False,B_00389_Nu_00184_Cl_00526_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00184_Cl_00526_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00184_Cl_00526_0000.gjf
B_00389_Nu_00195_Cl_00526_0000,B_00389_Nu_00195_Cl_00526,full_conf,True,True,1,False,B_00389_Nu_00195_Cl_00526_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00195_Cl_00526_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00195_Cl_00526_0000.gjf
B_00389_Nu_00293_Cl_00526_0000,B_00389_Nu_00293_Cl_00526,full_conf,True,True,1,False,B_00389_Nu_00293_Cl_00526_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00293_Cl_00526_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00293_Cl_00526_0000.gjf
B_00389_Nu_00306_Cl_00526_0000,B_00389_Nu_00306_Cl_00526,full_conf,True,True,1,False,B_00389_Nu_00306_Cl_00526_0000,Data/first_10000/*,TS,TS,B_00389_Nu_00306_Cl_00526_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00389_Nu_00306_Cl_00526_0000.gjf
B_00390_Nu_00001_Cl_00462_0000,B_00390_Nu_00001_Cl_00462,full_conf,True,True,1,False,B_00390_Nu_00001_Cl_00462_0000,Data/first_10000/*,TS,TS,B_00390_Nu_00001_Cl_00462_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00390_Nu_00001_Cl_00462_0000.gjf
B_00390_Nu_00004_Cl_00527_0000,B_00390_Nu_00004_Cl_00527,full_conf,True,True,1,False,B_00390_Nu_00004_Cl_00527_0000,Data/first_10000/*,TS,TS,B_00390_Nu_00004_Cl_00527_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00390_Nu_00004_Cl_00527_0000.gjf
B_00390_Nu_00004_Cl_00575_0000,B_00390_Nu_00004_Cl_00575,full_conf,True,True,1,False,B_00390_Nu_00004_Cl_00575_0000,Data/first_10000/*,TS,TS,B_00390_Nu_00004_Cl_00575_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00390_Nu_00004_Cl_00575_0000.gjf
B_00390_Nu_00006_Cl_00443_0000,B_00390_Nu_00006_Cl_00443,full_conf,True,True,1,False,B_00390_Nu_00006_Cl_00443_0000,Data/first_10000/*,TS,TS,B_00390_Nu_00006_Cl_00443_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00390_Nu_00006_Cl_00443_0000.gjf
B_00390_Nu_00006_Cl_00444_0000,B_00390_Nu_00006_Cl_00444,full_conf,True,True,1,False,B_00390_Nu_00006_Cl_00444_0000,Data/first_10000/*,TS,TS,B_00390_Nu_00006_Cl_00444_0000.gjf,.gjf,E:\work\B_Cl_Nu\Data\first_10000\TS\B_00390_Nu_00006_Cl_00444_0000.gjf
