key,B_id,LB_id,Cl_id,barrier_kcal,delta_g_rxn_kcal,B_map,Cl_map,C_map,map_order_ok,center_candidate_count,endpoint_status,selected_endpoint,reactant_B_Cl_A,reactant_C_Cl_A,forward_B_Cl_A,forward_C_Cl_A,reverse_B_Cl_A,reverse_C_Cl_A,min_interfragment_distance_all_A,min_pair_all,min_interfragment_distance_heavy_A,min_pair_heavy,min_vdw_ratio,min_vdw_pair,precomplex_by_heavy_distance,precomplex_by_vdw_ratio
B_00417_LB_00329_Cl_00462,417,329,462,30.990786983086572,-8.125927795494116,1,13,29,True,1,threshold,reverse,3.569191879391888,1.7947366951773176,1.9071196755505408,3.3202374984866667,3.569191879391888,1.7947366951773176,3.3127855488677502,F12--Cl13,3.3127855488677502,F12--Cl13,0.9725318472457462,B1--Cl13,True,True
B_00417_LB_00329_Cl_00463,417,329,463,24.46845843707444,-21.68639728542885,1,13,29,True,1,threshold,reverse,3.4511911503974972,1.8086037209377845,1.8977314474324336,3.431150535650396,3.4511911503974972,1.8086037209377845,2.6444096246400632,N21--H39,3.0879620088605364,F12--Cl13,0.940379060053814,B1--Cl13,True,True
B_00417_LB_00329_Cl_00464,417,329,464,25.636880195120717,-13.713016927927562,1,13,33,True,1,threshold,forward,3.5999264217300335,1.7963822545741759,3.5999264217300335,1.7963822545741759,1.9167240801466443,3.4249605659319644,2.093720111383324,H27--O32,3.1266572202107477,C18--O32,0.7697500409497516,H27--O32,True,True
B_00417_LB_00329_Cl_00465,417,329,465,26.652817266052608,-12.156229849884337,1,13,31,True,1,threshold,reverse,3.4824283601024733,1.7955209070879683,1.8875457101551212,3.2720318165352547,3.4824283601024733,1.7955209070879683,3.0910862064015623,C20--H41,3.1935984518768166,C19--N34,0.9488905613358238,B1--Cl13,True,True
B_00417_LB_00329_Cl_00466,417,329,466,29.688705807949713,-8.963087552541952,1,13,38,True,1,threshold,reverse,3.497278791118746,1.8024571470273572,1.9023547431028733,3.4249833178358693,3.497278791118746,1.8024571470273572,2.2104819266533258,H27--N30,3.2650265417209097,C18--N30,0.8038116096921185,H27--N30,True,True
B_00417_LB_00329_Cl_00468,417,329,468,29.004093489037384,-12.875480665680426,1,13,34,True,1,threshold,reverse,3.550479561007217,1.7951064620943795,1.9004754395563759,3.3063752473946453,3.550479561007217,1.7951064620943795,2.1505870401481078,H27--O30,3.1176121663507153,C9--F32,0.7906570000544515,H27--O30,True,True
B_00417_LB_00329_Cl_00472,417,329,472,23.10550888894858,-24.364229192244977,1,13,31,True,1,threshold,reverse,3.3354863403338952,1.8043571083421928,1.908235762316858,3.2703345427142465,3.3354863403338952,1.8043571083421928,3.0359125231070148,C19--F36,3.0359125231070148,C19--F36,0.9088518638511976,B1--Cl13,True,True
B_00417_LB_00329_Cl_00473,417,329,473,19.49795964785397,-27.58811943058107,1,13,29,True,1,threshold,reverse,3.4045952274339455,1.8568383754961013,1.8974994337382554,3.47029827698211,3.4045952274339455,1.8568383754961013,3.095926875970749,F12--Cl13,3.095926875970749,F12--Cl13,0.9276826232790044,B1--Cl13,True,True
B_00417_LB_00329_Cl_00494,417,329,494,29.738906528108327,-6.3147485688653795,1,13,34,True,1,threshold,forward,3.3742854377128495,1.781464706253537,3.3742854377128495,1.781464706253537,1.9155560576002466,3.1398408608018658,2.234824621819126,H27--O33,3.1424128064372767,C9--O32,0.8216266991982082,H27--O33,True,True
B_00417_LB_00329_Cl_00496,417,329,496,31.247626416644625,-6.407745402744479,1,13,33,True,1,threshold,reverse,3.4708299686792494,1.8175662994743824,1.8936013751919911,3.2575072160687535,3.4708299686792494,1.8175662994743824,2.551271942087319,H25--F32,3.2398829526052326,F4--Cl13,0.9457302366973432,B1--Cl13,True,True
B_00417_LB_00329_Cl_00499,417,329,499,26.94755824331472,-17.661805563116825,1,13,31,True,1,threshold,reverse,3.382311351644907,1.838024880131387,1.8993584941187378,3.565583155866092,3.382311351644907,1.838024880131387,2.8419116928792842,N21--H33,3.3034101562701834,F12--Cl13,0.9216107225190483,B1--Cl13,True,True
B_00417_LB_00329_Cl_00502,417,329,502,26.475922478949784,-14.007946157967673,1,13,29,True,1,threshold,reverse,3.4795781427872834,1.8289570636761816,1.8958021200602662,3.358897413334769,3.4795781427872834,1.8289570636761816,2.4533217130252196,H27--N35,3.3372691705252064,C18--N35,0.8921169865546253,H27--N35,True,True
B_00417_LB_00329_Cl_00503,417,329,503,32.45802852684899,-8.298618272314686,1,13,33,True,1,threshold,forward,3.473936678085828,1.8240794559338693,3.473936678085828,1.8240794559338693,1.910875386488873,3.174195130622722,2.164874353122832,H27--O32,3.210949468852165,C18--O32,0.7959096886481001,H27--O32,True,True
B_00417_LB_00329_Cl_00504,417,329,504,33.88278771128313,-5.0222682816254345,1,13,29,True,1,threshold,reverse,3.3821817512861427,1.8143950686818457,1.9006789739924521,3.3641912939919156,3.3821817512861427,1.8143950686818457,2.375561818062203,F12--H35,3.2816266965220158,F12--C30,0.8897235273641211,F12--H35,True,True
B_00417_LB_00329_Cl_00507,417,329,507,25.33134606291464,-4.6349069758975405,1,13,30,True,1,threshold,reverse,3.467719136045911,1.869978923317319,1.89971170562483,3.382641512076915,3.467719136045911,1.869978923317319,2.4915109129758997,F12--H40,3.3854843586828163,F12--C31,0.9331501546726216,F12--H40,True,True
B_00417_LB_00329_Cl_00511,417,329,511,22.1350662204375,-27.288609384916732,1,13,31,True,1,threshold,reverse,3.373885818399461,1.8698891089914933,1.8986751357812635,3.412852773515582,3.373885818399461,1.8698891089914933,2.9563006944783203,N21--H38,3.1618730524208276,F12--Cl13,0.9193149368935861,B1--Cl13,True,True
B_00417_LB_00329_Cl_00512,417,329,512,22.53573071696034,-9.867453523370049,1,13,30,True,1,threshold,forward,3.25994394103595,1.880702633242693,3.25994394103595,1.880702633242693,1.8927835355079565,3.5079461760594333,2.3740189350805525,F10--H42,3.1887288416265505,C7--O33,0.8882681038245095,B1--Cl13,True,True
B_00417_LB_00329_Cl_00513,417,329,513,20.85450860423879,-27.67979849544222,1,13,33,True,1,threshold,forward,3.3925381638983816,1.8479446926940208,3.3925381638983816,1.8479446926940208,1.9129570987377107,3.2166303194290142,2.815662674525839,N21--H39,3.0633934391826,F12--Cl13,0.9243973198633193,B1--Cl13,True,True
