source,BN1_key,Cl1_key,BN2_key,Cl2_key,y11_BN1_Cl1,y12_BN1_Cl2,y21_BN2_Cl1,y22_BN2_Cl2,delta_BN1_inactive_minus_active,delta_BN2_inactive_minus_active,min_delta,diagonal_mean,cross_mean,delta_rule_pass,threshold_rule_pass,delta_margin,threshold_margin,BN1_B_Index,BN1_N_Index,BN1_B_smiles,BN1_N_smiles,BN1_B_type,BN1_Nu_type,BN2_B_Index,BN2_N_Index,BN2_B_smiles,BN2_N_smiles,BN2_B_type,BN2_Nu_type,Cl1_Cl_Index,Cl1_Cl_Atomid,Cl1_Cl_smiles,Cl1_Cl_type,Cl2_Cl_Index,Cl2_Cl_Atomid,Cl2_Cl_smiles,Cl2_Cl_type
observed_DFT,B_00400_Nu_00092,Cl_00485,B_00421_Nu_00143,Cl_00488,0.300679175,21.2737058,49.03331435,25.48010812,20.973026625,23.553206229999997,20.973026625,12.8903936475,35.153510075,True,False,15.973026625,-5.480108120000001,400,92,B1OCCO1,c1ccc(-p2c3ccccc3c3ccccc32)cc1,R2BH,Phosphine,421,143,BC(=O)OC,N#CP(C#N)C#N,RBH2,Phosphine,485,4,O=C1C=C(Cl)C(=O)C(Cl)=C1,CCl,488,6,CN1CN(C)C(Cl)=C1Cl,CCl
observed_DFT,B_00429_Nu_00332,Cl_00553,B_00417_Nu_00180,Cl_00590,5.938327425,21.3902702,25.38765227,8.05568185,15.451942775,17.33197042,15.451942775,6.9970046375,23.388961235,True,False,10.451942775,-3.6097298,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,553,2,NCCl,CCl,590,4,N#CC(F)(Cl)c1ccccc1,CCl
observed_DFT,B_00429_Nu_00332,Cl_00557,B_00417_Nu_00180,Cl_00590,6.9437644,21.3902702,23.82392855,8.05568185,14.4465058,15.768246700000002,14.4465058,7.499723124999999,22.607099375,True,False,9.4465058,-3.6097298,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,557,4,COC(C)Cl,CCl,590,4,N#CC(F)(Cl)c1ccccc1,CCl
observed_DFT,B_00417_Nu_00180,Cl_00524,B_00429_Nu_00332,Cl_00553,11.03021383,25.38765227,23.7572002,5.938327425,14.357438440000001,17.818872775,14.357438440000001,8.484270627499999,24.572426235000002,True,False,9.357438440000001,-1.2427998000000002,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,524,4,CC(=O)C(Cl)C(C)=O,CCl,553,2,NCCl,CCl
observed_DFT,B_00429_Nu_00332,Cl_00573,B_00417_Nu_00180,Cl_00590,6.501157275,21.3902702,22.037549,8.05568185,14.889112925,13.98186715,13.98186715,7.2784195625,21.7139096,True,False,8.98186715,-3.6097298,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,573,2,CC1(Cl)CCCO1,CCl,590,4,N#CC(F)(Cl)c1ccccc1,CCl
observed_DFT,B_00417_Nu_00180,Cl_00472,B_00429_Nu_00332,Cl_00553,10.94535072,25.38765227,19.88528675,5.938327425,14.44230155,13.946959324999998,13.946959324999998,8.4418390725,22.636469509999998,True,False,8.946959324999998,-5.114713250000001,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,472,3,O=C(C(Cl)Cl)C(F)(F)F,CCl2,553,2,NCCl,CCl
observed_DFT,B_00429_Nu_00332,Cl_00553,B_00417_Nu_00180,Cl_00574,5.938327425,21.43432697,25.38765227,12.00610182,15.495999545,13.38155045,13.38155045,8.9722146225,23.410989620000002,True,False,8.38155045,-3.5656730299999992,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,553,2,NCCl,CCl,574,2,CC1(Cl)C(=O)C=CC1=O,CCl
observed_DFT,B_00417_Nu_00180,Cl_00446,B_00429_Nu_00332,Cl_00553,10.2815624,25.38765227,19.30706432,5.938327425,15.10608987,13.368736894999998,13.368736894999998,8.1099449125,22.347358295,True,False,8.368736894999998,-5.6929356800000015,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,446,0,ClC(Cl)(Cl)c1ncccn1,CCl3,553,2,NCCl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00453,B_00429_Nu_00332,Cl_00553,12.06869495,25.38765227,20.73748823,5.938327425,13.31895732,14.799160805,13.31895732,9.0035111875,23.06257025,True,False,8.31895732,-4.26251177,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,453,2,FC(Cl)(Cl)Cl,CCl3,553,2,NCCl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00445,B_00429_Nu_00332,Cl_00553,8.9939073,25.38765227,19.0394795,5.938327425,16.39374497,13.101152074999998,13.101152074999998,7.4661173625,22.213565885,True,False,8.101152074999998,-5.960520500000001,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,445,6,O=C=NC(=O)C(Cl)(Cl)Cl,CCl3,553,2,NCCl,CCl
observed_DFT,B_00388_Nu_00137,Cl_00445,B_00429_Nu_00332,Cl_00553,8.247803525,21.56409398,19.0394795,5.938327425,13.316290454999999,13.101152074999998,13.101152074999998,7.0930654749999995,20.301786739999997,True,False,8.101152074999998,-5.960520500000001,388,137,B,c1ccc(OP(c2ccccc2)c2ccccc2)cc1,BH3,Phosphine,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,445,6,O=C=NC(=O)C(Cl)(Cl)Cl,CCl3,553,2,NCCl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00544,B_00429_Nu_00332,Cl_00553,9.7309939,25.38765227,18.87970545,5.938327425,15.65665837,12.941378024999999,12.941378024999999,7.834660662499999,22.13367886,True,False,7.941378024999999,-6.1202945500000006,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,544,5,C=CC(=O)C(Cl)(Cl)Cl,CCl3,553,2,NCCl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00472,B_00429_Nu_00332,Cl_00557,10.94535072,23.82392855,19.88528675,6.9437644,12.878577830000001,12.94152235,12.878577830000001,8.94455756,21.85460765,True,False,7.878577830000001,-5.114713250000001,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,472,3,O=C(C(Cl)Cl)C(F)(F)F,CCl2,557,4,COC(C)Cl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00532,B_00429_Nu_00332,Cl_00553,12.51792848,25.38765227,21.8649614,5.938327425,12.86972379,15.926633974999998,12.86972379,9.2281279525,23.626306835,True,False,7.86972379,-3.1350386000000015,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,532,5,CC(=O)C(F)(Cl)Cl,CCl2,553,2,NCCl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00524,B_00429_Nu_00332,Cl_00557,11.03021383,23.82392855,23.7572002,6.9437644,12.793714720000002,16.8134358,12.793714720000002,8.986989115,23.790564375000002,True,False,7.793714720000002,-1.2427998000000002,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,524,4,CC(=O)C(Cl)C(C)=O,CCl,557,4,COC(C)Cl,CCl
observed_DFT,B_00429_Nu_00332,Cl_00582,B_00417_Nu_00180,Cl_00590,8.66008985,21.3902702,22.27121745,8.05568185,12.73018035,14.215535600000003,12.73018035,8.357885849999999,21.830743825,True,False,7.7301803499999995,-3.6097298,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,582,5,COC(C)(C)Cl,CCl,590,4,N#CC(F)(Cl)c1ccccc1,CCl
observed_DFT,B_00417_Nu_00180,Cl_00544,B_00423_Nu_00143,Cl_00582,9.7309939,22.27121745,21.79492613,8.6932344,12.540223550000002,13.10169173,12.540223550000002,9.21211415,22.03307179,True,False,7.540223550000002,-3.2050738699999997,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,423,143,N#CBC#N,N#CP(C#N)C#N,R2BH,Phosphine,544,5,C=CC(=O)C(Cl)(Cl)Cl,CCl3,582,5,COC(C)(C)Cl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00445,B_00429_Nu_00332,Cl_00573,8.9939073,22.037549,19.0394795,6.501157275,13.043641699999998,12.538322224999998,12.538322224999998,7.7475322875,20.53851425,True,False,7.538322224999998,-5.960520500000001,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,445,6,O=C=NC(=O)C(Cl)(Cl)Cl,CCl3,573,2,CC1(Cl)CCCO1,CCl
observed_DFT,B_00417_Nu_00180,Cl_00446,B_00429_Nu_00332,Cl_00557,10.2815624,23.82392855,19.30706432,6.9437644,13.542366150000001,12.36329992,12.36329992,8.6126634,21.565496435,True,False,7.363299919999999,-5.6929356800000015,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,446,0,ClC(Cl)(Cl)c1ncccn1,CCl3,557,4,COC(C)Cl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00544,B_00429_Nu_00332,Cl_00573,9.7309939,22.037549,18.87970545,6.501157275,12.306555099999999,12.378548174999999,12.306555099999999,8.1160755875,20.458627225,True,False,7.306555099999999,-6.1202945500000006,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,544,5,C=CC(=O)C(Cl)(Cl)Cl,CCl3,573,2,CC1(Cl)CCCO1,CCl
observed_DFT,B_00417_Nu_00180,Cl_00523,B_00429_Nu_00332,Cl_00553,13.08399622,25.38765227,23.13059125,5.938327425,12.30365605,17.192263824999998,12.30365605,9.5111618225,24.25912176,True,False,7.303656050000001,-1.8694087500000016,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,523,7,O=C1C=CC(=O)C1Cl,CCl,553,2,NCCl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00523,B_00430_Nu_00143,Cl_00553,13.08399622,25.38765227,20.63035515,7.671131025,12.30365605,12.959224124999999,12.30365605,10.3775636225,23.00900371,True,False,7.303656050000001,-4.36964485,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,430,143,BC(C)(F)F,N#CP(C#N)C#N,RBH2,Phosphine,523,7,O=C1C=CC(=O)C1Cl,CCl,553,2,NCCl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00443,B_00429_Nu_00332,Cl_00553,9.955030225,25.38765227,18.2284483,5.938327425,15.432622045,12.290120875,12.290120875,7.946678824999999,21.808050285,True,False,7.2901208749999995,-6.7715517,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,443,4,CC(=O)C(Cl)(Cl)Cl,CCl3,553,2,NCCl,CCl
observed_DFT,B_00429_Nu_00332,Cl_00553,B_00417_Nu_00180,Cl_00595,5.938327425,20.66978725,25.38765227,13.10713842,14.731459824999998,12.28051385,12.28051385,9.5227329225,23.02871976,True,False,7.28051385,-4.330212750000001,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,553,2,NCCl,CCl,595,0,ClC(Cl)(Cl)Cc1ccccc1,CCl3
observed_DFT,B_00429_Nu_00332,Cl_00553,B_00391_Nu_00340,Cl_00619,5.938327425,19.83151628,21.41739703,9.23495515,13.893188854999998,12.18244188,12.18244188,7.586641287499999,20.624456655,True,False,7.182441880000001,-5.168483720000001,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,391,340,BC#C,Cc1cnc(C)s1,RBH2,Amine/Aryl N,553,2,NCCl,CCl,619,4,O=C1OC(Cl)(Cl)C(Cl)(Cl)O1,CCl2
observed_DFT,B_00417_Nu_00180,Cl_00445,B_00429_Nu_00332,Cl_00557,8.9939073,23.82392855,19.0394795,6.9437644,14.830021250000001,12.0957151,12.0957151,7.96883585,21.431704025000002,True,False,7.0957151,-5.960520500000001,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,445,6,O=C=NC(=O)C(Cl)(Cl)Cl,CCl3,557,4,COC(C)Cl,CCl
observed_DFT,B_00388_Nu_00137,Cl_00445,B_00429_Nu_00332,Cl_00557,8.247803525,21.78924097,19.0394795,6.9437644,13.541437445000001,12.0957151,12.0957151,7.5957839625000005,20.414360235,True,False,7.0957151,-5.960520500000001,388,137,B,c1ccc(OP(c2ccccc2)c2ccccc2)cc1,BH3,Phosphine,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,445,6,O=C=NC(=O)C(Cl)(Cl)Cl,CCl3,557,4,COC(C)Cl,CCl
observed_DFT,B_00429_Nu_00332,Cl_00553,B_00417_Nu_00180,Cl_00613,5.938327425,17.98847975,25.38765227,6.173288525,12.050152324999999,19.214363745,12.050152324999999,6.0558079750000005,21.68806601,True,False,7.050152324999999,-7.01152025,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,553,2,NCCl,CCl,613,4,FC(F)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,CCl3
observed_DFT,B_00417_Nu_00180,Cl_00513,B_00429_Nu_00332,Cl_00553,8.939948575,25.38765227,17.97763028,5.938327425,16.447703695,12.039302854999999,12.039302854999999,7.439138,21.682641275,True,False,7.039302854999999,-7.02236972,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,513,6,COC(=O)C(C)(Cl)C#N,CCl,553,2,NCCl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00461,B_00429_Nu_00332,Cl_00553,13.41950792,25.38765227,23.2884577,5.938327425,11.968144350000001,17.350130274999998,11.968144350000001,9.678917672499999,24.338054985,True,False,6.968144350000001,-1.7115423000000014,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,461,5,C=CC(=O)C(Cl)Cl,CCl2,553,2,NCCl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00461,B_00439_Nu_00317,Cl_00553,13.41950792,25.38765227,22.3613139,8.57346975,11.968144350000001,13.78784415,11.968144350000001,10.996488835,23.874483085,True,False,6.968144350000001,-2.638686100000001,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,439,317,BC(F)(F)F,Fc1ncnc(F)c1F,RBH2,Amine/Aryl N,461,5,C=CC(=O)C(Cl)Cl,CCl2,553,2,NCCl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00461,B_00430_Nu_00143,Cl_00553,13.41950792,25.38765227,19.92467493,7.671131025,11.968144350000001,12.253543904999997,11.968144350000001,10.5453194725,22.6561636,True,False,6.968144350000001,-5.075325070000002,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,430,143,BC(C)(F)F,N#CP(C#N)C#N,RBH2,Phosphine,461,5,C=CC(=O)C(Cl)Cl,CCl2,553,2,NCCl,CCl
observed_DFT,B_00389_Nu_00143,Cl_00517,B_00417_Nu_00180,Cl_00523,9.820745225,21.78807383,25.39993245,13.08399622,11.967328604999999,12.315936230000002,11.967328604999999,11.4523707225,23.594003139999998,True,False,6.967328604999999,-3.2119261700000017,389,143,BC#N,N#CP(C#N)C#N,RBH2,Phosphine,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,517,0,ClC1CCCO1,CCl,523,7,O=C1C=CC(=O)C1Cl,CCl
observed_DFT,B_00423_Nu_00143,Cl_00517,B_00417_Nu_00180,Cl_00524,11.36595143,23.3106712,25.39993245,11.03021383,11.94471977,14.369718620000002,11.94471977,11.19808263,24.355301825,True,False,6.944719770000001,-1.6893287999999984,423,143,N#CBC#N,N#CP(C#N)C#N,R2BH,Phosphine,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,517,0,ClC1CCCO1,CCl,524,4,CC(=O)C(Cl)C(C)=O,CCl
observed_DFT,B_00417_Nu_00180,Cl_00544,B_00429_Nu_00332,Cl_00557,9.7309939,23.82392855,18.87970545,6.9437644,14.092934650000002,11.93594105,11.93594105,8.33737915,21.351817,True,False,6.93594105,-6.1202945500000006,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,544,5,C=CC(=O)C(Cl)(Cl)Cl,CCl3,557,4,COC(C)Cl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00531,B_00429_Nu_00332,Cl_00553,13.47155277,25.38765227,22.66769077,5.938327425,11.9160995,16.729363345,11.9160995,9.7049400975,24.02767152,True,False,6.9160995,-2.33230923,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,531,10,O=C(Nc1ccccc1)C(Cl)Cl,CCl2,553,2,NCCl,CCl
observed_DFT,B_00417_Nu_00366,Cl_00610,B_00417_Nu_00180,Cl_00613,18.82584712,30.7227263,18.65003418,6.173288525,11.896879180000003,12.476745654999998,11.896879180000003,12.4995678225,24.68638024,True,False,6.896879180000003,-6.349965820000001,417,366,Bc1c(F)c(F)c(F)c(F)c1F,N#Cc1cc(C(F)(F)F)c2ccccc2n1,RBH2,Amine/Aryl N,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,610,0,ClCc1ccco1,CCl,613,4,FC(F)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,CCl3
observed_DFT,B_00423_Nu_00143,Cl_00517,B_00417_Nu_00180,Cl_00591,11.36595143,23.2655665,25.39993245,13.55145235,11.899615069999998,11.848480100000002,11.848480100000002,12.45870189,24.332749475,True,False,6.8484801000000015,-1.7344335000000015,423,143,N#CBC#N,N#CP(C#N)C#N,R2BH,Phosphine,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,517,0,ClC1CCCO1,CCl,591,3,O=CC(Cl)Cl,CCl2
observed_DFT,B_00429_Nu_00332,Cl_00553,B_00417_Nu_00180,Cl_00591,5.938327425,22.90230048,25.38765227,13.55145235,16.963973055,11.83619992,11.83619992,9.7448898875,24.144976375,True,False,6.83619992,-2.097699519999999,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,553,2,NCCl,CCl,591,3,O=CC(Cl)Cl,CCl2
observed_DFT,B_00417_Nu_00180,Cl_00445,B_00439_Nu_00143,Cl_00553,8.9939073,25.38765227,18.80184525,6.978747525,16.39374497,11.823097725,11.823097725,7.9863274125,22.09474876,True,False,6.823097725,-6.1981547500000005,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,439,143,BC(F)(F)F,N#CP(C#N)C#N,RBH2,Phosphine,445,6,O=C=NC(=O)C(Cl)(Cl)Cl,CCl3,553,2,NCCl,CCl
observed_DFT,B_00388_Nu_00137,Cl_00445,B_00439_Nu_00143,Cl_00553,8.247803525,21.56409398,18.80184525,6.978747525,13.316290454999999,11.823097725,11.823097725,7.613275525000001,20.182969614999998,True,False,6.823097725,-6.1981547500000005,388,137,B,c1ccc(OP(c2ccccc2)c2ccccc2)cc1,BH3,Phosphine,439,143,BC(F)(F)F,N#CP(C#N)C#N,RBH2,Phosphine,445,6,O=C=NC(=O)C(Cl)(Cl)Cl,CCl3,553,2,NCCl,CCl
observed_DFT,B_00429_Nu_00332,Cl_00557,B_00417_Nu_00180,Cl_00574,6.9437644,21.43432697,23.82392855,12.00610182,14.490562570000002,11.817826730000002,11.817826730000002,9.47493311,22.629127760000003,True,False,6.817826730000002,-3.5656730299999992,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,557,4,COC(C)Cl,CCl,574,2,CC1(Cl)C(=O)C=CC1=O,CCl
observed_DFT,B_00430_Nu_00309,Cl_00539,B_00417_Nu_00180,Cl_00613,7.81507325,20.2630794,17.97768675,6.173288525,12.448006149999998,11.804398225,11.804398225,6.994180887500001,19.120383075,True,False,6.804398225,-7.02231325,430,309,BC(C)(F)F,Fc1cnncc1F,RBH2,Amine/Aryl N,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,539,0,ClC(Cl)N1CCCC1,CCl2,613,4,FC(F)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,CCl3
observed_DFT,B_00417_Nu_00180,Cl_00446,B_00429_Nu_00332,Cl_00573,10.2815624,22.037549,19.30706432,6.501157275,11.755986599999998,12.805907044999998,11.755986599999998,8.3913598375,20.672306659999997,True,False,6.755986599999998,-5.6929356800000015,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,446,0,ClC(Cl)(Cl)c1ncccn1,CCl3,573,2,CC1(Cl)CCCO1,CCl
observed_DFT,B_00417_Nu_00180,Cl_00453,B_00429_Nu_00332,Cl_00557,12.06869495,23.82392855,20.73748823,6.9437644,11.755233600000002,13.793723830000001,11.755233600000002,9.506229675,22.28070839,True,False,6.755233600000002,-4.26251177,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,453,2,FC(Cl)(Cl)Cl,CCl3,557,4,COC(C)Cl,CCl
observed_DFT,B_00423_Nu_00143,Cl_00517,B_00417_Nu_00180,Cl_00523,11.36595143,23.11294595,25.39993245,13.08399622,11.74699452,12.315936230000002,11.74699452,12.224973825,24.256439200000003,True,False,6.746994519999999,-1.8870540499999997,423,143,N#CBC#N,N#CP(C#N)C#N,R2BH,Phosphine,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,517,0,ClC1CCCO1,CCl,523,7,O=C1C=CC(=O)C1Cl,CCl
observed_DFT,B_00417_Nu_00180,Cl_00443,B_00429_Nu_00332,Cl_00573,9.955030225,22.037549,18.2284483,6.501157275,12.082518774999999,11.727291025,11.727291025,8.22809375,20.132998649999998,True,False,6.7272910249999995,-6.7715517,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,429,332,Bc1nc(F)c(F)c(F)n1,Fc1nc(F)nc(F)n1,RBH2,Amine/Aryl N,443,4,CC(=O)C(Cl)(Cl)Cl,CCl3,573,2,CC1(Cl)CCCO1,CCl
observed_DFT,B_00417_Nu_00180,Cl_00524,B_00417_Nu_00325,Cl_00553,11.03021383,25.38765227,26.7567255,15.12422463,14.357438440000001,11.632500870000001,11.632500870000001,13.07721923,26.072188885000003,True,True,6.632500870000001,0.38765227000000024,417,180,Bc1c(F)c(F)c(F)c(F)c1F,[C]1N2C=CC=CC2=C2C=CC=CN12,RBH2,NHC,417,325,Bc1c(F)c(F)c(F)c(F)c1F,N#Cc1cnc(N)nc1,RBH2,Amine/Aryl N,524,4,CC(=O)C(Cl)C(C)=O,CCl,553,2,NCCl,CCl
