iter	RMSE
1665	1.914243271
1666	1.913906927
1667	1.913714139
1668	1.91337368
1669	1.913127179
1670	1.912804502
1671	1.912600282
1672	1.912361707
1673	1.912186549
1674	1.911998414
1675	1.911838563
1676	1.911513915
1677	1.911217691
1678	1.910867359
1679	1.910743399
1680	1.910493381
1681	1.910157977
1682	1.909849945
1683	1.909648405
1684	1.909440401
1685	1.909239272
1686	1.908941969
1687	1.908678224
1688	1.908479003
1689	1.908273797
1690	1.907998193
1691	1.907787367
1692	1.907616916
1693	1.907453557
1694	1.907227914
1695	1.906770584
1696	1.906565761
1697	1.906267289
1698	1.906049221
1699	1.905744306
1700	1.905561326
1701	1.905256447
1702	1.905031767
1703	1.904816398
1704	1.904616212
1705	1.904379185
1706	1.904047299
1707	1.903748835
1708	1.903594867
1709	1.903355198
1710	1.903144737
1711	1.902983529
1712	1.902816549
1713	1.902662163
1714	1.902339716
1715	1.902089376
1716	1.901833491
1717	1.901633693
1718	1.901384513
1719	1.901178273
1720	1.900974045
1721	1.900766304
1722	1.90060919
1723	1.900482692
1724	1.900291185
1725	1.899993138
1726	1.899785395
1727	1.899529638
1728	1.899234971
1729	1.898991158
1730	1.898816384
1731	1.898598525
1732	1.89833086
1733	1.898104385
1734	1.897910664
1735	1.897652947
1736	1.897431673
1737	1.897156594
1738	1.896967818
1739	1.896597373
1740	1.896392746
1741	1.896246328
1742	1.896098807
1743	1.895722818
1744	1.895477893
1745	1.89519703
1746	1.895023283
1747	1.894772584
1748	1.894536845
1749	1.894315357
1750	1.894177375
1751	1.893877973
1752	1.893670302
1753	1.89328664
1754	1.893124599
1755	1.892931681
1756	1.892687933
1757	1.892333016
1758	1.892086574
1759	1.891819551
1760	1.891554249
1761	1.891315812
1762	1.891077393
1763	1.890801922
1764	1.890532583
1765	1.890317536
1766	1.890069079
1767	1.889783514
1768	1.889593694
1769	1.889397379
1770	1.889164358
1771	1.888936157
1772	1.888692626
1773	1.888362035
1774	1.88807831
1775	1.887867521
1776	1.887603777
1777	1.887363477
1778	1.887156233
1779	1.886900305
1780	1.886616904
1781	1.886426383
1782	1.886309578
1783	1.88602847
1784	1.885725046
1785	1.885504765
1786	1.88529434
1787	1.88505326
1788	1.884860016
1789	1.884536388
1790	1.884210557
1791	1.884014937
1792	1.883884433
1793	1.883664262
1794	1.883420979
1795	1.883138358
1796	1.882896274
1797	1.882634079
1798	1.882332941
1799	1.882178224
1800	1.881978348
1801	1.88167993
1802	1.881423561
1803	1.881251172
1804	1.881065806
1805	1.880867043
1806	1.880720331
1807	1.88049665
1808	1.880221308
1809	1.879943822
1810	1.8797523
1811	1.879576399
1812	1.879361799
1813	1.879211569
1814	1.878964822
1815	1.878809001
1816	1.878475137
1817	1.878311214
1818	1.878038658
1819	1.877796151
1820	1.877586813
1821	1.877331696
1822	1.877159907
1823	1.876947593
1824	1.876728334
1825	1.876480781
1826	1.876292001
1827	1.876057849
1828	1.875807126
1829	1.875486312
1830	1.875265929
1831	1.875045646
1832	1.874837489
1833	1.874623825
1834	1.874277248
1835	1.874131565
1836	1.873894105
1837	1.873616872
1838	1.873364489
1839	1.87314185
1840	1.872955034
1841	1.87275388
1842	1.872512043
1843	1.87234414
1844	1.872110989
1845	1.871906401
1846	1.87161029
1847	1.871418781
1848	1.87118191
1849	1.87090343
1850	1.87073514
1851	1.870512436
1852	1.870358563
1853	1.87014549
1854	1.869945931
1855	1.869852783
1856	1.869622596
1857	1.86946657
1858	1.869197154
1859	1.86899715
1860	1.868791099
1861	1.868534348
1862	1.868306462
1863	1.868141608
1864	1.867993638
1865	1.867705662
1866	1.867567782
1867	1.867333792
1868	1.867150932
1869	1.866982767
1870	1.866767302
1871	1.866623
1872	1.866367708
1873	1.866235537
1874	1.866107146
1875	1.865868274
1876	1.86565145
1877	1.865428824
1878	1.865269925
1879	1.864934125
1880	1.864710608
1881	1.864531859
1882	1.864284613
1883	1.8640635
1884	1.86385971
1885	1.863697563
1886	1.863479621
1887	1.863315251
1888	1.863097919
1889	1.862930606
1890	1.862703683
1891	1.8624025
1892	1.86226013
1893	1.862055668
1894	1.861808553
1895	1.861537553
1896	1.861372345
1897	1.861234919
1898	1.861083071
1899	1.860885298
1900	1.86067064
1901	1.860498365
1902	1.8603288
1903	1.860149234
1904	1.85984197
1905	1.859614511
1906	1.859365324
1907	1.859138998
1908	1.858975066
1909	1.858777646
1910	1.858665322
1911	1.858435372
1912	1.858173346
1913	1.858020457
1914	1.857867588
1915	1.857654847
1916	1.857486869
1917	1.857265085
1918	1.857026866
1919	1.856822782
1920	1.856639131
1921	1.856421321
1922	1.85623445
1923	1.855994402
1924	1.855733996
1925	1.855520113
1926	1.855234293
1927	1.855098305
1928	1.854930862
1929	1.854710832
1930	1.854464615
1931	1.85433429
1932	1.854058696
1933	1.853783483
1934	1.853651277
1935	1.853430664
1936	1.85330502
1937	1.853193887
1938	1.852983995
1939	1.85274727
1940	1.852465184
1941	1.852275573
1942	1.85203369
1943	1.851719559
1944	1.851474885
1945	1.851214369
1946	1.851006631
1947	1.850717308
1948	1.850392331
1949	1.850261909
1950	1.85003694
1951	1.849923176
1952	1.849788211
1953	1.849562375
1954	1.849416893
1955	1.849201932
1956	1.848985286
1957	1.848739144
1958	1.848479903
1959	1.8482964
1960	1.84807709
1961	1.847899157
1962	1.847643046
1963	1.847371123
1964	1.847090063
1965	1.846831964
1966	1.846661507
1967	1.846426718
1968	1.846219049
1969	1.846025006
1970	1.845811288
1971	1.845491405
1972	1.845325388
1973	1.84518449
1974	1.844987935
1975	1.844829171
1976	1.844604328
1977	1.844470193
1978	1.844244882
1979	1.84415202
1980	1.843950248
1981	1.843718452
1982	1.843540748
1983	1.84329943
1984	1.843117167
1985	1.842990363
1986	1.842827586
1987	1.842607741
1988	1.84245915
1989	1.842288035
1990	1.841945758
1991	1.841665495
1992	1.841454878
1993	1.841353748
1994	1.84117253
1995	1.841018604
1996	1.84092279
1997	1.840790933
1998	1.840684216
1999	1.84044674
2000	1.840280707
2001	1.840073021
2002	1.839828099
2003	1.839686126
2004	1.839391346
2005	1.839206771
2006	1.838979771
2007	1.838682191
2008	1.838479816
2009	1.838330523
2010	1.838074236
2011	1.837869356
2012	1.83771659
2013	1.837468502
2014	1.837281988
2015	1.837118851
2016	1.836866954
2017	1.836654466
2018	1.836467056
2019	1.836211374
2020	1.83600392
2021	1.835793583
2022	1.835622931
2023	1.83542006
2024	1.835147079
2025	1.834880737
2026	1.834602498
2027	1.834369636
2028	1.834239819
2029	1.834085686
2030	1.833873657
2031	1.833654424
2032	1.833405744
2033	1.83318592
2034	1.833066278
2035	1.832890595
2036	1.832670127
2037	1.83243399
2038	1.832266001
2039	1.832054438
2040	1.831820821
2041	1.831723983
2042	1.831567271
2043	1.831381222
2044	1.831170899
2045	1.831006844
2046	1.830797096
2047	1.830585775
2048	1.830408613
2049	1.830292207
2050	1.830084012
2051	1.829951045
2052	1.829821557
2053	1.829696112
2054	1.829539067
2055	1.829376351
2056	1.829170638
2057	1.829018028
2058	1.828848965
2059	1.828669939
2060	1.828535693
2061	1.828188297
2062	1.82802745
2063	1.827707905
2064	1.827523673
2065	1.827316463
2066	1.827105491
2067	1.826937326
2068	1.826758803
2069	1.826593903
2070	1.826321181
2071	1.826156014
2072	1.825890842
2073	1.825685956
2074	1.825401906
2075	1.825180009
2076	1.825008138
2077	1.824807512
2078	1.824617034
2079	1.824505529
2080	1.82433284
2081	1.824208422
2082	1.824057083
2083	1.823846675
2084	1.823675804
2085	1.823565986
2086	1.823330809
2087	1.823223719
2088	1.822998209
2089	1.822859105
2090	1.822740756
2091	1.822590767
2092	1.822411885
2093	1.822193558
2094	1.821975914
2095	1.821858579
2096	1.821731244
2097	1.821593515
2098	1.821447393
2099	1.821284397
2100	1.821093922
2101	1.820863413
2102	1.820636569
2103	1.820429432
2104	1.820275913
2105	1.820135761
2106	1.81992401
2107	1.819759077
2108	1.819594912
2109	1.819470375
2110	1.819234402
2111	1.818966566
2112	1.81874601
2113	1.81857753
2114	1.818460079
2115	1.818268509
2116	1.818045002
2117	1.817787013
2118	1.817673693
2119	1.817576912
2120	1.817371981
2121	1.817173673
2122	1.817037312
2123	1.816841207
2124	1.816594203
2125	1.816401097
2126	1.816170003
2127	1.815923625
2128	1.81571779
2129	1.815335051
2130	1.815167729
2131	1.814947709
2132	1.814749401
2133	1.814533278
2134	1.814250456
2135	1.81411526
2136	1.81391476
2137	1.813720222
2138	1.813546105
2139	1.813457984
2140	1.813275117
2141	1.813088202
2142	1.812873723
2143	1.812706556
2144	1.812524025
2145	1.812323207
2146	1.812158534
2147	1.811933809
2148	1.811690941
2149	1.811554402
2150	1.811456569
2151	1.811246978
2152	1.811028988
2153	1.810844052
2154	1.810683929
2155	1.810553964
2156	1.810430342
2157	1.810165502
2158	1.809935518
2159	1.809734821
2160	1.809556251
2161	1.809360434
2162	1.809143551
2163	1.808965755
2164	1.808871315
2165	1.80872783
2166	1.808575185
2167	1.808477292
2168	1.808284287
2169	1.808091058
2170	1.807943815
2171	1.807727509
2172	1.807503168
2173	1.80731594
2174	1.807094112
2175	1.806954283
2176	1.806721213
2177	1.806477541
2178	1.806301494
2179	1.806040401
2180	1.805890342
2181	1.805703165
2182	1.805537661
2183	1.805299594
2184	1.805169964
2185	1.804938445
2186	1.804748958
2187	1.804657855
2188	1.804518796
2189	1.804262874
2190	1.80414355
2191	1.803987556
2192	1.803751624
2193	1.803509081
2194	1.803324625
2195	1.803223371
2196	1.803052675
2197	1.802979322
2198	1.802746768
2199	1.802530911
2200	1.80233417
2201	1.802097734
2202	1.801983951
2203	1.801751181
2204	1.801394543
2205	1.801194144
2206	1.801059413
2207	1.800871793
2208	1.800632047
2209	1.800328777
2210	1.800164232
2211	1.799907362
2212	1.799782847
2213	1.799655284
2214	1.799454954
2215	1.799184847
2216	1.798996124
2217	1.798793248
2218	1.798562736
2219	1.798430355
2220	1.798216042
2221	1.798032948
2222	1.797801862
2223	1.797573915
2224	1.797410434
2225	1.797236772
2226	1.797037026
2227	1.796934052
2228	1.796611201
2229	1.796436584
2230	1.796312882
2231	1.796166379
2232	1.795923195
2233	1.795810574
2234	1.795603156
2235	1.795450408
2236	1.795306861
2237	1.795098641
2238	1.794919623
2239	1.794729769
2240	1.79444159
2241	1.79433649
2242	1.79416974
2243	1.793947626
2244	1.793742606
2245	1.793580258
2246	1.793287194
2247	1.793076357
2248	1.792961502
2249	1.792782533
2250	1.792593384
2251	1.792464282
2252	1.792326313
2253	1.792134305
2254	1.791929787
2255	1.791710944
2256	1.791540858
2257	1.791400934
2258	1.791309267
2259	1.791164306
2260	1.791017949
2261	1.790869408
2262	1.790609212
2263	1.790433701
2264	1.790230589
2265	1.790105168
2266	1.78997754
2267	1.789781579
2268	1.789634043
2269	1.789504939
2270	1.789289056
2271	1.789061457
2272	1.788811353
2273	1.788644146
2274	1.788471095
2275	1.788207468
2276	1.788012575
2277	1.787885652
2278	1.787736623
2279	1.787565658
2280	1.787372815
2281	1.78717299
2282	1.786956997
2283	1.786789185
2284	1.78663123
2285	1.786476048
2286	1.786192133
2287	1.785965665
2288	1.785790979
2289	1.785626866
2290	1.785440026
2291	1.785222846
2292	1.785101062
2293	1.78491706
2294	1.784775116
2295	1.784619684
2296	1.784483898
2297	1.784338815
2298	1.784150459
2299	1.783963192
2300	1.783755812
2301	1.783574714
2302	1.783333621
2303	1.78312671
2304	1.783006767
2305	1.782754088
2306	1.78261148
2307	1.782421416
2308	1.782249569
2309	1.782145142
2310	1.781936994
2311	1.781759056
2312	1.781611466
2313	1.781508161
2314	1.781350872
2315	1.781213135
2316	1.781014143
2317	1.780822092
2318	1.780733746
2319	1.780549592
2320	1.780434526
2321	1.780247803
2322	1.780077569
2323	1.779958745
2324	1.779737788
2325	1.779490479
2326	1.779252412
2327	1.779111355
2328	1.778867153
2329	1.778686535
2330	1.778456693
2331	1.77829712
2332	1.778122953
2333	1.777927262
2334	1.777784242
2335	1.777661848
2336	1.777496176
2337	1.777357848
2338	1.777266197
2339	1.777101574
2340	1.776992222
2341	1.77688344
2342	1.776708454
2343	1.776550731
2344	1.776360209
2345	1.776200323
2346	1.775940142
2347	1.77579273
2348	1.775650451
2349	1.775541695
2350	1.775324357
2351	1.775167958
2352	1.775020727
2353	1.774840391
2354	1.774712822
2355	1.774550594
2356	1.774437473
2357	1.774319523
2358	1.774092746
2359	1.773900452
2360	1.773701689
2361	1.773486277
2362	1.773381066
2363	1.773196483
2364	1.772973822
2365	1.772876438
2366	1.772739085
2367	1.7725121
2368	1.772392764
2369	1.772187309
2370	1.772042407
2371	1.771869709
2372	1.771747231
2373	1.771497115
2374	1.771351495
2375	1.771183455
2376	1.770933453
2377	1.770722344
2378	1.770571483
2379	1.770379384
2380	1.770075427
2381	1.769948964
2382	1.769799932
2383	1.769701009
2384	1.769443176
2385	1.769341295
2386	1.769179564
2387	1.769083435
2388	1.76898115
2389	1.768812872
2390	1.76863041
2391	1.768511744
2392	1.768317629
2393	1.768214496
2394	1.76803507
2395	1.767933466
2396	1.767741618
2397	1.767551251
2398	1.767395499
2399	1.767261998
2400	1.767053874
2401	1.766917812
2402	1.766644938
2403	1.766421962
2404	1.766162274
2405	1.765882203
2406	1.765704088
2407	1.765588607
2408	1.765443816
2409	1.765325978
2410	1.765183765
2411	1.764978672
2412	1.764805584
2413	1.764528452
2414	1.764288246
2415	1.764163287
2416	1.76396271
2417	1.76374891
2418	1.763687021
2419	1.763533757
2420	1.763308014
2421	1.763160168
2422	1.762994826
2423	1.762854549
2424	1.762715153
2425	1.762520921
2426	1.762322135
2427	1.762173509
2428	1.761992759
2429	1.761841799
2430	1.761696616
2431	1.761535767
2432	1.761345486
2433	1.761142767
2434	1.761035245
2435	1.760871711
2436	1.760690285
2437	1.760548645
2438	1.760317245
2439	1.760120892
2440	1.75994488
2441	1.759801677
2442	1.759605849
2443	1.759481956
2444	1.759398247
2445	1.759143586
2446	1.758982865
2447	1.758818764
2448	1.758675028
2449	1.758494858
2450	1.758337274
2451	1.758174399
2452	1.757977888
2453	1.757760933
2454	1.757647801
2455	1.757499606
2456	1.757355823
2457	1.757165957
2458	1.75697395
2459	1.756777649
2460	1.756642913
2461	1.756528978
2462	1.756382174
2463	1.756244459
2464	1.75601205
2465	1.755759562
2466	1.755578649
2467	1.755350848
2468	1.755248423
2469	1.755095195
2470	1.7549901
2471	1.754825962
2472	1.754512419
2473	1.754377186
2474	1.75422124
2475	1.754114186
2476	1.753899302
2477	1.753766385
2478	1.753524395
2479	1.753350771
2480	1.75313596
2481	1.752995553
2482	1.752747862
2483	1.752406238
2484	1.752179307
2485	1.752007942
2486	1.751818351
2487	1.751666295
2488	1.751458701
2489	1.751288438
2490	1.751101007
2491	1.750890085
2492	1.750663627
2493	1.75048348
2494	1.75022379
2495	1.750114852
2496	1.74998033
2497	1.749823403
2498	1.749629683
2499	1.749471837
2500	1.749327489
2501	1.749140239
2502	1.74892929
2503	1.748798977
2504	1.748531038
2505	1.748440898
2506	1.748292435
2507	1.748188823
2508	1.748074245
2509	1.747923102
2510	1.747744417
2511	1.747619865
2512	1.747460067
2513	1.747318605
2514	1.747148192
2515	1.746977305
2516	1.746747343
2517	1.746644905
2518	1.746445423
2519	1.746322402
2520	1.746180744
2521	1.746021556
2522	1.745863656
2523	1.745725351
2524	1.745587291
2525	1.745442827
2526	1.745295313
2527	1.745079356
2528	1.744848485
2529	1.74473798
2530	1.74455218
2531	1.744443444
2532	1.74431571
2533	1.744094712
2534	1.743877343
2535	1.743742916
2536	1.743622096
2537	1.743453676
2538	1.743273536
2539	1.743128151
2540	1.742929177
2541	1.742746357
2542	1.742609256
2543	1.74241113
2544	1.742197164
2545	1.742089776
2546	1.74197104
2547	1.741825291
2548	1.741642027
2549	1.741458978
2550	1.74122951
2551	1.741096427
2552	1.741024398
2553	1.740861697
2554	1.740689487
2555	1.740517906
2556	1.740322558
2557	1.740198515
2558	1.740109436
2559	1.739940529
2560	1.739771272
2561	1.739668147
2562	1.739475625
2563	1.739338509
2564	1.739143477
2565	1.738977072
2566	1.73882391
2567	1.738678028
2568	1.738466959
2569	1.7383664
2570	1.738161008
2571	1.737980203
2572	1.737866587
2573	1.73771294
2574	1.73756802
2575	1.737399019
2576	1.737283526
2577	1.737138367
2578	1.736938955
2579	1.736757869
2580	1.736616717
2581	1.736536829
2582	1.736399387
2583	1.736237141
2584	1.736088101
2585	1.735966439
2586	1.735858036
2587	1.735811462
2588	1.735710914
2589	1.735605922
2590	1.735454255
2591	1.735288017
2592	1.735165882
2593	1.734965194
2594	1.734758967
2595	1.734595086
2596	1.734534667
2597	1.734283474
2598	1.734122072
2599	1.734032449
2600	1.733839023
2601	1.73362654
2602	1.73348913
2603	1.733404256
2604	1.733302176
2605	1.733164114
2606	1.732942515
2607	1.732877223
2608	1.732787284
2609	1.732677667
2610	1.732555517
2611	1.73242265
2612	1.732273026
2613	1.732107461
2614	1.731945807
2615	1.731767374
2616	1.731595077
2617	1.731416806
2618	1.731245408
2619	1.731043873
2620	1.730880642
2621	1.730697128
2622	1.73058872
2623	1.730477167
2624	1.730320234
2625	1.730256963
2626	1.730079549
2627	1.729956431
2628	1.729825769
2629	1.729657403
2630	1.729497243
2631	1.729332249
2632	1.729006032
2633	1.728869305
2634	1.72873644
2635	1.728632766
2636	1.728436871
2637	1.728293897
2638	1.728119258
2639	1.727920861
2640	1.727752099
2641	1.727559861
2642	1.727483258
2643	1.727336997
2644	1.727175923
2645	1.726929901
2646	1.72674681
2647	1.726594918
2648	1.72643771
2649	1.726282994
2650	1.726142886
2651	1.725974165
2652	1.725787046
2653	1.725562938
2654	1.725403254
2655	1.725178977
2656	1.725086293
2657	1.72499225
2658	1.724805407
2659	1.724641104
2660	1.724456438
2661	1.724341018
2662	1.724229914
2663	1.724094168
2664	1.723910401
2665	1.72363149
2666	1.723492867
2667	1.723340384
2668	1.723184492
2669	1.723040181
2670	1.722927914
2671	1.722796694
2672	1.722634283
2673	1.722521666
2674	1.722344141
2675	1.722163674
2676	1.722045789
2677	1.721858716
2678	1.721623086
2679	1.721493369
2680	1.721336748
2681	1.721211884
2682	1.721023164
2683	1.720853945
2684	1.720678764
2685	1.720473522
2686	1.720259384
2687	1.720101248
2688	1.719907638
2689	1.719804758
2690	1.719682087
2691	1.719521542
2692	1.719348549
2693	1.719259805
2694	1.719113861
2695	1.718979132
2696	1.718765399
2697	1.718637652
2698	1.718507324
2699	1.718341468
2700	1.71820344
2701	1.718083201
2702	1.717961053
2703	1.717773526
2704	1.717579172
2705	1.71744871
2706	1.717299442
2707	1.717132061
2708	1.716966227
2709	1.716817582
2710	1.716629191
2711	1.716435288
2712	1.716254218
2713	1.716111915
2714	1.715913108
2715	1.715755885
2716	1.715621564
2717	1.71546929
2718	1.715314989
2719	1.71507181
2720	1.714932018
2721	1.714780523
2722	1.71464282
2723	1.71439461
2724	1.714198893
2725	1.71408129
2726	1.713773926
2727	1.7136427
2728	1.71349433
2729	1.713418795
2730	1.713247473
2731	1.713082743
2732	1.712898566
2733	1.712806369
2734	1.712628639
2735	1.712453362
2736	1.712308029
2737	1.712143273
2738	1.711989465
2739	1.711804179
2740	1.711666294
2741	1.711494547
2742	1.711313875
2743	1.711134787
2744	1.710927179
2745	1.710885349
2746	1.710676781
2747	1.710525273
2748	1.710343677
2749	1.710290244
2750	1.710168868
2751	1.710040048
2752	1.709900128
2753	1.709730191
2754	1.709579815
2755	1.70937684
2756	1.709259876
2757	1.709107067
2758	1.708960804
2759	1.708746452
2760	1.708581443
2761	1.708450223
2762	1.708333893
2763	1.708209883
2764	1.708082192
2765	1.707938877
2766	1.707819832
2767	1.707692326
2768	1.707623376
2769	1.707486145
2770	1.707271607
2771	1.707152579
2772	1.706967405
2773	1.706854408
2774	1.706773735
2775	1.70667879
2776	1.706535563
2777	1.706464889
2778	1.706320644
2779	1.706174456
2780	1.706022557
2781	1.705826926
2782	1.705698214
2783	1.705524877
2784	1.705477119
2785	1.705367649
2786	1.705216816
2787	1.705049493
2788	1.704839375
2789	1.704696688
2790	1.704512196
2791	1.704338408
2792	1.704193477
2793	1.704066813
2794	1.703961411
2795	1.703731507
2796	1.703594971
2797	1.703503848
2798	1.703299613
2799	1.703187436
2800	1.703041681
2801	1.702928921
2802	1.70279171
2803	1.702545572
2804	1.7023657
2805	1.702149375
2806	1.701985579
2807	1.701867231
2808	1.701671166
2809	1.701505399
2810	1.701367059
2811	1.70120754
2812	1.700990954
2813	1.700874243
2814	1.700750373
2815	1.700612923
2816	1.70050581
2817	1.700373366
2818	1.700230845
2819	1.700074288
2820	1.699958526
2821	1.699830044
2822	1.699681266
2823	1.699565607
2824	1.69936007
2825	1.699216018
2826	1.699047684
2827	1.698885059
2828	1.698765047
2829	1.698538201
2830	1.698407752
2831	1.69826591
2832	1.698088683
2833	1.698006905
2834	1.697872178
2835	1.697807217
2836	1.697669785
2837	1.697561206
2838	1.697340386
2839	1.697182276
2840	1.697136621
2841	1.696955139
2842	1.696837092
2843	1.696667728
2844	1.696526334
2845	1.696354376
2846	1.696219762
2847	1.696093443
2848	1.695952641
2849	1.695830812
2850	1.695701048
2851	1.695509281
2852	1.695403461
2853	1.69526581
2854	1.695153337
2855	1.695053216
2856	1.694992725
2857	1.694770885
2858	1.694604098
2859	1.694438252
2860	1.694398122
2861	1.694307065
2862	1.694181956
2863	1.694051827
2864	1.693936684
2865	1.693806497
2866	1.693680738
2867	1.693506369
2868	1.69337057
2869	1.693166057
2870	1.693046291
2871	1.692929798
2872	1.692765095
2873	1.692538006
2874	1.692318388
2875	1.692202088
2876	1.692073949
2877	1.691961195
2878	1.691857743
2879	1.691733088
2880	1.691611038
2881	1.691516429
2882	1.691224161
2883	1.691015003
2884	1.690968195
2885	1.690852316
2886	1.690743628
2887	1.690586244
2888	1.690455849
2889	1.690325311
2890	1.690219936
2891	1.690079028
2892	1.689871714
2893	1.689780909
2894	1.689633237
2895	1.689489725
2896	1.689360281
2897	1.689199017
2898	1.689037814
2899	1.688898475
2900	1.688781317
2901	1.688678381
2902	1.688541703
2903	1.688377241
2904	1.688213599
2905	1.687988777
2906	1.687857568
2907	1.687735629
2908	1.687522817
2909	1.687403001
2910	1.687280343
2911	1.687184521
2912	1.687036075
2913	1.686919951
2914	1.686802643
2915	1.686727358
2916	1.686664739
2917	1.686562657
2918	1.686366655
2919	1.686250034
2920	1.686145382
2921	1.6859395
2922	1.685746153
2923	1.685474896
2924	1.685360387
2925	1.685223668
2926	1.685077266
2927	1.684958078
2928	1.684803378
2929	1.684671623
2930	1.684492866
2931	1.684344839
2932	1.684182122
2933	1.68403365
2934	1.683858272
2935	1.683698631
2936	1.683598299
2937	1.683407003
2938	1.683212786
2939	1.683000331
2940	1.682888589
2941	1.682782393
2942	1.682681101
2943	1.682557344
2944	1.68238266
2945	1.682274612
2946	1.682189121
2947	1.682087851
2948	1.68196355
2949	1.681803417
2950	1.681619568
2951	1.681482292
2952	1.681361917
2953	1.681191555
2954	1.681108497
2955	1.68092083
2956	1.680824683
2957	1.680701978
2958	1.680540182
2959	1.680435092
2960	1.68026693
2961	1.680071
2962	1.679935545
2963	1.679848083
2964	1.679767066
2965	1.679543848
2966	1.679335
2967	1.679244234
2968	1.679133472
2969	1.678923592
2970	1.67878298
2971	1.678682234
2972	1.678559511
2973	1.678386874
2974	1.678189369
2975	1.678031105
2976	1.677847503
2977	1.67769347
2978	1.677522753
2979	1.677423185
2980	1.677240554
2981	1.677046808
2982	1.67686484
2983	1.676738225
2984	1.676641198
2985	1.676507759
2986	1.676381486
2987	1.676174285
2988	1.676019833
2989	1.675872769
2990	1.675744231
2991	1.675648219
2992	1.675552734
2993	1.675396926
2994	1.675236678
2995	1.675069172
2996	1.674908266
2997	1.674806452
2998	1.674664707
2999	1.674443878
3000	1.674302163
3001	1.67418582
3002	1.674037712
3003	1.673937664
3004	1.673839773
3005	1.673672996
3006	1.673522614
3007	1.673421633
3008	1.673264444
3009	1.673147865
3010	1.673039053
3011	1.672923533
3012	1.672889023
3013	1.672714998
3014	1.672578425
3015	1.67250412
3016	1.672281608
3017	1.672169514
3018	1.672028937
3019	1.671852683
3020	1.671744763
3021	1.671567956
3022	1.671466503
3023	1.671311274
3024	1.67121328
3025	1.670985877
3026	1.670857487
3027	1.67073813
3028	1.67057444
3029	1.670464237
3030	1.670355122
3031	1.670187288
3032	1.670048332
3033	1.66992684
3034	1.669834976
3035	1.669694579
3036	1.669543139
3037	1.669395247
3038	1.669301361
3039	1.66920007
3040	1.668982365
3041	1.668883725
3042	1.668775687
3043	1.668598029
3044	1.668522185
3045	1.668403102
3046	1.668244765
3047	1.668049831
3048	1.667904213
3049	1.667764916
3050	1.667646826
3051	1.66755766
3052	1.667380639
3053	1.667257488
3054	1.667135847
3055	1.667059753
3056	1.66692309
3057	1.666800138
3058	1.666686409
3059	1.666551911
3060	1.666383044
3061	1.666274894
3062	1.666157974
3063	1.665980771
3064	1.665837866
3065	1.665713016
3066	1.665601718
3067	1.66543234
3068	1.665305918
3069	1.66517374
3070	1.66503888
3071	1.664855043
3072	1.664707098
3073	1.664536916
3074	1.664423531
3075	1.664256238
3076	1.664113347
3077	1.663966258
3078	1.6637963
3079	1.663706024
3080	1.663583189
3081	1.663435929
3082	1.663322834
3083	1.663190579
3084	1.663142881
3085	1.663016063
3086	1.662886949
3087	1.662795288
3088	1.662599484
3089	1.662440368
3090	1.662327987
3091	1.662176782
3092	1.662017385
3093	1.661919363
3094	1.661771422
3095	1.661681081
3096	1.661508245
3097	1.66139072
3098	1.661274213
3099	1.661195772
3100	1.661127361
3101	1.66102545
3102	1.660908993
3103	1.660844699
3104	1.660725413
3105	1.660575077
3106	1.66044762
3107	1.660328251
3108	1.660148879
3109	1.660047812
3110	1.659949824
3111	1.659842773
3112	1.659752401
3113	1.659638247
3114	1.659533578
3115	1.659436888
3116	1.659291846
3117	1.659136466
3118	1.659069281
3119	1.658971241
3120	1.658841468
3121	1.658680637
3122	1.658541094
3123	1.658385156
3124	1.658211329
3125	1.658050025
3126	1.65793218
3127	1.65782678
3128	1.657713733
3129	1.657559899
3130	1.657476803
3131	1.657410444
3132	1.657277226
3133	1.65712932
3134	1.656948604
3135	1.656736497
3136	1.656619439
3137	1.656488853
3138	1.65636167
3139	1.656262474
3140	1.656186463
3141	1.656019598
3142	1.655919722
3143	1.655806564
3144	1.655691286
3145	1.655501453
3146	1.655429745
3147	1.655315734
3148	1.655193129
3149	1.655081789
3150	1.654958154
3151	1.654872267
3152	1.654763669
3153	1.654655389
3154	1.654567395
3155	1.654465784
3156	1.654347552
3157	1.654256384
3158	1.654147999
3159	1.654061427
3160	1.65394943
3161	1.653852553
3162	1.653754231
3163	1.653672696
3164	1.653544492
3165	1.653437167
3166	1.653229701
3167	1.653122591
3168	1.652955045
3169	1.65280559
3170	1.652709901
3171	1.652598357
3172	1.65252291
3173	1.652336271
3174	1.652217583
3175	1.652112007
3176	1.652028313
3177	1.651928773
3178	1.651768396
3179	1.651729459
3180	1.651606659
3181	1.651495619
3182	1.651382368
3183	1.651261331
3184	1.651114644
3185	1.650974911
3186	1.650842795
3187	1.650717887
3188	1.650614365
3189	1.65044278
3190	1.650315745
3191	1.65017479
3192	1.650014281
3193	1.6498472
3194	1.649717213
3195	1.649570334
3196	1.649468618
3197	1.649342819
3198	1.649256598
3199	1.649125114
3200	1.649039554
3201	1.648931626
3202	1.648827693
3203	1.64863404
3204	1.648508486
3205	1.648385752
3206	1.648241718
3207	1.648211749
3208	1.648114373
3209	1.647977059
3210	1.647885985
3211	1.64779948
3212	1.6476909
3213	1.64754823
3214	1.647453587
3215	1.647349133
3216	1.647274277
3217	1.64717088
3218	1.647079483
3219	1.646955066
