B_smiles,B_Index,B_Atomid,N_smiles,N_Index,N_Atomid,Cl_smiles,Cl_Index,Cl_Atomid,B_N_Cl_conf,Cl_r_conf,deltaG_react,G_energy_qharm,deltaG_react_qharm,B_type,LB_type,Cl_type
Bc1c(F)c(F)c(F)c(F)c1F,417,0,Cc1ncc(C#N)cn1,329,2,CC1(Cl)CCCCC1,507,2,0,0,-4.634533025,-1883.7603045498267,-3.5708448184367465,RBH2,Amine/Aryl N,CCl
Bc1c(F)c(F)c(F)c(F)c1F,417,0,Fc1nc(F)nc(F)n1,332,2,FC(F)(F)CCl,496,5,0,0,-4.53234465,-2168.449398062872,-1.8871631683313168,RBH2,Amine/Aryl N,CCl
Bc1c(F)c(F)c(F)c(F)c1F,417,0,Fc1nc(F)nc(F)n1,332,2,O=C1NCC1Cl,518,5,0,0,-4.53535665,-2038.1703356134085,-2.5644493142732934,RBH2,Amine/Aryl N,CCl
Bc1c(F)c(F)c(F)c(F)c1F,417,0,Fc1nc(F)nc(F)n1,332,2,CN(C)CC(C)(C)Cl,583,7,0,0,-5.4457964,-2083.2068574672467,-3.89682587879213,RBH2,Amine/Aryl N,CCl
Bc1c(F)c(F)c(F)c(F)c1F,417,0,N#Cc1nc(C#N)nc(C#N)n1,333,3,N#CC(Cl)(Cl)Cl,455,3,0,0,-4.14060895,-2821.8263104578928,-3.9137375386642,RBH2,Amine/Aryl N,CCl3
Bc1c(F)c(F)c(F)c(F)c1F,417,0,Cc1ncoc1C,336,2,Clc1ccc(Cl)cc1,477,0,0,0,-7.207571675,-2229.301778513701,-2.966523231706129,RBH2,Amine/Aryl N,CCl
Bc1c(F)c(F)c(F)c(F)c1F,417,0,CC(C)(C)c1cnc[nH]1,348,6,ClC1=CC2CCC1C2,486,0,0,0,-7.13074685,-1868.8501840675883,-2.619368659306283,RBH2,Amine/Aryl N,CCl
Bc1c(F)c(F)c(F)c(F)c1F,417,0,COc1nc2ccccc2nc1OC,368,3,C=CC(=C)Cl,476,4,2,0,-4.75719045,-2015.7148616960023,-3.9327959499857865,RBH2,Amine/Aryl N,CCl
Bc1c(F)c(F)c(F)c(F)c1F,417,0,O=c1oc2nccnc2o1,385,4,CC1(C(Cl)Cl)COC1,571,3,0,0,-4.24494965,-2470.9775500933847,-3.0471755881095306,RBH2,Amine/Aryl N,CCl2
Bn1cccc1,419,0,Cc1cc(C)c(C)nc1C,275,7,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,617,0,0,0,-4.251291792,-3630.2690321578193,-2.618183386952313,RBH2,Amine/Aryl N,CCl
Bc1nccs1,420,0,CN1CCOCC1,44,1,ClC1CCOCC1,519,0,0,0,-39.18026731,-1652.1451712683531,-37.41389169145883,RBH2,Amine/Aryl N,CCl
Bc1nccs1,420,0,CP1CC=CC1,107,1,FC(F)/C=C/Cl,481,5,0,0,-5.70602065,-1907.0602855406776,-3.000847341197574,RBH2,Phosphine,CCl
Bc1nccs1,420,0,N#CP(C#N)C#N,143,2,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,617,0,0,0,-5.114821525,-4203.540010207612,-2.025330082285831,RBH2,Phosphine,CCl
Bc1nccs1,420,0,CN1[C]N(C)C(=O)C1=O,160,2,C=CCCl,499,3,0,0,-5.00761315,-1625.424769283568,-2.092700728961605,RBH2,NHC,CCl
Bc1nccs1,420,0,CN1[C]N(C)C(=O)c2ccccc2C1=O,195,2,COC(F)(F)C(Cl)(Cl)Cl,548,6,0,0,-6.23949605,-3050.5291057698623,-3.493099900801767,RBH2,NHC,CCl3
Bc1nccs1,420,0,CN1[C]N(C)C(=O)c2ccccc2C1=O,195,2,C=CC(C)Cl,561,4,0,0,-4.8658358,-1895.7094429229328,-3.794212155277156,RBH2,NHC,CCl
Bc1nccs1,420,0,CN1[C]N(C)C(=O)c2ccccc2C1=O,195,2,ClCc1ccco1,610,0,0,0,-5.03783355,-2007.8419471054085,-3.969918622864971,RBH2,NHC,CCl
Bc1nccs1,420,0,COc1cccc(OC)n1,255,9,Fc1cc(F)cc(Cl)c1,596,7,0,0,-4.9125971,-1961.4316836179785,-0.7929275545358839,RBH2,Amine/Aryl N,CCl
Bc1nccs1,420,0,COc1c(C)ncnc1C,318,5,FC(F)(F)C1(Cl)CC1,509,5,0,0,-8.466851225,-1965.795189225252,-2.9382195882580264,RBH2,Amine/Aryl N,CCl
Bc1nccs1,420,0,c1cscn1,339,4,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-4.648764725,-2463.5682146838585,-1.0255626385200758,RBH2,Amine/Aryl N,CCl
BC(=O)OC,421,0,N#CP(C#N)C#N,143,2,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,479,3,0,0,-4.981841725,-2327.9739402470946,-3.462713880589888,RBH2,Phosphine,CCl
BC(=O)OC,421,0,N#CP(C#N)C#N,143,2,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-4.216291725,-2174.33459376118,-3.144889656429137,RBH2,Phosphine,CCl
BC(=O)OC,421,0,CN1[C]N(C)C(Cl)C1Cl,172,2,ClC1CCOCC1,519,0,0,0,-8.37128925,-2210.353968906753,-4.051281978471338,RBH2,NHC,CCl
BC(=O)OC,421,0,c1cnccn1,286,2,C=CC(=C)Cl,476,4,0,0,-6.0057021,-1133.7415415974183,-3.8533639521982304,RBH2,Amine/Aryl N,CCl
COBc1c(F)c(F)c(F)c(F)c1F,422,2,COc1c(C)ncnc1C,318,5,CO[Si](CCl)(OC)OC,608,4,0,0,-4.588600025,-2459.619873318396,-2.965774644219969,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,C#CCN(CC)CC,58,3,NCCl,553,2,0,0,-5.930943632,-1095.1291330552551,-3.656968735558337,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,COP(OC)OC,70,2,OCCCl,606,3,0,0,-4.256961883,-1511.870999178418,-3.8047865473853975,R2BH,Phosphine,CCl
N#CBC#N,423,2,FP(F)F,141,1,CC(C)(C)Cl,506,4,0,0,-4.793542153,-1469.4931662390354,-4.061104586474398,R2BH,Phosphine,CCl
N#CBC#N,423,2,FP(F)F,141,1,CC(Cl)C(C)(C)C,560,2,0,0,-4.179470653,-1548.0742208570173,-2.799457474913693,R2BH,Phosphine,CCl
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,ClC1CCCO1,517,0,0,0,-5.524268412,-1522.3624792714256,-3.322573551252129,R2BH,Phosphine,CCl
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,ClC1CC(Cl)C1,520,0,0,0,-4.820025163,-1906.736380588749,-3.647627423016632,R2BH,Phosphine,CCl
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,O=CCCCl,550,4,0,0,-4.699858912,-1483.069829480071,-3.0281742675611394,R2BH,Phosphine,CCl
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,ClCC1OCCO1,554,0,0,0,-4.417672162,-1597.56300381723,-2.710295032068583,R2BH,Phosphine,CCl
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,COC(C)Cl,557,4,0,0,-5.656357163,-1484.256632262419,-3.263132853872209,R2BH,Phosphine,CCl
N#CBC#N,423,2,N#CP(C#N)C#N,143,2,CC(F)(F)Cl,584,4,0,0,-5.755941412,-1568.2461155620256,-4.075220067341101,R2BH,Phosphine,CCl
N#CBC#N,423,2,CC1=C(C)N(C)[C]N1C,151,6,C=CC(=C)Cl,476,4,0,0,-5.767882738,-1209.510047414104,-3.33220473953591,R2BH,NHC,CCl
N#CBC#N,423,2,CN1[C]N(C)C(=O)C1=O,160,2,CS(=O)(=O)OCC(Cl)(Cl)Cl,456,7,0,1,-4.932043325,-2786.306294870273,-2.18098580252524,R2BH,NHC,CCl3
N#CBC#N,423,2,CN1[C]N(C)C(=O)C1=O,160,2,CC(=O)CC(Cl)(Cl)Cl,458,5,0,0,-7.589945075,-2275.837503309119,-3.744158115152309,R2BH,NHC,CCl3
N#CBC#N,423,2,CN1[C]N(C)C(=O)C1=O,160,2,C=CC(=O)C(Cl)Cl,461,5,0,0,-6.442247575,-1815.022074003152,-3.987415139459008,R2BH,NHC,CCl2
N#CBC#N,423,2,CN1[C]N(C)C(=O)C1=O,160,2,CC(=O)OCC(Cl)(Cl)Cl,547,6,0,1,-4.800205575,-2351.0724970421743,-1.157163795382614,R2BH,NHC,CCl3
N#CBC#N,423,2,CN1[C]N(C)C(=O)C1=O,160,2,C=CC(C)Cl,561,4,0,0,-5.642059575,-1281.3916008108877,-3.191851856167597,R2BH,NHC,CCl
N#CBC#N,423,2,CN1[C]N(C)C(=O)C1=O,160,2,CC(C)(Cl)c1ccccc1,586,3,0,0,-5.135604325,-1474.3194455824582,-2.926502962065288,R2BH,NHC,CCl
N#CBC#N,423,2,CN1[C]N(C)C(=O)C1=O,160,2,ClCc1nccs1,604,0,0,0,-4.837416325,-1732.5658289775613,-3.441342570355394,R2BH,NHC,CCl
N#CBC#N,423,2,FC(F)(F)N1[C]N(C(F)(F)F)CC1,163,5,FC1(F)C(F)(F)C(F)(Cl)C1(F)Cl,514,8,0,0,-4.388013375,-2783.8071757577395,-1.0987088294480023,R2BH,NHC,CCl
N#CBC#N,423,2,CN1[C]N(C)C(=O)C(C)(C)C1=O,193,2,FC1(F)C(F)(F)C(F)(Cl)C1(F)Cl,514,8,1,0,-7.20225926,-2454.303464326817,-2.1640251249151485,R2BH,NHC,CCl
N#CBC#N,423,2,CN1[C]N(C)C(=O)c2ccccc2C1=O,195,2,FC1(F)C(F)(F)C(F)(Cl)C1(F)Cl,514,8,0,0,-6.396735628,-2567.410349041392,-2.575051070028193,R2BH,NHC,CCl
N#CBC#N,423,2,FC(F)(F)c1ccncc1,236,7,C=CC(=C)Cl,476,4,0,0,-4.19171004,-1411.421780338006,-2.367542438090177,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,C=Cc1cccc(C=C)n1,256,9,CN(C)CC(C)(C)Cl,583,7,0,0,-4.662444225,-1365.4648405255307,-3.6946413200072783,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,Fc1cncc(F)c1,271,3,ClCCCl,504,0,0,0,-5.78810267,-1656.3032892911397,-2.461780784456432,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,Fc1cncc(F)c1F,279,3,ClC1(Cl)CC1,469,0,0,0,-5.15975429,-1793.5879201733935,-2.127166336098278,R2BH,Amine/Aryl N,CCl2
N#CBC#N,423,2,Cc1cncc(C)c1C#N,280,3,CC(C)(F)Cl,515,4,0,0,-4.936969828,-1307.615720740985,-0.6044745029157181,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,Fc1cc(F)c(F)nc1F,281,7,C=CC(=C)Cl,476,4,0,0,-6.315332562,-1471.3053610082925,-3.175789976996688,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,Fc1cc(F)c(F)nc1F,281,7,CC(C)(F)Cl,515,4,0,0,-5.305810563,-1533.6861910738094,-2.494426028261167,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,Fc1nc(F)c(F)nc1F,291,2,CC(C)(Cl)Cl,467,3,0,0,-4.304301738,-1910.102220062319,-1.4487301533779222,R2BH,Amine/Aryl N,CCl2
N#CBC#N,423,2,Fc1nc(F)c(F)nc1F,291,2,CN1CN(C)C(Cl)=C1Cl,488,6,0,0,-7.302245738,-2096.931998261633,-2.038759075047941,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,Fc1nc(F)c(F)nc1F,291,2,CC(=O)CCl,551,4,0,0,-4.757231238,-1524.5179946730168,-2.580089578096994,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,Fc1nc(F)c(F)nc1F,291,2,CC1(C(Cl)Cl)COC1,571,3,0,0,-5.101540488,-2062.663945359005,-2.345774535575254,R2BH,Amine/Aryl N,CCl2
N#CBC#N,423,2,Fc1nc(F)c(F)nc1F,291,2,COS(=O)(=O)C(C)(C)Cl,581,8,0,0,-8.106763488,-2113.5733388733106,-4.087725433496948,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,COc1nccnc1OC,293,3,CC(C)(F)Cl,515,4,2,0,-6.937815073,-1381.809473376922,-3.91482144266453,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,Cc1nc(C#N)c(C#N)nc1C,296,2,CC1(C(Cl)Cl)C=NC=N1,465,3,1,0,-6.162136595,-1961.8993110579183,-2.2704783266660127,R2BH,Amine/Aryl N,CCl2
N#CBC#N,423,2,Cc1nc(C#N)c(C#N)nc1C,296,2,ClC1(Cl)OCCO1,592,0,1,0,-4.822926095,-1925.4552123749004,-2.20255629996682,R2BH,Amine/Aryl N,CCl2
N#CBC#N,423,2,Cc1cnncc1C,304,3,CC(C)(F)Cl,515,4,1,0,-5.173138865,-1231.3854400622167,-0.6556713482696414,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,c1ccc2cnncc2c1,307,5,ClCC1CO1,603,0,0,0,-5.43959168,-1281.1408709887824,-1.0159626708210134,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,Fc1cnc(F)nc1,328,3,CN(C)CC(C)(C)Cl,583,7,0,0,-5.943973042,-1425.237059739172,-2.632281709261853,R2BH,Amine/Aryl N,CCl
N#CBC#N,423,2,c1ccc2cnccc2c1,382,5,ClCCCl,504,0,0,0,-7.151845282,-1611.4558875130174,-3.28370114592148,R2BH,Amine/Aryl N,CCl
CC(=O)OBC#N,424,4,Cc1cc([N+](=O)[O-])cc(C)n1,262,10,CC1(C(Cl)Cl)C=NC=N1,465,3,0,0,-6.40440807,-2101.5328736915776,-3.692146891036688,R2BH,Amine/Aryl N,CCl2
BOc1ccccc1,425,0,CN1[C]Sc2ccccc21,208,2,ClC(Cl)Cc1ccccc1,594,0,0,0,-4.7201554,-2324.2636897701937,-3.399183321996299,RBH2,NHC,CCl2
BOc1ccccc1,425,0,O=C1OC(=O)c2ncccc21,384,6,COC(C(Cl)(Cl)Cl)P(=O)(OC)OC,450,4,0,0,-4.446577322,-3100.622928024816,-3.9157223968427695,RBH2,Amine/Aryl N,CCl3
BC1CCCC1,426,0,CC(=O)N1[C]N(C(C)=O)C=C1,145,4,ClC(Cl)(Cl)C1NCCN1,457,0,2,0,-6.889990787,-2399.4093529369798,-1.4607463263542275,RBH2,NHC,CCl3
BC1CCCC1,426,0,Cc1sc(-c2ccccc2)[c-][n+]1C,231,10,Fc1cc(F)cc(Cl)c1,596,7,0,0,-5.52028065,-1990.2049126318905,-2.173676723841627,RBH2,NHC,CCl
BC(=C)C,427,0,COP(OC)OC,70,2,Fc1cc(F)cc(Cl)c1,596,7,2,0,-4.39667413,-1719.6930745097409,-4.068491961546378,RBH2,Phosphine,CCl
BC(=C)C,427,0,CC(C)(C)P(C1CCCCC1)C1CCCCC1,138,4,ClC1CCOCC1,519,0,1,0,-30.0371198,-1843.4089398535475,-31.25736484499332,RBH2,Phosphine,CCl
BC(=C)C,427,0,c1ncncn1,315,1,ClC(Cl)Cc1ccccc1,594,0,2,0,-5.40905502,-1653.0777793736902,-3.658163880202719,RBH2,Amine/Aryl N,CCl2
Bc1ccc(N(C)C)cc1,428,0,CCN1[C]N(CC)C=C1,162,3,Fc1cc(F)cc(Cl)c1,596,7,0,0,-4.737842115,-1664.606210817845,-2.728285711855827,RBH2,NHC,CCl
Bc1ccc(N(C)C)cc1,428,0,N#Cc1cncc(C#N)c1,273,4,CC(Cl)C(=O)N(C)C,516,2,0,0,-4.631332775,-1610.376712823832,-3.2822646904451385,RBH2,Amine/Aryl N,CCl
Bc1ccc(N(C)C)cc1,428,0,CC(=O)n1cccn1,352,7,C/C=C(\Cl)c1ccccc1,484,3,2,0,-5.187945982,-1578.2520655902704,-3.757541756530802,RBH2,Amine/Aryl N,CCl
Bc1ccc(N(C)C)cc1,428,0,CC(=O)n1cccn1,352,7,ClC1CCCO1,517,0,2,0,-5.805468732,-1461.766212845157,-3.806652752453471,RBH2,Amine/Aryl N,CCl
Bc1nc(F)c(F)c(F)n1,429,0,N#CP(C#N)C#N,143,2,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,617,0,0,0,-4.318310675,-4196.512162757992,-2.1916730529022312,RBH2,Phosphine,CCl
Bc1nc(F)c(F)c(F)n1,429,0,CN1[C]N(C)C2=C1C(=O)C=CC2=O,184,2,ClC(Cl)=C(Cl)Cl,489,0,0,0,-8.32435225,-3111.488173358057,-2.141728047602001,RBH2,NHC,CCl2
Bc1nc(F)c(F)c(F)n1,429,0,CN1[C]N(C)c2ccccc2C1=O,191,2,ClCCCl,504,0,0,0,-5.249206925,-2157.60638502965,-3.8384468095611752,RBH2,NHC,CCl
Bc1nc(F)c(F)c(F)n1,429,0,CN1[C]N(C)c2ccccc2C1=O,191,2,CC(Cl)C1(C)COC1,562,2,0,0,-6.003273675,-1929.1574800871504,-3.38119299940627,RBH2,NHC,CCl
Bc1nc(F)c(F)c(F)n1,429,0,CN1[C]N(C)C(=O)NC1=O,194,2,ClCC1CO1,603,0,0,0,-5.3354066,-1748.9605788869862,-2.6962583285616124,RBH2,NHC,CCl
Bc1nc(F)c(F)c(F)n1,429,0,Fc1cccc(F)n1,253,7,ClC=C1CC1,487,0,0,0,-4.1033731,-1649.124272620747,-0.0411873877156316,RBH2,Amine/Aryl N,CCl
Bc1nc(F)c(F)c(F)n1,429,0,c1ncncn1,315,1,ClCC1CO1,603,0,0,0,-6.581484805,-1519.898546080113,-2.01917953942,RBH2,Amine/Aryl N,CCl
Bc1nc(F)c(F)c(F)n1,429,0,Fc1cnc(F)nc1,328,3,C=CC(=C)Cl,476,4,0,0,-5.5088225,-1665.2089923087792,-2.1042615641630125,RBH2,Amine/Aryl N,CCl
Bc1nc(F)c(F)c(F)n1,429,0,Fc1cnc(F)nc1,328,3,CN(C)CC(C)(C)Cl,583,7,0,0,-6.51627375,-1801.5457814011716,-3.6955258307005128,RBH2,Amine/Aryl N,CCl
Bc1nc(F)c(F)c(F)n1,429,0,Fc1nc(F)nc(F)n1,332,2,ClC(Cl)=C(c1ccccc1)c1ccccc1,482,0,0,0,-4.946965275,-2624.751236749365,-2.4383743492565237,RBH2,Amine/Aryl N,CCl2
Bc1nc(F)c(F)c(F)n1,429,0,Fc1nc(F)nc(F)n1,332,2,ClC(Cl)=C(Cl)Cl,489,0,0,0,-5.640917525,-3081.9347173054894,-2.4972090120503965,RBH2,Amine/Aryl N,CCl2
Bc1nc(F)c(F)c(F)n1,429,0,Fc1nc(F)nc(F)n1,332,2,FC(F)(F)C1(Cl)CC1,509,5,0,0,-6.093407775,-2079.448279046869,-2.5478669065527595,RBH2,Amine/Aryl N,CCl
Bc1nc(F)c(F)c(F)n1,429,0,Fc1nc(F)nc(F)n1,332,2,O=CCCCl,550,4,0,0,-6.821370525,-1817.6587394977428,-3.750690079547122,RBH2,Amine/Aryl N,CCl
Bc1nc(F)c(F)c(F)n1,429,0,Fc1nc(F)nc(F)n1,332,2,NCCl,553,2,0,0,-8.425637025,-1720.3897589851565,-3.3611886960783,RBH2,Amine/Aryl N,CCl
Bc1nc(F)c(F)c(F)n1,429,0,Fc1nc(F)nc(F)n1,332,2,ClCC1OCCO1,554,0,0,0,-6.539183775,-1932.1519138349013,-3.4328108440545653,RBH2,Amine/Aryl N,CCl
Bc1nc(F)c(F)c(F)n1,429,0,Fc1nc(F)nc(F)n1,332,2,COC(C)Cl,557,4,0,0,-7.777868775,-1818.8455422800912,-3.985648665858192,RBH2,Amine/Aryl N,CCl
Bc1nc(F)c(F)c(F)n1,429,0,Fc1nc(F)nc(F)n1,332,2,OCCCl,606,3,0,0,-5.811597525,-1779.5494307727315,-2.282024911860104,RBH2,Amine/Aryl N,CCl
BC(C)(F)F,430,0,CN1[C]N(C)C(=O)C1=O,160,2,CN1CN(C)C(Cl)=C1Cl,488,6,0,0,-7.279719743,-1982.3065317775845,-3.5654243198345723,RBH2,NHC,CCl
BC(C)(F)F,430,0,O=Cc1ccncc1,245,5,NCCl,553,2,0,0,-5.766413133,-1220.1454566335617,-2.0504302400654684,RBH2,Amine/Aryl N,CCl
BC(C)(F)F,430,0,Fc1ccncc1,248,4,FC(F)/C=C/Cl,481,5,0,0,-5.37060935,-1426.565997732675,-2.8946294050707086,RBH2,Amine/Aryl N,CCl
BC(C)(F)F,430,0,c1ccncc1,289,3,Clc1cc(Cl)c(Cl)cc1Cl,618,0,0,0,-4.69635307,-2622.0045082839943,-3.2073173821381893,RBH2,Amine/Aryl N,CCl
BC(C)(F)F,430,0,Fc1cnncc1F,309,3,ClCCCl,504,0,0,0,-4.519266295,-1764.8688901922224,-4.015466876151834,RBH2,Amine/Aryl N,CCl
BC(C)(F)F,430,0,Fc1cnncc1F,309,3,CC(N)Cl,525,3,0,0,-4.435432295,-1360.6046030086136,-1.5252520157257263,RBH2,Amine/Aryl N,CCl
BC(C)(F)F,430,0,Fc1nc(F)nc(F)n1,332,2,ClC(Cl)=C(Cl)Cl,489,0,0,0,-4.45759434,-2798.183349562684,-2.623280527513708,RBH2,Amine/Aryl N,CCl2
BC(F)(F)c1ccccc1,431,0,N#CP(C#N)C#N,143,2,FC(F)/C=C/Cl,481,5,0,0,-4.42416365,-1890.5874208688283,-3.053969286784453,RBH2,Phosphine,CCl
BC(F)(F)c1ccccc1,431,0,N#CP(C#N)C#N,143,2,Fc1cc(F)cc(Cl)c1,596,7,0,0,-4.31133915,-2004.9234264013896,-3.730284684908884,RBH2,Phosphine,CCl
BC(F)(F)c1ccccc1,431,0,c1ncncn1,315,1,NCCl,553,2,0,0,-7.489728932,-1330.6270523398498,-3.682495779573476,RBH2,Amine/Aryl N,CCl
BC(F)(F)c1ccccc1,431,0,COC(=O)c1ccnn1C,353,7,Clc1cc(Cl)c(Cl)cc1Cl,618,0,0,0,-4.73285851,-3058.778328606827,-3.0297617838231035,RBH2,Amine/Aryl N,CCl
Bc1cccc2ccccc12,432,0,CN1[C]N(C)C(=O)C1=O,160,2,ClC(Cl)(Cl)C(c1ccccc1)c1ccccc1,451,0,0,0,-6.48974054,-2785.33355006674,-3.497758641741832,RBH2,NHC,CCl3
Bc1cccc2ccccc12,432,0,Cc1[c-][n+](C)c(C)n1C,229,2,FC(F)/C=C/Cl,481,5,0,0,-7.548529448,-1569.9701684991935,-3.334597045487244,RBH2,NHC,CCl
Bc1cccc2ccccc12,432,0,Cc1[c-]n(C)n[n+]1C,233,2,O=C1C=C(Cl)C(=O)C(Cl)=C1,485,4,0,0,-6.58412658,-2071.3779494196706,-3.7868894208804953,RBH2,NHC,CCl
CCBCC,433,2,c1cocn1,287,4,FC(F)/C=C/Cl,481,5,0,0,-4.884871013,-1205.212820125576,-3.5330757897764897,R2BH,Amine/Aryl N,CCl
BCC,435,0,CN(C)c1ccc(C#N)cc1,51,1,N#CC(F)(Cl)c1ccccc1,590,4,0,0,-60.39951113,-1485.5133945963344,-63.4694594411654,RBH2,Amine/Aryl N,CCl
N#CBF,437,2,CN1[C]N(C)C(F)C1F,173,2,O=CCCCl,550,4,0,0,-4.74536333,-1374.7545322327333,-3.756820083573052,R2BH,NHC,CCl
N#CBF,437,2,c1ncncn1,315,1,ClCCCl,504,0,0,0,-4.278481367,-1496.9702298891011,-1.9264509851063452,R2BH,Amine/Aryl N,CCl
B(c1ccccc1)c1ccccc1,438,0,Fc1cccc(F)n1,253,7,C=CC(=C)Cl,476,4,0,0,-4.530923362,-1550.350838554528,-2.453554251929664,R2BH,Amine/Aryl N,CCl
B(c1ccccc1)c1ccccc1,438,0,Cc1nc(C)c(N(C)C)c(C)n1,321,2,C=CC(=C)Cl,476,4,0,0,-6.15169625,-1619.7291194361703,-1.3292826984097543,R2BH,Amine/Aryl N,CCl
B(c1ccccc1)c1ccccc1,438,0,Cc1nc(C=O)c2ccccn12,361,2,CN1CC(=O)C1Cl,526,6,0,0,-4.698425075,-1766.650379377692,-2.566551110238125,R2BH,Amine/Aryl N,CCl
B(c1ccccc1)c1ccccc1,438,0,c1cnoc1,381,2,O=C1NCC1Cl,518,5,3,0,-7.389820265,-1440.9398818020532,-3.838176576348672,R2BH,Amine/Aryl N,CCl
B(c1ccccc1)c1ccccc1,438,0,c1ccc2cnccc2c1,382,5,CC(Cl)C1(C)COC1,562,2,2,0,-6.717094458,-1660.502934529863,-2.75976804305329,R2BH,Amine/Aryl N,CCl
BC(F)(F)F,439,0,CN1[C]c2ccccc2N1C,200,2,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,617,0,0,0,-5.62486984,-3811.2661904304673,-2.501365409217682,RBH2,NHC,CCl
BC(F)(F)F,439,0,Fc1cncc(F)c1F,279,3,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,617,0,0,0,-5.142260218,-3898.861639907453,-3.761223682829471,RBH2,Amine/Aryl N,CCl
BC(F)(F)F,439,0,c1ncncn1,315,1,ClC(Cl)=C(Cl)Cl,489,0,0,0,-6.326675252,-2560.4185821639944,-3.222089388491034,RBH2,Amine/Aryl N,CCl2
BC(F)(F)F,439,0,N#Cc1cc(C(F)(F)F)c2ccccc2n1,366,15,CN1CN(C)C(Cl)=C1Cl,488,6,0,0,-4.1608521,-2419.367660527034,-3.4086830570676403,RBH2,Amine/Aryl N,CCl
C=CBC,440,2,COCCN(C)C,17,4,O=C1C=CC(=O)C1Cl,523,7,1,0,-36.71260285,-1273.8007162742747,-41.02423602141607,R2BH,Amine/Aryl N,CCl
C=CBC,440,2,Cc1ccncc1,251,4,NCCl,553,2,1,0,-7.206959862,-985.7113563639552,-3.713741911954055,R2BH,Amine/Aryl N,CCl
C=CBC,440,2,c1cscn1,339,4,NCCl,553,2,1,0,-7.592204075,-1267.1956918778162,-3.5969174450653325,R2BH,Amine/Aryl N,CCl
B,388,0,CCN(CC)CC,0,2,ClCCl,462,0,1,0,-36.72060975,-1277.9707101973004,-37.68674702498056,BH3,Amine/Aryl N,CCl2
B,388,0,CN(C)C,1,1,CC(=O)C(Cl)(Cl)Cl,443,4,0,0,-59.7882,-1772.3054060149875,-62.63203993049974,BH3,Amine/Aryl N,CCl3
B,388,0,CN(C)C,1,1,O=C(Nc1ccccc1)C(Cl)(Cl)Cl,444,10,0,0,-58.34074575,-2019.375677332346,-60.70862041481325,BH3,Amine/Aryl N,CCl3
B,388,0,CN(C)C,1,1,O=C=NC(=O)C(Cl)(Cl)Cl,445,6,0,0,-61.2052205,-1900.4971852281176,-64.07834102253258,BH3,Amine/Aryl N,CCl3
B,388,0,CN(C)C,1,1,ClC(Cl)(Cl)c1ncccn1,446,0,0,0,-60.4251125,-1882.7876909290403,-64.19739953025376,BH3,Amine/Aryl N,CCl3
B,388,0,CN(C)C,1,1,ClC(Cl)(Cl)c1ccccc1,447,0,0,0,-59.90033425,-1850.6952891350377,-63.333071796490586,BH3,Amine/Aryl N,CCl3
B,388,0,CN(C)C,1,1,O=C(c1ccccc1)C(Cl)(Cl)Cl,448,9,0,0,-60.214147,-1964.0161201366604,-61.70518592347605,BH3,Amine/Aryl N,CCl3
B,388,0,CN(C)C,1,1,COC(=O)C(Cl)(Cl)Cl,449,5,0,0,-59.092177,-1847.5265181086984,-61.77690551951836,BH3,Amine/Aryl N,CCl3
B,388,0,CN(C)C,1,1,COC(C(Cl)(Cl)Cl)P(=O)(OC)OC,450,4,0,0,-54.34482575,-2419.726904237448,-55.77757261919204,BH3,Amine/Aryl N,CCl3
B,388,0,CN(C)C,1,1,ClC(Cl)(Cl)C(c1ccccc1)c1ccccc1,451,0,0,0,-53.709984,-2120.993949010126,-54.71415111648393,BH3,Amine/Aryl N,CCl3
B,388,0,CN(C)C,1,1,FC(Cl)(Cl)Cl,453,2,0,0,-47.259786,-1718.924252283205,-49.43073186682691,BH3,Amine/Aryl N,CCl3
