component_key,component_type,spin_metric_label,spin_metric_value,max_abs_spin_density,spin_contamination_before,n_reactions,outlier_fraction,mean_abs_bep_residual,median_abs_bep_residual
BN_00389_00116,BN_radical_complex_r,BN B-atom spin density,0.790899,0.790899,0.0101999999999999,1,0.0,3.272363609022271,3.272363609022271
BN_00389_00120,BN_radical_complex_r,BN B-atom spin density,0.784837,0.784837,0.0101999999999999,3,0.0,1.8019376031542567,1.8901681974832023
BN_00389_00126,BN_radical_complex_r,BN B-atom spin density,0.780493,0.780493,0.011,1,0.0,0.1497945943256873,0.1497945943256873
BN_00389_00129,BN_radical_complex_r,BN B-atom spin density,0.848453,0.848453,0.0104999999999999,1,0.0,2.995394030610891,2.995394030610891
BN_00389_00133,BN_radical_complex_r,BN B-atom spin density,0.836099,0.836099,0.0100999999999999,1,0.0,1.3152444483026535,1.3152444483026535
BN_00389_00135,BN_radical_complex_r,BN B-atom spin density,0.804147,0.804147,0.0107,1,0.0,7.557725524735961,7.557725524735961
BN_00389_00137,BN_radical_complex_r,BN B-atom spin density,0.680493,0.680493,0.0092999999999999,1,0.0,2.6721135679868055,2.6721135679868055
BN_00389_00138,BN_radical_complex_r,BN B-atom spin density,0.858752,0.858752,0.0103999999999999,1,0.0,2.7358438057484236,2.7358438057484236
BN_00389_00140,BN_radical_complex_r,BN B-atom spin density,0.770743,0.770743,0.0096,1,0.0,0.5497653893602603,0.5497653893602603
BN_00389_00141,BN_radical_complex_r,BN B-atom spin density,0.688224,0.688224,0.0089,1,0.0,0.030402801673407254,0.030402801673407254
BN_00389_00143,BN_radical_complex_r,BN B-atom spin density,0.592811,0.592811,0.0082999999999999,39,0.15384615384615385,4.412778445872526,2.1609304218456593
BN_00389_00144,BN_radical_complex_r,BN B-atom spin density,0.412711,0.412711,0.0076,2,0.0,3.7367179252671265,3.7367179252671265
BN_00389_00152,BN_radical_complex_r,BN B-atom spin density,0.61096,0.61096,0.0145999999999999,2,0.0,2.9607947008152102,2.9607947008152102
BN_00389_00153,BN_radical_complex_r,BN B-atom spin density,0.558725,0.558725,0.0134999999999999,2,0.0,2.8248660256578306,2.8248660256578306
BN_00389_00155,BN_radical_complex_r,BN B-atom spin density,0.4421,0.4421,0.0086,1,0.0,7.051901857681802,7.051901857681802
BN_00389_00159,BN_radical_complex_r,BN B-atom spin density,0.588079,0.588079,0.0131999999999999,1,0.0,1.7647676182407697,1.7647676182407697
BN_00389_00160,BN_radical_complex_r,BN B-atom spin density,0.318382,0.392621,0.0102999999999999,10,0.2,3.387560545954983,1.62203416079271
BN_00389_00163,BN_radical_complex_r,BN B-atom spin density,0.390986,0.390986,0.0046,1,1.0,9.25570241856002,9.25570241856002
BN_00389_00169,BN_radical_complex_r,BN B-atom spin density,0.546616,0.546616,0.0073999999999999,1,0.0,3.6928318641027182,3.6928318641027182
BN_00389_00173,BN_radical_complex_r,BN B-atom spin density,0.497009,0.497009,0.0061999999999999,1,0.0,2.9553418865153667,2.9553418865153667
BN_00389_00178,BN_radical_complex_r,BN B-atom spin density,0.426944,0.426944,0.0099,2,0.0,3.1703326471257034,3.1703326471257034
BN_00389_00186,BN_radical_complex_r,BN B-atom spin density,0.55682,0.55682,0.0123999999999999,2,0.0,5.792909588046695,5.792909588046695
BN_00389_00190,BN_radical_complex_r,BN B-atom spin density,0.501955,0.501955,0.0104999999999999,1,0.0,1.9245702217054408,1.9245702217054408
BN_00389_00193,BN_radical_complex_r,BN B-atom spin density,0.37098,0.380425,0.0057,2,0.5,6.2600178959044905,6.2600178959044905
BN_00389_00194,BN_radical_complex_r,BN B-atom spin density,0.414999,0.414999,0.0052999999999999,2,0.5,6.072055886783146,6.072055886783146
BN_00389_00195,BN_radical_complex_r,BN B-atom spin density,0.289303,0.431068,0.0043999999999999,12,0.0,1.4598465876642495,1.0696549407867106
BN_00389_00205,BN_radical_complex_r,BN B-atom spin density,0.556942,0.556942,0.0132999999999999,1,0.0,0.06355163998804514,0.06355163998804514
BN_00389_00208,BN_radical_complex_r,BN B-atom spin density,0.424007,0.424007,0.0101999999999999,1,0.0,0.17858477674085904,0.17858477674085904
BN_00389_00209,BN_radical_complex_r,BN B-atom spin density,0.425711,0.425711,0.0131999999999999,1,0.0,1.0753678008927814,1.0753678008927814
BN_00389_00215,BN_radical_complex_r,BN B-atom spin density,0.630641,0.630641,0.0080999999999999,1,0.0,0.0357651522386071,0.0357651522386071
BN_00389_00220,BN_radical_complex_r,BN B-atom spin density,0.458235,0.458235,0.0069,1,0.0,3.7854265420319813,3.7854265420319813
BN_00389_00230,BN_radical_complex_r,BN B-atom spin density,0.627278,0.627278,0.0233999999999999,6,0.16666666666666666,5.016865725404965,4.968984046071872
BN_00389_00232,BN_radical_complex_r,BN B-atom spin density,0.594452,0.594452,0.0194999999999999,2,0.0,5.106940685421344,5.106940685421344
BN_00389_00236,BN_radical_complex_r,BN B-atom spin density,0.277818,0.41272,0.04,2,0.0,1.2518922600675388,1.2518922600675388
BN_00389_00237,BN_radical_complex_r,BN B-atom spin density,0.413284,0.413284,0.0449,1,0.0,2.051740746287141,2.051740746287141
BN_00389_00258,BN_radical_complex_r,BN B-atom spin density,0.227447,0.410292,0.0637999999999999,2,0.0,3.6817748229607528,3.6817748229607528
BN_00389_00260,BN_radical_complex_r,BN B-atom spin density,0.611531,0.611531,0.0323999999999999,1,0.0,0.18278666104672503,0.18278666104672503
BN_00389_00266,BN_radical_complex_r,BN B-atom spin density,0.522316,0.522316,0.0379,1,0.0,5.924308442919408,5.924308442919408
BN_00389_00280,BN_radical_complex_r,BN B-atom spin density,0.239381,0.427494,0.04,1,1.0,10.556656298425033,10.556656298425033
BN_00389_00294,BN_radical_complex_r,BN B-atom spin density,0.394965,0.423451,0.0312,2,0.0,2.89099220985214,2.89099220985214
BN_00389_00300,BN_radical_complex_r,BN B-atom spin density,0.196976,0.445941,0.0558999999999999,5,0.0,3.59636504739507,3.943112089322284
BN_00389_00304,BN_radical_complex_r,BN B-atom spin density,0.272915,0.410726,0.0384999999999999,1,1.0,9.577290812777715,9.577290812777715
BN_00389_00307,BN_radical_complex_r,BN B-atom spin density,0.260388,0.510412,0.0504,4,0.0,3.645537912206854,2.528125004381703
BN_00389_00308,BN_radical_complex_r,BN B-atom spin density,0.231579,0.514435,0.0524999999999999,1,0.0,2.248202127117775,2.248202127117775
BN_00389_00312,BN_radical_complex_r,BN B-atom spin density,0.318087,0.45904,0.0425999999999999,1,0.0,1.6178131967945042,1.6178131967945042
BN_00389_00313,BN_radical_complex_r,BN B-atom spin density,0.193705,0.433111,0.0423999999999999,1,0.0,1.4279862736410962,1.4279862736410962
BN_00389_00315,BN_radical_complex_r,BN B-atom spin density,0.266818,0.49192,0.0397999999999999,1,0.0,6.5145316826811275,6.5145316826811275
BN_00389_00317,BN_radical_complex_r,BN B-atom spin density,0.317639,0.373905,0.0433,19,0.15789473684210525,3.8987440406635008,2.1928937116693064
BN_00389_00322,BN_radical_complex_r,BN B-atom spin density,0.556986,0.556986,0.0316999999999999,1,0.0,0.2161439717590845,0.2161439717590845
BN_00389_00323,BN_radical_complex_r,BN B-atom spin density,0.490219,0.490219,0.0358,1,0.0,3.9459557144804904,3.9459557144804904
BN_00389_00324,BN_radical_complex_r,BN B-atom spin density,0.333803,0.44706,0.0439,1,0.0,5.915059827797286,5.915059827797286
BN_00389_00325,BN_radical_complex_r,BN B-atom spin density,0.356788,0.398695,0.0391,2,0.0,3.195845920825983,3.195845920825983
BN_00389_00328,BN_radical_complex_r,BN B-atom spin density,0.246553,0.498195,0.0385999999999999,2,0.0,1.8881001823705947,1.8881001823705947
BN_00389_00329,BN_radical_complex_r,BN B-atom spin density,0.255937,0.49731,0.0482,6,0.0,3.0825057354062437,3.442613104404243
BN_00389_00330,BN_radical_complex_r,BN B-atom spin density,0.510416,0.510416,0.0242999999999999,7,0.0,3.208229449439774,2.9404065208687946
BN_00389_00331,BN_radical_complex_r,BN B-atom spin density,0.350622,0.379787,0.0393,1,0.0,0.9666085462104341,0.9666085462104341
BN_00389_00332,BN_radical_complex_r,BN B-atom spin density,0.263178,0.412721,0.0342,3,0.0,2.373975470259231,2.8396964545040646
BN_00389_00333,BN_radical_complex_r,BN B-atom spin density,0.093287,0.474238,0.049,1,0.0,5.438331513348864,5.438331513348864
BN_00389_00334,BN_radical_complex_r,BN B-atom spin density,0.792533,0.792533,0.0118,1,0.0,0.9349465923629214,0.9349465923629214
BN_00389_00342,BN_radical_complex_r,BN B-atom spin density,0.499141,0.499141,0.0298,1,0.0,4.550752045114336,4.550752045114336
BN_00389_00348_Naid_00006,BN_radical_complex_r,BN B-atom spin density,0.690801,0.690801,0.0182999999999999,1,0.0,0.10013249588041973,0.10013249588041973
BN_00389_00352_Naid_00007,BN_radical_complex_r,BN B-atom spin density,0.273383,0.449396,0.0312999999999999,1,0.0,2.3091705325657372,2.3091705325657372
BN_00389_00384,BN_radical_complex_r,BN B-atom spin density,0.182764,0.364111,0.037,1,0.0,0.9347372634317281,0.9347372634317281
BN_00390_00004,BN_radical_complex_r,BN B-atom spin density,1.028618,1.028618,0.0020999999999999,2,0.0,1.184369405567895,1.184369405567895
BN_00390_00006,BN_radical_complex_r,BN B-atom spin density,0.28734,0.438675,0.0051999999999999,2,0.0,4.910933253887413,4.910933253887413
BN_00390_00015,BN_radical_complex_r,BN B-atom spin density,1.016186,1.016186,0.0020999999999999,1,0.0,1.33897613826033,1.33897613826033
BN_00390_00022,BN_radical_complex_r,BN B-atom spin density,1.035819,1.035819,0.0020999999999999,1,0.0,1.2200289843048093,1.2200289843048093
BN_00390_00026,BN_radical_complex_r,BN B-atom spin density,1.046956,1.046956,0.0019,1,0.0,0.7775114536491117,0.7775114536491117
BN_00390_00027,BN_radical_complex_r,BN B-atom spin density,1.029479,1.029479,0.0019,1,0.0,0.8954804866708344,0.8954804866708344
BN_00390_00028,BN_radical_complex_r,BN B-atom spin density,0.893495,0.893495,0.0024999999999999,1,0.0,1.6249691533110528,1.6249691533110528
BN_00390_00049,BN_radical_complex_r,BN B-atom spin density,1.003173,1.003173,0.002,1,0.0,2.999611321089363,2.999611321089363
BN_00390_00051,BN_radical_complex_r,BN B-atom spin density,0.999327,0.999327,0.0020999999999999,5,0.0,2.4589799356688253,2.342606098140937
BN_00390_00072,BN_radical_complex_r,BN B-atom spin density,0.791802,0.791802,0.0031999999999999,1,0.0,1.6513659296651095,1.6513659296651095
BN_00390_00074,BN_radical_complex_r,BN B-atom spin density,0.484803,0.484803,0.0072999999999999,1,0.0,1.2352609084284616,1.2352609084284616
BN_00390_00076,BN_radical_complex_r,BN B-atom spin density,0.711112,0.711112,0.0032999999999999,2,0.0,1.8876057527479766,1.8876057527479766
BN_00390_00080,BN_radical_complex_r,BN B-atom spin density,0.659067,0.659067,0.0024999999999999,1,0.0,0.03708299132307147,0.03708299132307147
BN_00390_00085,BN_radical_complex_r,BN B-atom spin density,0.845515,0.845515,0.0033999999999999,3,0.0,2.714750286561742,2.202710591945049
BN_00390_00137,BN_radical_complex_r,BN B-atom spin density,0.472733,0.991467,0.004,1,0.0,2.1414889764202183,2.1414889764202183
BN_00390_00138,BN_radical_complex_r,BN B-atom spin density,0.819034,0.819034,0.0031999999999999,2,0.0,8.255768813124558,8.255768813124558
BN_00390_00160,BN_radical_complex_r,BN B-atom spin density,0.159181,0.507627,0.0135999999999999,3,0.3333333333333333,6.713719915855488,2.9874322254600685
BN_00390_00177,BN_radical_complex_r,BN B-atom spin density,0.318351,0.430817,0.0031999999999999,2,0.0,4.050954581601747,4.050954581601747
BN_00390_00184,BN_radical_complex_r,BN B-atom spin density,-0.007218,0.277892,0.0291,2,0.5,7.018111671767273,7.018111671767273
BN_00390_00185,BN_radical_complex_r,BN B-atom spin density,0.329509,0.347758,0.0112999999999999,1,0.0,6.755268554592773,6.755268554592773
BN_00390_00201,BN_radical_complex_r,BN B-atom spin density,0.34557,0.34557,0.0202999999999999,1,1.0,9.26656259086744,9.26656259086744
BN_00390_00207,BN_radical_complex_r,BN B-atom spin density,0.310004,0.401132,0.0058,1,0.0,5.437619459732623,5.437619459732623
BN_00390_00236,BN_radical_complex_r,BN B-atom spin density,0.11266,0.466795,0.0298,1,0.0,4.354178999084194,4.354178999084194
BN_00390_00242,BN_radical_complex_r,BN B-atom spin density,0.172522,0.509196,0.0421,1,0.0,2.774559837784434,2.774559837784434
BN_00390_00243,BN_radical_complex_r,BN B-atom spin density,0.118144,0.491086,0.0422,1,0.0,2.1135412006596397,2.1135412006596397
BN_00390_00251,BN_radical_complex_r,BN B-atom spin density,0.150174,0.508184,0.0383,1,0.0,4.821426940531936,4.821426940531936
BN_00390_00254,BN_radical_complex_r,BN B-atom spin density,0.07917,0.448587,0.0533,1,0.0,1.4878119199821853,1.4878119199821853
BN_00390_00255,BN_radical_complex_r,BN B-atom spin density,0.133909,0.558203,0.0343999999999999,1,0.0,1.8842443175087844,1.8842443175087844
BN_00390_00258,BN_radical_complex_r,BN B-atom spin density,0.097659,0.452211,0.0628999999999999,3,0.0,3.609614274655646,4.186184417672379
BN_00390_00263,BN_radical_complex_r,BN B-atom spin density,0.101735,0.404562,0.0288,1,0.0,0.848414909549362,0.848414909549362
BN_00390_00267,BN_radical_complex_r,BN B-atom spin density,0.143269,0.457033,0.0426999999999999,1,0.0,1.5810546327462305,1.5810546327462305
BN_00390_00271,BN_radical_complex_r,BN B-atom spin density,0.131166,0.50377,0.0332999999999999,1,0.0,3.520126278669533,3.520126278669533
BN_00390_00273,BN_radical_complex_r,BN B-atom spin density,0.096519,0.641481,0.0442,3,0.0,3.672544427513104,4.588577262615878
BN_00390_00276,BN_radical_complex_r,BN B-atom spin density,0.155665,0.474878,0.0346999999999999,1,0.0,3.5074694730464024,3.5074694730464024
BN_00390_00279,BN_radical_complex_r,BN B-atom spin density,0.131034,0.456326,0.0383,1,0.0,1.2990875629715362,1.2990875629715362
BN_00390_00284,BN_radical_complex_r,BN B-atom spin density,0.104297,0.570165,0.0486999999999999,1,0.0,2.503616777955866,2.503616777955866
BN_00390_00289,BN_radical_complex_r,BN B-atom spin density,0.144071,0.537238,0.0365999999999999,2,0.0,5.894496564250325,5.894496564250325
BN_00390_00292,BN_radical_complex_r,BN B-atom spin density,0.07851,0.390179,0.0396999999999999,1,0.0,2.6876956576943307,2.6876956576943307
BN_00390_00296,BN_radical_complex_r,BN B-atom spin density,0.081006,0.365045,0.0403,4,0.0,1.749989013164151,1.0612372017667706
BN_00390_00300,BN_radical_complex_r,BN B-atom spin density,0.085408,0.468515,0.0538999999999999,7,0.14285714285714285,5.514134808292433,5.056593906454623
BN_00390_00306,BN_radical_complex_r,BN B-atom spin density,0.061314,0.50704,0.0282,2,0.0,2.5236800603520226,2.5236800603520226
BN_00390_00307,BN_radical_complex_r,BN B-atom spin density,0.098628,0.545367,0.0456999999999999,1,0.0,4.67195496521493,4.67195496521493
BN_00390_00309,BN_radical_complex_r,BN B-atom spin density,0.108883,0.43871,0.0335999999999999,1,0.0,1.1695495117234636,1.1695495117234636
BN_00390_00312,BN_radical_complex_r,BN B-atom spin density,0.125493,0.562211,0.0345999999999999,1,0.0,1.2009632736889628,1.2009632736889628
BN_00390_00314_Naid_00002,BN_radical_complex_r,BN B-atom spin density,0.171785,0.500029,0.0253999999999999,1,0.0,1.4890936980693894,1.4890936980693894
BN_00390_00315,BN_radical_complex_r,BN B-atom spin density,0.110529,0.586386,0.0325999999999999,1,0.0,5.691286375803841,5.691286375803841
BN_00390_00316,BN_radical_complex_r,BN B-atom spin density,0.117424,0.534165,0.0393999999999999,1,0.0,2.5574111853736348,2.5574111853736348
BN_00390_00320,BN_radical_complex_r,BN B-atom spin density,0.148136,0.490369,0.0407999999999999,2,0.0,1.4159612505108576,1.4159612505108576
BN_00390_00324,BN_radical_complex_r,BN B-atom spin density,0.141681,0.569182,0.0351,1,0.0,4.634398642153439,4.634398642153439
BN_00390_00325,BN_radical_complex_r,BN B-atom spin density,0.096895,0.526597,0.0362,3,0.0,2.3639635987428975,2.2319870160841333
BN_00390_00326,BN_radical_complex_r,BN B-atom spin density,0.089719,0.566446,0.0314999999999999,2,0.0,5.074741477313605,5.074741477313605
BN_00390_00330,BN_radical_complex_r,BN B-atom spin density,0.144083,0.456955,0.0252,1,0.0,4.879470820444805,4.879470820444805
BN_00390_00331,BN_radical_complex_r,BN B-atom spin density,0.130204,0.517074,0.0338,1,0.0,6.39885181887637,6.39885181887637
BN_00390_00338,BN_radical_complex_r,BN B-atom spin density,0.107624,0.732099,0.0060999999999999,1,0.0,0.6680198004075741,0.6680198004075741
BN_00390_00369,BN_radical_complex_r,BN B-atom spin density,0.083601,0.47657,0.0343999999999999,2,0.0,1.8630309616479739,1.8630309616479739
BN_00390_00375_Naid_00005,BN_radical_complex_r,BN B-atom spin density,0.077892,0.6005,0.0077,1,0.0,0.6751019954365951,0.6751019954365951
BN_00390_00379,BN_radical_complex_r,BN B-atom spin density,0.097145,0.460245,0.0165999999999999,1,0.0,6.399414582496686,6.399414582496686
BN_00390_00381,BN_radical_complex_r,BN B-atom spin density,0.14696,0.521471,0.0263999999999999,2,0.0,4.400142505399948,4.400142505399948
BN_00390_00384,BN_radical_complex_r,BN B-atom spin density,0.075558,0.371107,0.0274999999999999,1,0.0,1.5990094006943352,1.5990094006943352
BN_00390_00385,BN_radical_complex_r,BN B-atom spin density,0.105069,0.420457,0.0251,5,0.0,2.465931162208952,2.2780194330173273
BN_00391_00004,BN_radical_complex_r,BN B-atom spin density,0.846687,0.846687,0.0157,3,0.0,3.4800386099647533,3.979109823068656
BN_00391_00011,BN_radical_complex_r,BN B-atom spin density,0.786031,0.786031,0.0174999999999999,2,0.0,1.7212972888921687,1.7212972888921687
BN_00391_00013,BN_radical_complex_r,BN B-atom spin density,0.799856,0.799856,0.017,2,0.0,1.8660660142907117,1.8660660142907117
BN_00391_00015,BN_radical_complex_r,BN B-atom spin density,0.790105,0.790105,0.0174999999999999,1,0.0,1.8059798617503624,1.8059798617503624
BN_00391_00016,BN_radical_complex_r,BN B-atom spin density,0.794121,0.794121,0.0177,1,0.0,0.3356898611204464,0.3356898611204464
BN_00391_00017,BN_radical_complex_r,BN B-atom spin density,0.795137,0.795137,0.0172999999999999,1,0.0,7.533924114895829,7.533924114895829
BN_00391_00022,BN_radical_complex_r,BN B-atom spin density,0.77582,0.77582,0.018,1,0.0,1.2868163594272612,1.2868163594272612
BN_00391_00025,BN_radical_complex_r,BN B-atom spin density,0.790373,0.790373,0.0173999999999999,1,0.0,4.185593879331353,4.185593879331353
BN_00391_00026,BN_radical_complex_r,BN B-atom spin density,0.805115,0.805115,0.017,1,0.0,0.922518319217172,0.922518319217172
BN_00391_00027,BN_radical_complex_r,BN B-atom spin density,0.805204,0.805204,0.0165999999999999,1,0.0,0.3659422579131508,0.3659422579131508
BN_00391_00032,BN_radical_complex_r,BN B-atom spin density,0.766231,0.766231,0.0184999999999999,2,0.0,3.4116366609008635,3.4116366609008635
BN_00391_00033,BN_radical_complex_r,BN B-atom spin density,0.791451,0.791451,0.0174999999999999,2,0.0,4.773181546584955,4.773181546584955
BN_00391_00035,BN_radical_complex_r,BN B-atom spin density,0.749667,0.749667,0.0198,1,0.0,4.3513997660232775,4.3513997660232775
BN_00391_00036,BN_radical_complex_r,BN B-atom spin density,0.772938,0.772938,0.0177,1,1.0,11.60400944956811,11.60400944956811
BN_00391_00038,BN_radical_complex_r,BN B-atom spin density,0.791954,0.791954,0.0174999999999999,2,0.0,3.2758791551716664,3.2758791551716664
BN_00391_00043_Naid_00001,BN_radical_complex_r,BN B-atom spin density,0.768627,0.768627,0.0182999999999999,1,0.0,0.7173693661223517,0.7173693661223517
BN_00391_00044,BN_radical_complex_r,BN B-atom spin density,0.797669,0.797669,0.017,4,0.25,4.340217696211777,3.145032128845619
BN_00391_00045,BN_radical_complex_r,BN B-atom spin density,0.796327,0.796327,0.0173999999999999,1,0.0,5.879071304775765,5.879071304775765
BN_00391_00046,BN_radical_complex_r,BN B-atom spin density,0.126838,0.602597,0.0305999999999999,1,1.0,10.570160117838213,10.570160117838213
BN_00391_00047,BN_radical_complex_r,BN B-atom spin density,0.808523,0.808523,0.0168,3,0.0,1.9228790435111414,1.2100576993356924
BN_00391_00049,BN_radical_complex_r,BN B-atom spin density,0.788464,0.788464,0.0172999999999999,1,0.0,5.312479057084797,5.312479057084797
BN_00391_00050,BN_radical_complex_r,BN B-atom spin density,0.788643,0.788643,0.0178,16,0.125,4.7412251857254,4.178234478968878
BN_00391_00052,BN_radical_complex_r,BN B-atom spin density,0.757862,0.757862,0.0185999999999999,1,0.0,0.7280972978723987,0.7280972978723987
BN_00391_00053,BN_radical_complex_r,BN B-atom spin density,0.778251,0.778251,0.0184999999999999,2,0.0,4.157858316765109,4.157858316765109
BN_00391_00057,BN_radical_complex_r,BN B-atom spin density,0.785623,0.785623,0.0181999999999999,3,0.0,2.0994360909085827,1.2311191443533378
BN_00391_00058,BN_radical_complex_r,BN B-atom spin density,0.789575,0.789575,0.0173999999999999,1,0.0,0.3809702947375193,0.3809702947375193
BN_00391_00059,BN_radical_complex_r,BN B-atom spin density,0.775067,0.775067,0.0175999999999999,50,0.02,3.3317812901116604,3.1057144917233757
BN_00391_00060,BN_radical_complex_r,BN B-atom spin density,0.770248,0.770248,0.0177,1,0.0,0.023452141774946256,0.023452141774946256
BN_00391_00063,BN_radical_complex_r,BN B-atom spin density,0.787949,0.787949,0.017,3,0.0,1.5695669835054655,0.5350570870496956
BN_00391_00066,BN_radical_complex_r,BN B-atom spin density,0.801185,0.801185,0.0161,1,0.0,4.782927259946446,4.782927259946446
BN_00391_00067,BN_radical_complex_r,BN B-atom spin density,0.802721,0.802721,0.0169,1,0.0,0.05175067485103213,0.05175067485103213
BN_00391_00069,BN_radical_complex_r,BN B-atom spin density,0.772254,0.772254,0.0148,2,0.0,2.461892198634878,2.461892198634878
BN_00391_00070,BN_radical_complex_r,BN B-atom spin density,0.702482,0.702482,0.0138,1,0.0,0.6463415901373395,0.6463415901373395
BN_00391_00071,BN_radical_complex_r,BN B-atom spin density,0.724997,0.724997,0.013,1,0.0,1.2852105782182797,1.2852105782182797
BN_00391_00073,BN_radical_complex_r,BN B-atom spin density,0.768152,0.768152,0.0138,1,0.0,0.7079680081548574,0.7079680081548574
BN_00391_00074,BN_radical_complex_r,BN B-atom spin density,0.671991,0.671991,0.0129,1,0.0,2.645741636325262,2.645741636325262
BN_00391_00075,BN_radical_complex_r,BN B-atom spin density,0.789945,0.789945,0.0144999999999999,1,0.0,2.668096349042024,2.668096349042024
BN_00391_00076,BN_radical_complex_r,BN B-atom spin density,0.758353,0.758353,0.0143999999999999,2,0.0,1.7015810891199168,1.7015810891199168
BN_00391_00079,BN_radical_complex_r,BN B-atom spin density,0.794994,0.794994,0.0142999999999999,1,0.0,4.228878865068463,4.228878865068463
BN_00391_00080,BN_radical_complex_r,BN B-atom spin density,0.709398,0.709398,0.0138,1,0.0,0.38172851116195083,0.38172851116195083
BN_00391_00081,BN_radical_complex_r,BN B-atom spin density,0.665052,0.665052,0.0131,3,0.0,2.0208573725614136,1.319773499838476
BN_00391_00084,BN_radical_complex_r,BN B-atom spin density,0.778972,0.778972,0.0148,1,0.0,1.6670983291575823,1.6670983291575823
BN_00391_00086,BN_radical_complex_r,BN B-atom spin density,0.718413,0.718413,0.015,1,0.0,1.186204495975538,1.186204495975538
BN_00391_00093,BN_radical_complex_r,BN B-atom spin density,0.75615,0.75615,0.0141,2,0.0,2.5932935372217365,2.5932935372217365
BN_00391_00095,BN_radical_complex_r,BN B-atom spin density,0.668776,0.668776,0.0127,1,0.0,1.481429187743732,1.481429187743732
BN_00391_00102,BN_radical_complex_r,BN B-atom spin density,0.757622,0.757622,0.0138,1,0.0,0.34289340515570643,0.34289340515570643
BN_00391_00103,BN_radical_complex_r,BN B-atom spin density,0.781131,0.781131,0.0148,1,0.0,1.4696178391658208,1.4696178391658208
BN_00391_00104,BN_radical_complex_r,BN B-atom spin density,0.775988,0.775988,0.0151,1,0.0,2.6447518927136073,2.6447518927136073
BN_00391_00105,BN_radical_complex_r,BN B-atom spin density,0.775281,0.775281,0.0141,1,0.0,4.042385924003312,4.042385924003312
BN_00391_00106,BN_radical_complex_r,BN B-atom spin density,0.732007,0.732007,0.0137,1,0.0,0.984417834669344,0.984417834669344
BN_00391_00107,BN_radical_complex_r,BN B-atom spin density,0.739841,0.739841,0.0149,1,0.0,2.448327299613961,2.448327299613961
BN_00391_00113,BN_radical_complex_r,BN B-atom spin density,0.738303,0.738303,0.0151,1,0.0,0.8135345521580533,0.8135345521580533
BN_00391_00120,BN_radical_complex_r,BN B-atom spin density,0.71765,0.71765,0.0141,1,0.0,7.444673568945838,7.444673568945838
BN_00391_00129,BN_radical_complex_r,BN B-atom spin density,0.78114,0.78114,0.0147,1,0.0,3.495459426549113,3.495459426549113
BN_00391_00130,BN_radical_complex_r,BN B-atom spin density,0.77703,0.77703,0.0147,2,0.0,2.057619675150322,2.057619675150322
BN_00391_00134,BN_radical_complex_r,BN B-atom spin density,0.748655,0.748655,0.0141999999999999,1,0.0,2.486101900299726,2.486101900299726
BN_00391_00138,BN_radical_complex_r,BN B-atom spin density,0.802826,0.802826,0.0141999999999999,1,0.0,1.1156255076199102,1.1156255076199102
BN_00391_00141,BN_radical_complex_r,BN B-atom spin density,0.612939,0.612939,0.0128,2,0.0,1.9253524570231928,1.9253524570231928
BN_00391_00142,BN_radical_complex_r,BN B-atom spin density,0.795954,0.795954,0.015,2,0.0,1.3494413725889167,1.3494413725889167
BN_00391_00146,BN_radical_complex_r,BN B-atom spin density,0.524793,0.524793,0.0151999999999999,1,0.0,0.5519557232736325,0.5519557232736325
BN_00391_00154,BN_radical_complex_r,BN B-atom spin density,0.483171,0.483171,0.0143999999999999,1,0.0,2.6198612295369124,2.6198612295369124
BN_00391_00160,BN_radical_complex_r,BN B-atom spin density,0.217524,0.451103,0.0133999999999999,3,0.3333333333333333,6.647210093864611,2.2717401934691885
BN_00391_00162,BN_radical_complex_r,BN B-atom spin density,0.528624,0.528624,0.0151,1,0.0,4.380384468380351,4.380384468380351
BN_00391_00163,BN_radical_complex_r,BN B-atom spin density,0.289624,0.471473,0.006,1,0.0,4.522316676115555,4.522316676115555
BN_00391_00166,BN_radical_complex_r,BN B-atom spin density,0.493771,0.493771,0.0092999999999999,1,0.0,4.045869133801359,4.045869133801359
BN_00391_00167,BN_radical_complex_r,BN B-atom spin density,0.379632,0.379632,0.0077,1,0.0,2.5666556085902776,2.5666556085902776
BN_00391_00171,BN_radical_complex_r,BN B-atom spin density,0.435547,0.435547,0.0088,1,0.0,3.894209217183139,3.894209217183139
BN_00391_00183,BN_radical_complex_r,BN B-atom spin density,0.369818,0.369818,0.0194999999999999,2,0.0,1.2237733519620484,1.2237733519620484
BN_00391_00193,BN_radical_complex_r,BN B-atom spin density,0.260187,0.464549,0.0071999999999999,1,0.0,3.8928563073430844,3.8928563073430844
BN_00391_00195,BN_radical_complex_r,BN B-atom spin density,0.191003,0.537815,0.0056,3,0.0,1.2949380815449227,1.3591133759697342
BN_00391_00196,BN_radical_complex_r,BN B-atom spin density,0.378618,0.378618,0.0076,1,0.0,2.6453979766314912,2.6453979766314912
BN_00391_00202,BN_radical_complex_r,BN B-atom spin density,0.481046,0.481046,0.0213999999999999,1,0.0,2.288927064659177,2.288927064659177
BN_00391_00208,BN_radical_complex_r,BN B-atom spin density,0.337955,0.337955,0.0100999999999999,1,0.0,0.016054200543301533,0.016054200543301533
BN_00391_00209,BN_radical_complex_r,BN B-atom spin density,0.370703,0.370703,0.0118,1,0.0,0.47160775414196365,0.47160775414196365
