key,barrier_qharm_kcal,delta_g_rxn_qharm_kcal,reactant_complex_key,reactant_cl_key,product_complex_key,product_c_radical_key
B_00388_LB_00070_Cl_00569,10.455844164537615,-29.41101626716034,B_00388_LB_00070_r,Cl_00569_r,B_00388_LB_00070_p,Cl_00569_p
B_00388_LB_00070_Cl_00601,10.736791578793289,-30.910836498952428,B_00388_LB_00070_r,Cl_00601_r,B_00388_LB_00070_p,Cl_00601_p
B_00388_LB_00070_Cl_00617,14.679444023326502,-13.061641656780761,B_00388_LB_00070_r,Cl_00617_r,B_00388_LB_00070_p,Cl_00617_p
B_00388_LB_00071_Cl_00462,14.900013586080147,-21.92922910700427,B_00388_LB_00071_r,Cl_00462_r,B_00388_LB_00071_p,Cl_00462_p
B_00388_LB_00071_Cl_00488,22.10175800173749,-26.03569753170006,B_00388_LB_00071_r,Cl_00488_r,B_00388_LB_00071_p,Cl_00488_p
B_00388_LB_00071_Cl_00490,19.883280610951335,-7.472585025225508,B_00388_LB_00071_r,Cl_00490_r,B_00388_LB_00071_p,Cl_00490_p
B_00388_LB_00071_Cl_00491,9.666677203797198,-44.234545363694714,B_00388_LB_00071_r,Cl_00491_r,B_00388_LB_00071_p,Cl_00491_p
B_00388_LB_00071_Cl_00528,10.789824923989995,-31.52541717619923,B_00388_LB_00071_r,Cl_00528_r,B_00388_LB_00071_p,Cl_00528_p
B_00388_LB_00072_Cl_00462,11.795824027669449,-29.1020324652052,B_00388_LB_00072_r,Cl_00462_r,B_00388_LB_00072_p,Cl_00462_p
B_00388_LB_00072_Cl_00490,15.84961933153608,-14.645388383426436,B_00388_LB_00072_r,Cl_00490_r,B_00388_LB_00072_p,Cl_00490_p
B_00388_LB_00072_Cl_00493,16.83867039483915,-23.092554939091503,B_00388_LB_00072_r,Cl_00493_r,B_00388_LB_00072_p,Cl_00493_p
B_00388_LB_00072_Cl_00519,9.467280037800881,-31.48294841092394,B_00388_LB_00072_r,Cl_00519_r,B_00388_LB_00072_p,Cl_00519_p
B_00388_LB_00073_Cl_00462,12.431618560235336,-27.864860290988755,B_00388_LB_00073_r,Cl_00462_r,B_00388_LB_00073_p,Cl_00462_p
B_00388_LB_00074_Cl_00462,17.746245673053572,-20.57581475332654,B_00388_LB_00074_r,Cl_00462_r,B_00388_LB_00074_p,Cl_00462_p
B_00388_LB_00074_Cl_00494,15.38664898358363,-19.591593201837302,B_00388_LB_00074_r,Cl_00494_r,B_00388_LB_00074_p,Cl_00494_p
B_00388_LB_00074_Cl_00499,16.591684762010527,-30.551568217869573,B_00388_LB_00074_r,Cl_00499_r,B_00388_LB_00074_p,Cl_00499_p
B_00388_LB_00074_Cl_00526,12.451642891397883,-34.49939268468414,B_00388_LB_00074_r,Cl_00526_r,B_00388_LB_00074_p,Cl_00526_p
B_00388_LB_00074_Cl_00531,11.734634251629533,-31.54387184539611,B_00388_LB_00074_r,Cl_00531_r,B_00388_LB_00074_p,Cl_00531_p
B_00388_LB_00074_Cl_00562,19.323150590868284,-17.613448422944423,B_00388_LB_00074_r,Cl_00562_r,B_00388_LB_00074_p,Cl_00562_p
B_00388_LB_00074_Cl_00566,14.989884337699106,-29.831031695366843,B_00388_LB_00074_r,Cl_00566_r,B_00388_LB_00074_p,Cl_00566_p
B_00388_LB_00074_Cl_00573,16.158144059449143,-17.21037736933061,B_00388_LB_00074_r,Cl_00573_r,B_00388_LB_00074_p,Cl_00573_p
B_00388_LB_00074_Cl_00578,14.392438241670597,-35.68658210369736,B_00388_LB_00074_r,Cl_00578_r,B_00388_LB_00074_p,Cl_00578_p
B_00388_LB_00074_Cl_00618,21.818259527485875,-6.3278866029657275,B_00388_LB_00074_r,Cl_00618_r,B_00388_LB_00074_p,Cl_00618_p
B_00388_LB_00074_Cl_00619,9.210074555891072,-33.58507149214302,B_00388_LB_00074_r,Cl_00619_r,B_00388_LB_00074_p,Cl_00619_p
B_00388_LB_00074_Cl_00621,8.351643464440215,-43.16405819665344,B_00388_LB_00074_r,Cl_00621_r,B_00388_LB_00074_p,Cl_00621_p
B_00388_LB_00075_Cl_00462,11.74987432109535,-28.991643064280943,B_00388_LB_00075_r,Cl_00462_r,B_00388_LB_00075_p,Cl_00462_p
B_00388_LB_00075_Cl_00490,15.860620801176873,-14.534998982502183,B_00388_LB_00075_r,Cl_00490_r,B_00388_LB_00075_p,Cl_00490_p
B_00388_LB_00075_Cl_00493,15.69221749076752,-22.982165538167248,B_00388_LB_00075_r,Cl_00493_r,B_00388_LB_00075_p,Cl_00493_p
B_00388_LB_00075_Cl_00494,10.93168682512691,-28.007421512720367,B_00388_LB_00075_r,Cl_00494_r,B_00388_LB_00075_p,Cl_00494_p
B_00388_LB_00075_Cl_00495,16.719034128861345,-23.149899468770446,B_00388_LB_00075_r,Cl_00495_r,B_00388_LB_00075_p,Cl_00495_p
B_00388_LB_00075_Cl_00496,11.452495568608192,-26.58690103078061,B_00388_LB_00075_r,Cl_00496_r,B_00388_LB_00075_p,Cl_00496_p
B_00388_LB_00075_Cl_00497,16.11712029880564,-22.572467181246903,B_00388_LB_00075_r,Cl_00497_r,B_00388_LB_00075_p,Cl_00497_p
B_00388_LB_00075_Cl_00498,13.712026707054429,-24.287153463030695,B_00388_LB_00075_r,Cl_00498_r,B_00388_LB_00075_p,Cl_00498_p
B_00388_LB_00075_Cl_00499,12.136014605642126,-38.967396528823976,B_00388_LB_00075_r,Cl_00499_r,B_00388_LB_00075_p,Cl_00499_p
B_00388_LB_00075_Cl_00506,14.708816527507295,-27.21082607850402,B_00388_LB_00075_r,Cl_00506_r,B_00388_LB_00075_p,Cl_00506_p
B_00388_LB_00076_Cl_00462,12.340982450267937,-27.15657197504721,B_00388_LB_00076_r,Cl_00462_r,B_00388_LB_00076_p,Cl_00462_p
B_00388_LB_00077_Cl_00462,14.164694684879462,-25.02625588089242,B_00388_LB_00077_r,Cl_00462_r,B_00388_LB_00077_p,Cl_00462_p
B_00388_LB_00077_Cl_00476,21.605890761723952,-23.03991229124406,B_00388_LB_00077_r,Cl_00476_r,B_00388_LB_00077_p,Cl_00476_p
B_00388_LB_00078_Cl_00462,11.107794496242134,-28.503232540222125,B_00388_LB_00078_r,Cl_00462_r,B_00388_LB_00078_p,Cl_00462_p
B_00388_LB_00078_Cl_00535,10.411401343963156,-31.72559538041026,B_00388_LB_00078_r,Cl_00535_r,B_00388_LB_00078_p,Cl_00535_p
B_00388_LB_00078_Cl_00566,8.981180414861715,-37.75844948226243,B_00388_LB_00078_r,Cl_00566_r,B_00388_LB_00078_p,Cl_00566_p
B_00388_LB_00078_Cl_00577,13.846675542828057,-24.84605591877352,B_00388_LB_00078_r,Cl_00577_r,B_00388_LB_00078_p,Cl_00577_p
B_00388_LB_00079_Cl_00462,11.03049237057,-29.337073929652703,B_00388_LB_00079_r,Cl_00462_r,B_00388_LB_00079_p,Cl_00462_p
B_00388_LB_00079_Cl_00465,7.144337510726721,-33.65457397484118,B_00388_LB_00079_r,Cl_00465_r,B_00388_LB_00079_p,Cl_00465_p
B_00388_LB_00079_Cl_00475,17.562770916945198,-16.785646723644525,B_00388_LB_00079_r,Cl_00475_r,B_00388_LB_00079_p,Cl_00475_p
B_00388_LB_00079_Cl_00476,17.785119274677434,-27.350730340004343,B_00388_LB_00079_r,Cl_00476_r,B_00388_LB_00079_p,Cl_00476_p
B_00388_LB_00079_Cl_00481,17.365701642514004,-13.361137686596674,B_00388_LB_00079_r,Cl_00481_r,B_00388_LB_00079_p,Cl_00481_p
B_00388_LB_00079_Cl_00495,14.201986062067814,-23.495330334142206,B_00388_LB_00079_r,Cl_00495_r,B_00388_LB_00079_p,Cl_00495_p
B_00388_LB_00079_Cl_00496,10.25827238168192,-26.93233189615237,B_00388_LB_00079_r,Cl_00496_r,B_00388_LB_00079_p,Cl_00496_p
B_00388_LB_00079_Cl_00498,15.209696846600712,-24.63258432847379,B_00388_LB_00079_r,Cl_00498_r,B_00388_LB_00079_p,Cl_00498_p
B_00388_LB_00079_Cl_00499,12.010362777431526,-39.312827394195736,B_00388_LB_00079_r,Cl_00499_r,B_00388_LB_00079_p,Cl_00499_p
B_00388_LB_00079_Cl_00500,15.336200605223336,-23.60462000823536,B_00388_LB_00079_r,Cl_00500_r,B_00388_LB_00079_p,Cl_00500_p
B_00388_LB_00079_Cl_00501,15.306949540676557,-24.57143549442582,B_00388_LB_00079_r,Cl_00501_r,B_00388_LB_00079_p,Cl_00501_p
B_00388_LB_00079_Cl_00504,12.74767153657305,-26.83196140935415,B_00388_LB_00079_r,Cl_00504_r,B_00388_LB_00079_p,Cl_00504_p
B_00388_LB_00079_Cl_00509,10.813419885911363,-22.864472022188156,B_00388_LB_00079_r,Cl_00509_r,B_00388_LB_00079_p,Cl_00509_p
B_00388_LB_00079_Cl_00517,15.28166467344872,-24.36169447883784,B_00388_LB_00079_r,Cl_00517_r,B_00388_LB_00079_p,Cl_00517_p
B_00388_LB_00079_Cl_00519,9.084474149597597,-31.717989875371444,B_00388_LB_00079_r,Cl_00519_r,B_00388_LB_00079_p,Cl_00519_p
B_00388_LB_00079_Cl_00520,18.523518582814663,-24.686748350531,B_00388_LB_00079_r,Cl_00520_r,B_00388_LB_00079_p,Cl_00520_p
B_00388_LB_00079_Cl_00535,10.780519595589965,-32.55943676998352,B_00388_LB_00079_r,Cl_00535_r,B_00388_LB_00079_p,Cl_00535_p
B_00388_LB_00079_Cl_00538,9.63781828643372,-32.62726885182705,B_00388_LB_00079_r,Cl_00538_r,B_00388_LB_00079_p,Cl_00538_p
B_00388_LB_00079_Cl_00540,9.67440368454882,-31.30307352445292,B_00388_LB_00079_r,Cl_00540_r,B_00388_LB_00079_p,Cl_00540_p
B_00388_LB_00079_Cl_00562,14.735246075838141,-26.374707599127905,B_00388_LB_00079_r,Cl_00562_r,B_00388_LB_00079_p,Cl_00562_p
B_00388_LB_00079_Cl_00572,11.149111671676655,-31.06214530985158,B_00388_LB_00079_r,Cl_00572_r,B_00388_LB_00079_p,Cl_00572_p
B_00388_LB_00079_Cl_00575,10.634175637652183,-30.137810943023375,B_00388_LB_00079_r,Cl_00575_r,B_00388_LB_00079_p,Cl_00575_p
B_00388_LB_00079_Cl_00609,9.715650938860227,-33.58634629333597,B_00388_LB_00079_r,Cl_00609_r,B_00388_LB_00079_p,Cl_00609_p
B_00388_LB_00079_Cl_00618,13.32255909170629,-15.089145779149211,B_00388_LB_00079_r,Cl_00618_r,B_00388_LB_00079_p,Cl_00618_p
B_00388_LB_00080_Cl_00462,13.302213816312907,-25.182789595811627,B_00388_LB_00080_r,Cl_00462_r,B_00388_LB_00080_p,Cl_00462_p
B_00388_LB_00080_Cl_00519,14.04646840864681,-27.56370554153037,B_00388_LB_00080_r,Cl_00519_r,B_00388_LB_00080_p,Cl_00519_p
B_00388_LB_00080_Cl_00537,10.030853809723398,-37.87712842446049,B_00388_LB_00080_r,Cl_00537_r,B_00388_LB_00080_p,Cl_00537_p
B_00388_LB_00081_Cl_00462,11.888851186692007,-26.837608970921153,B_00388_LB_00081_r,Cl_00462_r,B_00388_LB_00081_p,Cl_00462_p
B_00388_LB_00081_Cl_00538,10.314706881291478,-30.127803892881477,B_00388_LB_00081_r,Cl_00538_r,B_00388_LB_00081_p,Cl_00538_p
B_00388_LB_00082_Cl_00462,10.508852312670335,-28.94763803501532,B_00388_LB_00082_r,Cl_00462_r,B_00388_LB_00082_p,Cl_00462_p
B_00388_LB_00082_Cl_00497,17.236784796188918,-22.52846215198128,B_00388_LB_00082_r,Cl_00497_r,B_00388_LB_00082_p,Cl_00497_p
B_00388_LB_00083_Cl_00462,15.606105427713864,-23.410505928599015,B_00388_LB_00083_r,Cl_00462_r,B_00388_LB_00083_p,Cl_00462_p
B_00388_LB_00083_Cl_00526,10.889284926856499,-37.33408385981394,B_00388_LB_00083_r,Cl_00526_r,B_00388_LB_00083_p,Cl_00526_p
B_00388_LB_00083_Cl_00540,16.21699207437053,-25.376505523470573,B_00388_LB_00083_r,Cl_00540_r,B_00388_LB_00083_p,Cl_00540_p
B_00388_LB_00083_Cl_00571,15.597121174595454,-27.823989813964797,B_00388_LB_00083_r,Cl_00571_r,B_00388_LB_00083_p,Cl_00571_p
B_00388_LB_00083_Cl_00573,15.917633460470807,-20.045068544745767,B_00388_LB_00083_r,Cl_00573_r,B_00388_LB_00083_p,Cl_00573_p
B_00388_LB_00083_Cl_00575,15.259898076875924,-24.21124294196969,B_00388_LB_00083_r,Cl_00575_r,B_00388_LB_00083_p,Cl_00575_p
B_00388_LB_00083_Cl_00577,15.948488585995403,-19.75332930729309,B_00388_LB_00083_r,Cl_00577_r,B_00388_LB_00083_p,Cl_00577_p
B_00388_LB_00083_Cl_00578,12.981320009068849,-38.52127327896984,B_00388_LB_00083_r,Cl_00578_r,B_00388_LB_00083_p,Cl_00578_p
B_00388_LB_00083_Cl_00582,15.649069431483666,-20.067210733869814,B_00388_LB_00083_r,Cl_00582_r,B_00388_LB_00083_p,Cl_00582_p
B_00388_LB_00083_Cl_00583,19.291416051933908,-23.015426605452486,B_00388_LB_00083_r,Cl_00583_r,B_00388_LB_00083_p,Cl_00583_p
B_00388_LB_00084_Cl_00462,10.824319111326975,-29.186802511923936,B_00388_LB_00084_r,Cl_00462_r,B_00388_LB_00084_p,Cl_00462_p
B_00388_LB_00084_Cl_00470,11.940261153368725,-30.536180685165526,B_00388_LB_00084_r,Cl_00470_r,B_00388_LB_00084_p,Cl_00470_p
B_00388_LB_00084_Cl_00490,15.757793848509348,-14.730158430145176,B_00388_LB_00084_r,Cl_00490_r,B_00388_LB_00084_p,Cl_00490_p
B_00388_LB_00084_Cl_00493,15.947587486498463,-23.17732498581024,B_00388_LB_00084_r,Cl_00493_r,B_00388_LB_00084_p,Cl_00493_p
B_00388_LB_00084_Cl_00498,14.761377623741891,-24.482312910745026,B_00388_LB_00084_r,Cl_00498_r,B_00388_LB_00084_p,Cl_00498_p
B_00388_LB_00084_Cl_00499,11.445697333699846,-39.16255597646697,B_00388_LB_00084_r,Cl_00499_r,B_00388_LB_00084_p,Cl_00499_p
B_00388_LB_00084_Cl_00500,14.658913154980043,-23.454348590506594,B_00388_LB_00084_r,Cl_00500_r,B_00388_LB_00084_p,Cl_00500_p
B_00388_LB_00084_Cl_00501,15.244193938242834,-24.421164076839734,B_00388_LB_00084_r,Cl_00501_r,B_00388_LB_00084_p,Cl_00501_p
B_00388_LB_00084_Cl_00502,9.415191058621533,-36.80896003934958,B_00388_LB_00084_r,Cl_00502_r,B_00388_LB_00084_p,Cl_00502_p
B_00388_LB_00084_Cl_00503,12.844146901735003,-29.597756801363616,B_00388_LB_00084_r,Cl_00503_r,B_00388_LB_00084_p,Cl_00503_p
B_00388_LB_00084_Cl_00504,13.016533675350843,-26.681689991625383,B_00388_LB_00084_r,Cl_00504_r,B_00388_LB_00084_p,Cl_00504_p
B_00388_LB_00084_Cl_00505,9.217257315349908,-28.691761278165565,B_00388_LB_00084_r,Cl_00505_r,B_00388_LB_00084_p,Cl_00505_p
B_00388_LB_00084_Cl_00506,14.559858987505063,-27.405985526147013,B_00388_LB_00084_r,Cl_00506_r,B_00388_LB_00084_p,Cl_00506_p
B_00388_LB_00084_Cl_00507,15.214511816771074,-26.433748117523617,B_00388_LB_00084_r,Cl_00507_r,B_00388_LB_00084_p,Cl_00507_p
B_00388_LB_00084_Cl_00508,16.828012612840084,-20.366906777575725,B_00388_LB_00084_r,Cl_00508_r,B_00388_LB_00084_p,Cl_00508_p
B_00388_LB_00084_Cl_00515,13.404835592745298,-26.519094973611395,B_00388_LB_00084_r,Cl_00515_r,B_00388_LB_00084_p,Cl_00515_p
B_00388_LB_00084_Cl_00518,11.426584322854108,-27.45934662429424,B_00388_LB_00084_r,Cl_00518_r,B_00388_LB_00084_p,Cl_00518_p
B_00388_LB_00084_Cl_00519,12.602642368295495,-31.56771845764268,B_00388_LB_00084_r,Cl_00519_r,B_00388_LB_00084_p,Cl_00519_p
B_00388_LB_00084_Cl_00520,14.81923949847792,-24.536476932944915,B_00388_LB_00084_r,Cl_00520_r,B_00388_LB_00084_p,Cl_00520_p
B_00388_LB_00085_Cl_00462,12.420710740541999,-28.185827879753955,B_00388_LB_00085_r,Cl_00462_r,B_00388_LB_00085_p,Cl_00462_p
B_00388_LB_00085_Cl_00584,13.803872638212802,-23.963094945028065,B_00388_LB_00085_r,Cl_00584_r,B_00388_LB_00085_p,Cl_00584_p
B_00388_LB_00085_Cl_00617,10.367174124974245,-17.126583178413807,B_00388_LB_00085_r,Cl_00617_r,B_00388_LB_00085_p,Cl_00617_p
B_00388_LB_00086_Cl_00462,11.652081199189205,-26.471935056903,B_00388_LB_00086_r,Cl_00462_r,B_00388_LB_00086_p,Cl_00462_p
B_00388_LB_00086_Cl_00505,8.940241113917196,-25.976893823287305,B_00388_LB_00086_r,Cl_00505_r,B_00388_LB_00086_p,Cl_00505_p
B_00388_LB_00086_Cl_00585,10.838905347661937,-40.47735232570763,B_00388_LB_00086_r,Cl_00585_r,B_00388_LB_00086_p,Cl_00585_p
B_00388_LB_00087_Cl_00462,12.221198465941608,-28.243805001207463,B_00388_LB_00087_r,Cl_00462_r,B_00388_LB_00087_p,Cl_00462_p
B_00388_LB_00087_Cl_00606,13.588930140740311,-21.50536109901459,B_00388_LB_00087_r,Cl_00606_r,B_00388_LB_00087_p,Cl_00606_p
B_00388_LB_00088_Cl_00462,13.931362798266285,-24.4651609527775,B_00388_LB_00088_r,Cl_00462_r,B_00388_LB_00088_p,Cl_00462_p
B_00388_LB_00089_Cl_00462,15.841777813163253,-23.602511051597087,B_00388_LB_00089_r,Cl_00462_r,B_00388_LB_00089_p,Cl_00462_p
B_00388_LB_00090_Cl_00462,16.038575729999017,-22.436374473428465,B_00388_LB_00090_r,Cl_00462_r,B_00388_LB_00090_p,Cl_00462_p
B_00388_LB_00091_Cl_00462,12.762738219214492,-26.886563026821744,B_00388_LB_00091_r,Cl_00462_r,B_00388_LB_00091_p,Cl_00462_p
B_00388_LB_00091_Cl_00519,7.188974675621708,-29.267478972540484,B_00388_LB_00091_r,Cl_00519_r,B_00388_LB_00091_p,Cl_00519_p
B_00388_LB_00092_Cl_00462,12.520140648098455,-26.655487506723073,B_00388_LB_00092_r,Cl_00462_r,B_00388_LB_00092_p,Cl_00462_p
B_00388_LB_00092_Cl_00503,10.548663358161958,-27.066441796162756,B_00388_LB_00092_r,Cl_00503_r,B_00388_LB_00092_p,Cl_00503_p
B_00388_LB_00093_Cl_00462,10.644677780827214,-28.80778817014942,B_00388_LB_00093_r,Cl_00462_r,B_00388_LB_00093_p,Cl_00462_p
B_00388_LB_00093_Cl_00519,12.662287482108484,-31.188704115868163,B_00388_LB_00093_r,Cl_00519_r,B_00388_LB_00093_p,Cl_00519_p
B_00388_LB_00094_Cl_00462,11.023394135515133,-28.38752536735471,B_00388_LB_00094_r,Cl_00462_r,B_00388_LB_00094_p,Cl_00462_p
B_00388_LB_00095_Cl_00462,15.363302425323734,-22.99393691405393,B_00388_LB_00095_r,Cl_00462_r,B_00388_LB_00095_p,Cl_00462_p
B_00388_LB_00095_Cl_00515,16.357169285836775,-20.326229375741388,B_00388_LB_00095_r,Cl_00515_r,B_00388_LB_00095_p,Cl_00515_p
B_00388_LB_00095_Cl_00526,11.768148379979925,-36.91751484526885,B_00388_LB_00095_r,Cl_00526_r,B_00388_LB_00095_p,Cl_00526_p
B_00388_LB_00095_Cl_00618,19.885774561483114,-8.746008763835796,B_00388_LB_00095_r,Cl_00618_r,B_00388_LB_00095_p,Cl_00618_p
B_00388_LB_00096_Cl_00462,12.538132723715682,-28.334237400825163,B_00388_LB_00096_r,Cl_00462_r,B_00388_LB_00096_p,Cl_00462_p
B_00388_LB_00097_Cl_00462,11.72497545949877,-28.07633184954055,B_00388_LB_00097_r,Cl_00462_r,B_00388_LB_00097_p,Cl_00462_p
B_00388_LB_00098_Cl_00462,10.99848019658627,-28.64760069846563,B_00388_LB_00098_r,Cl_00462_r,B_00388_LB_00098_p,Cl_00462_p
B_00388_LB_00098_Cl_00555,16.235798530818304,-24.90260927217178,B_00388_LB_00098_r,Cl_00555_r,B_00388_LB_00098_p,Cl_00555_p
B_00388_LB_00099_Cl_00462,14.119057614686838,-26.015019824122568,B_00388_LB_00099_r,Cl_00462_r,B_00388_LB_00099_p,Cl_00462_p
B_00388_LB_00100_Cl_00462,11.648125326061164,-28.931038861461946,B_00388_LB_00100_r,Cl_00462_r,B_00388_LB_00100_p,Cl_00462_p
B_00388_LB_00101_Cl_00462,11.974539814526082,-28.924251248943893,B_00388_LB_00101_r,Cl_00462_r,B_00388_LB_00101_p,Cl_00462_p
B_00388_LB_00102_Cl_00462,12.728263025466706,-27.133990922594645,B_00388_LB_00102_r,Cl_00462_r,B_00388_LB_00102_p,Cl_00462_p
B_00388_LB_00103_Cl_00462,12.018767004836487,-28.634298368107288,B_00388_LB_00103_r,Cl_00462_r,B_00388_LB_00103_p,Cl_00462_p
B_00388_LB_00103_Cl_00519,12.929586589220037,-31.015214313826032,B_00388_LB_00103_r,Cl_00519_r,B_00388_LB_00103_p,Cl_00519_p
B_00388_LB_00103_Cl_00560,15.722359588156175,-25.59183427076966,B_00388_LB_00103_r,Cl_00560_r,B_00388_LB_00103_p,Cl_00560_p
B_00388_LB_00104_Cl_00462,10.916786852711036,-30.053500639226502,B_00388_LB_00104_r,Cl_00462_r,B_00388_LB_00104_p,Cl_00462_p
B_00388_LB_00104_Cl_00519,14.871250926268006,-32.43441658494525,B_00388_LB_00104_r,Cl_00519_r,B_00388_LB_00104_p,Cl_00519_p
B_00388_LB_00104_Cl_00553,14.015788105655389,-24.394220521287497,B_00388_LB_00104_r,Cl_00553_r,B_00388_LB_00104_p,Cl_00553_p
B_00388_LB_00104_Cl_00561,11.43686035869349,-41.712293220039896,B_00388_LB_00104_r,Cl_00561_r,B_00388_LB_00104_p,Cl_00561_p
B_00388_LB_00104_Cl_00603,12.905865233417035,-28.223611317829793,B_00388_LB_00104_r,Cl_00603_r,B_00388_LB_00104_p,Cl_00603_p
B_00388_LB_00105_Cl_00462,10.587880761071478,-29.4002400360106,B_00388_LB_00105_r,Cl_00462_r,B_00388_LB_00105_p,Cl_00462_p
B_00388_LB_00105_Cl_00526,10.36988066727521,-43.323817967225516,B_00388_LB_00105_r,Cl_00526_r,B_00388_LB_00105_p,Cl_00526_p
B_00388_LB_00105_Cl_00562,14.947673887077414,-26.437873705485803,B_00388_LB_00105_r,Cl_00562_r,B_00388_LB_00105_p,Cl_00562_p
B_00388_LB_00106_Cl_00462,14.381235142013239,-25.30850911778136,B_00388_LB_00106_r,Cl_00462_r,B_00388_LB_00106_p,Cl_00462_p
B_00388_LB_00106_Cl_00526,12.25524006350384,-39.23208704899628,B_00388_LB_00106_r,Cl_00526_r,B_00388_LB_00106_p,Cl_00526_p
B_00388_LB_00107_Cl_00462,11.286020613513593,-27.732141663147114,B_00388_LB_00107_r,Cl_00462_r,B_00388_LB_00107_p,Cl_00462_p
B_00388_LB_00107_Cl_00564,11.717274099121099,-32.593916814607894,B_00388_LB_00107_r,Cl_00564_r,B_00388_LB_00107_p,Cl_00564_p
B_00388_LB_00107_Cl_00606,15.220891745275381,-20.993697760954245,B_00388_LB_00107_r,Cl_00606_r,B_00388_LB_00107_p,Cl_00606_p
B_00388_LB_00108_Cl_00462,12.205247951545596,-28.2818139609211,B_00388_LB_00108_r,Cl_00462_r,B_00388_LB_00108_p,Cl_00462_p
B_00388_LB_00108_Cl_00475,18.90539026318432,-15.73038675491292,B_00388_LB_00108_r,Cl_00475_r,B_00388_LB_00108_p,Cl_00475_p
B_00388_LB_00108_Cl_00520,16.167793239857264,-23.63148838187074,B_00388_LB_00108_r,Cl_00520_r,B_00388_LB_00108_p,Cl_00520_p
B_00388_LB_00109_Cl_00462,12.555568010557481,-27.167518671594685,B_00388_LB_00109_r,Cl_00462_r,B_00388_LB_00109_p,Cl_00462_p
B_00388_LB_00109_Cl_00474,18.139455878836856,-10.792690588412066,B_00388_LB_00109_r,Cl_00474_r,B_00388_LB_00109_p,Cl_00474_p
B_00388_LB_00109_Cl_00566,10.973721350091688,-36.42273561377767,B_00388_LB_00109_r,Cl_00566_r,B_00388_LB_00109_p,Cl_00566_p
B_00388_LB_00110_Cl_00462,11.161387163268298,-28.156414260868125,B_00388_LB_00110_r,Cl_00462_r,B_00388_LB_00110_p,Cl_00462_p
B_00388_LB_00111_Cl_00462,16.555899385925816,-24.795387698261095,B_00388_LB_00111_r,Cl_00462_r,B_00388_LB_00111_p,Cl_00462_p
B_00388_LB_00112_Cl_00462,11.958612131502651,-27.916896508208538,B_00388_LB_00112_r,Cl_00462_r,B_00388_LB_00112_p,Cl_00462_p
B_00388_LB_00113_Cl_00462,11.120485526333926,-25.855526387698923,B_00388_LB_00113_r,Cl_00462_r,B_00388_LB_00113_p,Cl_00462_p
B_00388_LB_00114_Cl_00462,17.52737112116524,-20.946421402162574,B_00388_LB_00114_r,Cl_00462_r,B_00388_LB_00114_p,Cl_00462_p
B_00388_LB_00115_Cl_00462,12.707619540692633,-27.379396265645497,B_00388_LB_00115_r,Cl_00462_r,B_00388_LB_00115_p,Cl_00462_p
B_00388_LB_00116_Cl_00462,13.209143440636288,-25.899218516198633,B_00388_LB_00116_r,Cl_00462_r,B_00388_LB_00116_p,Cl_00462_p
B_00388_LB_00117_Cl_00462,12.606374186741267,-27.260843746078915,B_00388_LB_00117_r,Cl_00462_r,B_00388_LB_00117_p,Cl_00462_p
B_00388_LB_00118_Cl_00462,11.687417400809634,-28.524886733458594,B_00388_LB_00118_r,Cl_00462_r,B_00388_LB_00118_p,Cl_00462_p
B_00388_LB_00119_Cl_00462,11.236074282581514,-29.310462594834096,B_00388_LB_00119_r,Cl_00462_r,B_00388_LB_00119_p,Cl_00462_p
B_00388_LB_00120_Cl_00462,12.609020758718723,-27.5478153415286,B_00388_LB_00120_r,Cl_00462_r,B_00388_LB_00120_p,Cl_00462_p
B_00388_LB_00121_Cl_00462,12.774808890412762,-26.00942511647183,B_00388_LB_00121_r,Cl_00462_r,B_00388_LB_00121_p,Cl_00462_p
B_00388_LB_00122_Cl_00462,12.555446270726568,-27.759721026247604,B_00388_LB_00122_r,Cl_00462_r,B_00388_LB_00122_p,Cl_00462_p
B_00388_LB_00123_Cl_00462,12.817994177322626,-26.740680126166023,B_00388_LB_00123_r,Cl_00462_r,B_00388_LB_00123_p,Cl_00462_p
B_00388_LB_00124_Cl_00462,12.00293266500037,-27.230501616251978,B_00388_LB_00124_r,Cl_00462_r,B_00388_LB_00124_p,Cl_00462_p
B_00388_LB_00125_Cl_00462,11.711555030124352,-28.401441851919007,B_00388_LB_00125_r,Cl_00462_r,B_00388_LB_00125_p,Cl_00462_p
B_00388_LB_00126_Cl_00462,12.25373438571112,-27.83866198080661,B_00388_LB_00126_r,Cl_00462_r,B_00388_LB_00126_p,Cl_00462_p
B_00388_LB_00127_Cl_00462,12.315910473936093,-26.948535038368338,B_00388_LB_00127_r,Cl_00462_r,B_00388_LB_00127_p,Cl_00462_p
B_00388_LB_00127_Cl_00618,14.700901103625156,-12.700606888292885,B_00388_LB_00127_r,Cl_00618_r,B_00388_LB_00127_p,Cl_00618_p
B_00388_LB_00128_Cl_00519,7.956363787256631,-30.56286861428175,B_00388_LB_00128_r,Cl_00519_r,B_00388_LB_00128_p,Cl_00519_p
B_00388_LB_00128_Cl_00585,11.412133424741764,-42.187369937367635,B_00388_LB_00128_r,Cl_00585_r,B_00388_LB_00128_p,Cl_00585_p
B_00388_LB_00129_Cl_00462,14.428544424871493,-25.505301108653246,B_00388_LB_00129_r,Cl_00462_r,B_00388_LB_00129_p,Cl_00462_p
