reaction_key,B_Index,N_Index,N_Atomid,Cl_Index,opt_path,spe_path,ts_opt_min,ts_spe_min,ts_opt_spe_min,LB_B_opt_min,LB_B_spe_min,LB_B_min,C_Cl_opt_min,C_Cl_spe_min,C_Cl_min,LB_B_Cl_opt_min,LB_B_Cl_spe_min,LB_B_Cl_min,C_radical_opt_min,C_radical_spe_min,C_radical_min,components_min,complete_min,component_fraction
TS:418:304:510,418,304,3,510,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00304_Cl_00510_0013.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00304_Cl_00510_0013.log,86.64166666666667,49.74666666666667,136.38833333333332,14.456666666666669,1.105,15.56166666666667,7.976666666666667,2.145,10.121666666666666,2.94,0.5783333333333334,3.5183333333333335,14.191666666666666,2.45,16.641666666666666,45.843333333333334,182.23166666666665,0.2515662297990653
TS:418:309:443,418,309,3,443,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00443_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00443_0001.log,37.1,2.3316666666666666,39.431666666666665,8.129999999999999,0.7799999999999999,8.909999999999998,1.38,0.2383333333333333,1.6183333333333332,1.856666666666667,0.46,2.316666666666667,4.915,0.2433333333333333,5.158333333333333,18.00333333333333,57.434999999999995,0.313455790603871
TS:418:309:445,418,309,3,445,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00445_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00445_0000.log,10.133333333333333,3.236666666666667,13.37,8.129999999999999,0.7799999999999999,8.909999999999998,1.5633333333333337,0.3033333333333333,1.866666666666667,1.856666666666667,0.46,2.316666666666667,2.256666666666667,0.3533333333333333,2.6100000000000003,15.703333333333333,29.07333333333333,0.5401284109149278
TS:418:309:449,418,309,3,449,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00449_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00449_0000.log,10.76,3.3783333333333334,14.138333333333334,8.129999999999999,0.7799999999999999,8.909999999999998,1.4833333333333334,0.2483333333333333,1.7316666666666667,1.856666666666667,0.46,2.316666666666667,1.9583333333333333,0.3466666666666667,2.3049999999999997,15.263333333333332,29.401666666666664,0.5191315685051868
TS:418:309:451,418,309,3,451,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00451_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00451_0000.log,77.01666666666667,11.368333333333334,88.385,8.129999999999999,0.7799999999999999,8.909999999999998,5.525,1.461666666666667,6.986666666666667,1.856666666666667,0.46,2.316666666666667,11.218333333333334,2.3433333333333333,13.561666666666667,31.775,120.16,0.2644390812250333
TS:418:309:455,418,309,3,455,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00455_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00455_0001.log,20.05166666666667,2.215,22.26666666666667,8.129999999999999,0.7799999999999999,8.909999999999998,0.605,0.1083333333333333,0.7133333333333333,1.856666666666667,0.46,2.316666666666667,0.8166666666666668,0.165,0.9816666666666668,12.921666666666665,35.18833333333333,0.3672145123857339
TS:418:309:513,418,309,3,513,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00513_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00513_0000.log,14.198333333333334,4.28,18.478333333333335,8.129999999999999,0.7799999999999999,8.909999999999998,1.78,0.3183333333333333,2.098333333333333,1.856666666666667,0.46,2.316666666666667,1.9316666666666664,0.3483333333333333,2.28,15.604999999999997,34.08333333333333,0.4578484107579462
TS:418:309:532,418,309,3,532,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00532_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00532_0000.log,13.535,2.4266666666666667,15.961666666666666,8.129999999999999,0.7799999999999999,8.909999999999998,1.915,0.1866666666666666,2.1016666666666666,1.856666666666667,0.46,2.316666666666667,2.118333333333333,0.21,2.328333333333333,15.656666666666665,31.618333333333332,0.495176848874598
TS:418:309:544,418,309,3,544,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00544_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00544_0001.log,11.936666666666667,4.125,16.061666666666667,8.129999999999999,0.7799999999999999,8.909999999999998,1.2033333333333334,0.2716666666666666,1.475,1.856666666666667,0.46,2.316666666666667,1.5083333333333333,0.385,1.8933333333333333,14.594999999999997,30.656666666666666,0.4760791562466021
TS:418:309:545,418,309,3,545,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00545_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00545_0000.log,8.6,2.525,11.125,8.129999999999999,0.7799999999999999,8.909999999999998,0.7883333333333333,0.25,1.0383333333333333,1.856666666666667,0.46,2.316666666666667,2.4916666666666667,0.32,2.8116666666666665,15.076666666666664,26.201666666666664,0.5754086890146937
TS:418:309:547,418,309,3,547,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00547_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00547_0000.log,16.231666666666666,3.4966666666666666,19.72833333333333,8.129999999999999,0.7799999999999999,8.909999999999998,3.013333333333333,0.3083333333333333,3.3216666666666663,1.856666666666667,0.46,2.316666666666667,5.108333333333333,0.3466666666666667,5.455,20.00333333333333,39.73166666666666,0.503460715634045
TS:418:309:548,418,309,3,548,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00548_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00548_0000.log,8.766666666666666,3.0116666666666667,11.778333333333332,8.129999999999999,0.7799999999999999,8.909999999999998,1.1549999999999998,0.3233333333333333,1.478333333333333,1.856666666666667,0.46,2.316666666666667,2.268333333333333,0.4233333333333333,2.6916666666666664,15.396666666666665,27.174999999999997,0.5665746703465194
TS:418:309:561,418,309,3,561,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00561_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00561_0001.log,10.94,2.438333333333333,13.378333333333332,8.129999999999999,0.7799999999999999,8.909999999999998,0.6983333333333333,0.1466666666666666,0.8449999999999999,1.856666666666667,0.46,2.316666666666667,1.0083333333333333,0.125,1.1333333333333333,13.204999999999998,26.58333333333333,0.4967398119122257
TS:418:309:574,418,309,3,574,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00574_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00574_0000.log,12.295,4.343333333333334,16.638333333333335,8.129999999999999,0.7799999999999999,8.909999999999998,2.1066666666666665,0.315,2.4216666666666664,1.856666666666667,0.46,2.316666666666667,6.681666666666667,0.335,7.016666666666667,20.665,37.303333333333335,0.5539719417388973
TS:418:309:585,418,309,3,585,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00585_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00585_0000.log,15.801666666666666,3.168333333333333,18.97,8.129999999999999,0.7799999999999999,8.909999999999998,1.6033333333333335,0.535,2.1383333333333336,1.856666666666667,0.46,2.316666666666667,5.2716666666666665,0.2183333333333333,5.49,18.854999999999997,37.824999999999996,0.4984798413747521
TS:418:309:597,418,309,3,597,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00597_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00597_0001.log,6.368333333333334,2.1983333333333333,8.566666666666666,8.129999999999999,0.7799999999999999,8.909999999999998,1.4066666666666667,0.1516666666666666,1.5583333333333333,1.856666666666667,0.46,2.316666666666667,1.3416666666666668,0.5366666666666667,1.8783333333333334,14.663333333333332,23.229999999999997,0.6312239919644139
TS:418:309:602,418,309,3,602,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00309_Cl_00602_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00309_Cl_00602_0000.log,6.0616666666666665,1.7516666666666667,7.8133333333333335,8.129999999999999,0.7799999999999999,8.909999999999998,0.26,0.0866666666666666,0.3466666666666666,1.856666666666667,0.46,2.316666666666667,0.7400000000000001,0.0833333333333333,0.8233333333333334,12.396666666666665,20.209999999999997,0.6133927098795976
TS:418:314:519,418,314,2,519,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00314_Cl_00519_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00314_Cl_00519_0000.log,9.348333333333333,2.556666666666666,11.905,1.7233333333333332,0.4166666666666667,2.1399999999999997,1.4833333333333334,0.285,1.7683333333333333,1.7983333333333331,0.2783333333333333,2.076666666666666,2.195,0.2566666666666666,2.451666666666666,8.436666666666666,20.341666666666665,0.41474805407619825
TS:418:319:519,418,319,3,519,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00319_Cl_00519_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00319_Cl_00519_0001.log,29.69333333333333,5.78,35.47333333333333,23.86,1.8766666666666667,25.736666666666665,1.4833333333333334,0.285,1.7683333333333333,7.766666666666667,0.9016666666666668,8.668333333333333,2.195,0.2566666666666666,2.451666666666666,38.625,74.09833333333333,0.5212667851278706
TS:418:322:562,418,322,2,562,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00322_Cl_00562_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00322_Cl_00562_0000.log,35.815,6.755,42.57,17.206666666666667,1.6166666666666667,18.823333333333334,2.6383333333333336,0.355,2.9933333333333336,4.84,0.8866666666666667,5.726666666666667,2.2183333333333333,0.335,2.5533333333333332,30.096666666666668,72.66666666666667,0.4141743119266055
TS:418:322:604,418,322,2,604,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00322_Cl_00604_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00322_Cl_00604_0001.log,30.313333333333333,8.286666666666667,38.6,17.206666666666667,1.6166666666666667,18.823333333333334,1.2266666666666666,0.1983333333333333,1.4249999999999998,4.84,0.8866666666666667,5.726666666666667,1.2183333333333333,0.245,1.4633333333333334,27.438333333333336,66.03833333333334,0.41549100270045175
TS:418:324:510,418,324,3,510,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00324_Cl_00510_0011.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00324_Cl_00510_0011.log,54.95166666666667,48.211666666666666,103.16333333333333,19.96,1.288333333333333,21.248333333333335,7.976666666666667,2.145,10.121666666666666,4.989999999999999,0.5583333333333333,5.548333333333333,14.191666666666666,2.45,16.641666666666666,53.56,156.72333333333333,0.3417487291830615
TS:418:331:545,418,331,2,545,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00331_Cl_00545_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00331_Cl_00545_0000.log,20.17333333333333,4.548333333333334,24.721666666666664,29.098333333333333,0.9266666666666666,30.025,0.7883333333333333,0.25,1.0383333333333333,8.818333333333333,0.645,9.463333333333333,2.4916666666666667,0.32,2.8116666666666665,43.33833333333333,68.06,0.6367665785091585
TS:418:334:447,418,334,2,447,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00334_Cl_00447_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00334_Cl_00447_0000.log,94.84,5.653333333333333,100.49333333333334,22.22833333333333,0.725,22.953333333333333,1.5016666666666667,0.4333333333333333,1.935,3.608333333333333,0.5083333333333333,4.116666666666666,1.3250000000000002,0.5333333333333333,1.8583333333333334,30.863333333333333,131.35666666666668,0.23495825614738494
TS:418:336:520,418,336,2,520,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00336_Cl_00520_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00336_Cl_00520_0000.log,13.896666666666668,2.861666666666667,16.758333333333336,12.588333333333331,0.61,13.19833333333333,1.13,0.1683333333333333,1.2983333333333331,4.325,0.4616666666666666,4.786666666666667,2.6083333333333334,0.18,2.7883333333333336,22.071666666666665,38.83,0.568417889947635
TS:418:339:519,418,339,4,519,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00339_Cl_00519_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00339_Cl_00519_0000.log,9.19,2.245,11.434999999999999,4.09,0.35,4.4399999999999995,1.4833333333333334,0.285,1.7683333333333333,1.38,0.2866666666666667,1.6666666666666665,2.195,0.2566666666666666,2.451666666666666,10.326666666666666,21.761666666666663,0.4745347323274872
TS:418:339:597,418,339,4,597,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00339_Cl_00597_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00339_Cl_00597_0000.log,5.74,2.315,8.055,4.09,0.35,4.4399999999999995,1.4066666666666667,0.1516666666666666,1.5583333333333333,1.38,0.2866666666666667,1.6666666666666665,1.3416666666666668,0.5366666666666667,1.8783333333333334,9.543333333333333,17.598333333333333,0.5422862013448243
TS:418:340:533,418,340,3,533,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00340_Cl_00533_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00340_Cl_00533_0001.log,15.691666666666666,5.151666666666666,20.843333333333334,10.161666666666664,0.6966666666666667,10.85833333333333,1.515,0.35,1.8649999999999998,2.8866666666666667,0.4816666666666666,3.368333333333333,2.5716666666666668,0.3866666666666666,2.9583333333333335,19.049999999999997,39.89333333333333,0.4775233957219251
TS:418:373:489,418,373,2,489,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00373_Cl_00489_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00373_Cl_00489_0000.log,12.206666666666669,3.5166666666666666,15.723333333333336,18.988333333333333,0.9283333333333332,19.916666666666668,0.4366666666666666,0.1233333333333333,0.5599999999999998,4.404999999999999,0.7183333333333334,5.123333333333333,0.82,0.1349999999999999,0.9549999999999998,26.555,42.278333333333336,0.6280994993495486
TS:418:381:459,418,381,2,459,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00418_Nu_00381_Cl_00459_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00418_Nu_00381_Cl_00459_0000.log,18.99833333333333,3.2133333333333334,22.211666666666666,5.848333333333333,0.3133333333333333,6.161666666666666,1.8266666666666669,0.41,2.236666666666667,1.44,0.2783333333333333,1.7183333333333333,2.755,0.6233333333333333,3.378333333333333,13.495000000000001,35.70666666666666,0.37794062733383127
TS:419:2:606,419,2,5,606,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00002_Cl_00606_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00002_Cl_00606_0000.log,17.555,3.911666666666666,21.466666666666665,22.78333333333333,0.9516666666666668,23.735,0.5533333333333333,0.0849999999999999,0.6383333333333332,5.235,0.9733333333333332,6.208333333333334,0.6433333333333333,0.0733333333333333,0.7166666666666666,31.29833333333333,52.76499999999999,0.5931646609179064
TS:419:14:514,419,14,5,514,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00014_Cl_00514.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00014_Cl_00514.log,89.87333333333333,5.323333333333333,95.19666666666667,32.825,2.4683333333333333,35.29333333333334,2.15,0.945,3.0949999999999998,5.963333333333333,1.145,7.1083333333333325,4.175,0.81,4.984999999999999,50.48166666666667,145.67833333333334,0.3465283100895809
TS:419:26:596,419,26,3,596,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00026_Cl_00596_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00026_Cl_00596_0000.log,36.03333333333333,3.88,39.913333333333334,18.815,1.413333333333333,20.228333333333335,0.8366666666666667,0.295,1.1316666666666666,3.3466666666666667,0.7183333333333334,4.065,1.1116666666666668,0.3466666666666667,1.4583333333333335,26.883333333333336,66.79666666666667,0.4024651928738959
TS:419:43:533,419,43,4,533,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00043_Cl_00533_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00043_Cl_00533_0001.log,97.39833333333333,6.033333333333333,103.43166666666666,6.625,2.05,8.675,1.515,0.35,1.8649999999999998,3.708333333333333,0.8333333333333334,4.541666666666666,2.5716666666666668,0.3866666666666666,2.9583333333333335,18.04,121.47166666666666,0.14851199868282042
TS:419:50:507,419,50,1,507,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00050_Cl_00507_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00050_Cl_00507_0000.log,36.70333333333333,7.59,44.29333333333334,33.428333333333335,2.703333333333333,36.13166666666667,1.6866666666666668,0.3916666666666666,2.078333333333333,7.56,1.3033333333333332,8.863333333333333,2.2666666666666666,0.3716666666666667,2.638333333333333,49.71166666666667,94.00500000000001,0.5288193890395901
TS:419:51:560,419,51,1,560,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00051_Cl_00560_0002.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00051_Cl_00560_0002.log,16.348333333333333,20.13833333333333,36.486666666666665,47.903333333333336,2.875,50.778333333333336,1.7483333333333333,0.3483333333333333,2.0966666666666667,7.703333333333333,1.41,9.113333333333333,3.0766666666666667,0.3133333333333333,3.39,65.37833333333333,101.865,0.641813511346717
TS:419:51:577,419,51,1,577,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00051_Cl_00577_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00051_Cl_00577_0000.log,19.8,14.875,34.675,47.903333333333336,2.875,50.778333333333336,0.9733333333333334,0.1933333333333333,1.1666666666666667,7.703333333333333,1.41,9.113333333333333,0.7433333333333334,0.1416666666666666,0.885,61.943333333333335,96.61833333333334,0.6411136602784151
TS:419:67:490,419,67,1,490,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00067_Cl_00490_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00067_Cl_00490_0000.log,36.848333333333336,2.283333333333333,39.13166666666667,15.006666666666666,1.4466666666666668,16.453333333333333,0.3283333333333333,0.1233333333333333,0.4516666666666666,2.9466666666666663,0.6799999999999999,3.626666666666666,0.425,0.0583333333333333,0.4833333333333333,21.015,60.14666666666667,0.34939592108180006
TS:419:70:474,419,70,2,474,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00070_Cl_00474_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00070_Cl_00474_0000.log,21.925,4.42,26.345,26.735,1.4866666666666666,28.221666666666668,1.5483333333333331,0.275,1.8233333333333333,5.048333333333334,0.7833333333333333,5.831666666666667,3.4800000000000004,0.4233333333333333,3.9033333333333338,39.78,66.125,0.6015879017013233
TS:419:70:499,419,70,2,499,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00070_Cl_00499_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00070_Cl_00499_0000.log,11.591666666666669,2.978333333333333,14.570000000000002,26.735,1.4866666666666666,28.221666666666668,0.4533333333333333,0.1466666666666666,0.5999999999999999,5.048333333333334,0.7833333333333333,5.831666666666667,1.5366666666666666,0.07,1.6066666666666667,36.260000000000005,50.830000000000005,0.7133582530001967
TS:419:72:511,419,72,3,511,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00072_Cl_00511_0003.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00072_Cl_00511_0003.log,51.428333333333335,27.95833333333333,79.38666666666666,40.49,3.6066666666666665,44.09666666666667,2.045,0.36,2.405,9.758333333333333,2.1666666666666665,11.924999999999999,4.196666666666667,0.3916666666666666,4.588333333333334,63.015,142.40166666666664,0.4425158881567398
TS:419:74:523,419,74,2,523,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00074_Cl_00523_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00074_Cl_00523_0000.log,46.56666666666666,4.666666666666667,51.23333333333333,19.876666666666665,2.24,22.116666666666667,1.538333333333333,0.22,1.758333333333333,8.733333333333334,0.9666666666666668,9.700000000000001,1.3483333333333334,0.2683333333333333,1.6166666666666667,35.19166666666667,86.425,0.407193134702536
TS:419:79:519,419,79,1,519,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00079_Cl_00519_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00079_Cl_00519_0000.log,39.641666666666666,8.116666666666667,47.75833333333333,49.833333333333336,2.785,52.61833333333334,1.4833333333333334,0.285,1.7683333333333333,8.923333333333334,2.046666666666667,10.97,2.195,0.2566666666666666,2.451666666666666,67.80833333333334,115.56666666666666,0.5867464666858956
TS:419:81:583,419,81,4,583,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00081_Cl_00583_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00081_Cl_00583_0000.log,49.611666666666665,11.303333333333333,60.915,76.475,2.533333333333333,79.00833333333333,2.255,0.425,2.6799999999999997,10.988333333333332,2.025,13.013333333333332,5.536666666666667,0.385,5.921666666666667,100.62333333333333,161.53833333333333,0.62290684357686
TS:419:84:557,419,84,2,557,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00084_Cl_00557_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00084_Cl_00557_0000.log,20.37833333333333,4.173333333333334,24.551666666666662,19.056666666666665,1.2983333333333331,20.354999999999997,0.89,0.1416666666666666,1.0316666666666667,4.483333333333333,1.1183333333333334,5.601666666666667,1.9866666666666668,0.425,2.4116666666666666,29.399999999999995,53.951666666666654,0.5449321923944271
TS:419:86:505,419,86,7,505,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00086_Cl_00505.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00086_Cl_00505.log,107.235,5.195,112.43,58.553333333333335,1.745,60.29833333333333,2.8583333333333334,0.33,3.1883333333333335,6.02,1.37,7.39,6.143333333333333,0.3366666666666666,6.4799999999999995,77.35666666666667,189.7866666666667,0.40759800477729374
TS:419:92:494,419,92,4,494,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00092_Cl_00494_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00092_Cl_00494_0000.log,44.005,18.07,62.075,73.61833333333334,5.5216666666666665,79.14,2.9916666666666667,0.2133333333333333,3.205,18.93,3.421666666666667,22.351666666666667,2.28,0.2616666666666666,2.5416666666666665,107.23833333333333,169.31333333333333,0.6333720518171437
TS:419:93:487,419,93,1,487,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00093_Cl_00487_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00093_Cl_00487_0000.log,12.601666666666668,3.1983333333333333,15.8,14.085,1.0616666666666668,15.146666666666668,0.6283333333333334,0.2483333333333333,0.8766666666666667,3.58,0.8183333333333334,4.398333333333333,0.5850000000000001,0.1083333333333333,0.6933333333333334,21.115000000000002,36.915000000000006,0.5719897060815387
TS:419:96:579,419,96,4,579,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00096_Cl_00579_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00096_Cl_00579_0001.log,70.71166666666667,15.53,86.24166666666667,87.68833333333333,5.645,93.33333333333333,1.51,0.3033333333333333,1.8133333333333332,15.7,3.4033333333333333,19.10333333333333,3.12,0.325,3.4450000000000003,117.695,203.93666666666667,0.5771154443372942
TS:419:102:500,419,102,4,500,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00102_Cl_00500_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00102_Cl_00500_0000.log,112.26166666666668,14.793333333333331,127.05500000000002,109.95666666666666,7.76,117.71666666666667,1.505,0.405,1.91,46.655,4.038333333333333,50.693333333333335,1.7866666666666668,0.2916666666666667,2.0783333333333336,172.39833333333334,299.4533333333334,0.5757101830001335
TS:419:106:464,419,106,2,464,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00106_Cl_00464_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00106_Cl_00464_0000.log,14.948333333333334,3.923333333333333,18.871666666666666,13.795,1.038333333333333,14.833333333333332,1.7049999999999998,0.2699999999999999,1.9749999999999996,3.4033333333333333,0.6283333333333334,4.031666666666666,1.0916666666666666,0.2816666666666666,1.373333333333333,22.21333333333333,41.084999999999994,0.540667721390613
TS:419:107:533,419,107,1,533,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00107_Cl_00533_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00107_Cl_00533_0000.log,54.08833333333334,4.101666666666667,58.190000000000005,14.091666666666669,1.465,15.556666666666668,1.515,0.35,1.8649999999999998,4.288333333333333,0.7133333333333333,5.001666666666666,2.5716666666666668,0.3866666666666666,2.9583333333333335,25.381666666666664,83.57166666666667,0.30371138543764825
TS:419:110:618,419,110,3,618,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00110_Cl_00618_0001.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00110_Cl_00618_0001.log,119.06,9.631666666666666,128.69166666666666,33.255,4.088333333333333,37.343333333333334,0.8016666666666667,0.495,1.2966666666666669,6.914999999999999,1.8716666666666664,8.786666666666665,1.46,0.8916666666666667,2.3516666666666666,49.77833333333333,178.47,0.2789170915746811
TS:419:111:554,419,111,6,554,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00419_Nu_00111_Cl_00554_0000.log,E:\work\B_Cl_Nu\Sum\TS_ENG\B_00419_Nu_00111_Cl_00554_0000.log,52.4,4.526666666666666,56.92666666666666,21.17,2.15,23.32,2.091666666666667,0.22,2.311666666666667,9.216666666666669,1.15,10.366666666666669,9.158333333333331,0.24,9.398333333333332,45.39666666666667,102.32333333333332,0.4436589894777992
